,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
229,Renault Kwid,Renault,2016,"59,769 km",Petrol,Manual,"EMI ₹6,317/m*",₹2.84 lakh
230,Hyundai Eon,Hyundai,2016,"85,288 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
231,Hyundai i10,Hyundai,2012,"34,595 km",Petrol,Manual,"EMI ₹21,235/m*",₹2.39 lakh
232,Tata Tiago,Tata,2018,"61,603 km",Petrol,Auto,"EMI ₹7,414/m*",₹4.20 lakh
233,Chevrolet Beat,Chevrolet,2011,"76,505 km",Petrol,Manual,"EMI ₹7,414/m*",₹1.03 lakh
234,CITROEN C3,CITROEN,2023,"16,648 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
235,Hyundai Verna,Hyundai,2020,"77,968 km",Petrol,Manual,"EMI ₹13,063/m*",₹7.40 lakh
236,BMW 3 Series,BMW,2013,"83,206 km",Diesel,Auto,"EMI ₹70,812/m*",₹7.97 lakh
237,Maruti SX4,Maruti,2010,"67,802 km",Petrol,Manual,"EMI ₹70,812/m*",₹1.02 lakh
238,Honda Amaze,Honda,2018,"93,673 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
239,Tata NEXON,Tata,2025,"8,418 km",Diesel,Manual,"EMI ₹21,403/m*",₹12.50 lakh
240,Hyundai Santro Xing,Hyundai,2011,"75,448 km",Petrol,Manual,"EMI ₹21,403/m*",₹1.28 lakh
241,Mahindra XUV500,Mahindra,2014,"1,35,974 km",Diesel,Manual,"EMI ₹26,691/m*",₹5.67 lakh
242,Ford Figo,Ford,2012,"88,869 km",Petrol,Manual,"EMI ₹12,883/m*",₹1.45 lakh
243,Tata PUNCH,Tata,2023,"51,561 km",Petrol,Auto,"EMI ₹10,592/m*",₹6.00 lakh
244,Ford Figo,Ford,2012,"1,72,000 km",Diesel,Manual,"EMI ₹10,592/m*",₹1.92 lakh
245,Chevrolet Sail,Chevrolet,2013,"68,291 km",Petrol,Manual,"EMI ₹7,061/m*",₹1.50 lakh
246,Maruti Alto 800,Maruti,2015,"28,287 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
247,Volkswagen Polo,Volkswagen,2016,"73,359 km",Petrol,Manual,"EMI ₹8,809/m*",₹3.96 lakh
248,Tata PUNCH,Tata,2022,"56,095 km",Petrol,Manual,"EMI ₹10,821/m*",₹6.13 lakh
249,Maruti Vitara Brezza,Maruti,2021,"58,522 km",Petrol,Manual,"EMI ₹13,801/m*",₹8.06 lakh
250,Honda Brio,Honda,2013,"1,04,587 km",Petrol,Manual,"EMI ₹11,721/m*",₹2.49 lakh
251,Toyota Urban Cruiser Taisor,Toyota,2025,"1,772 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
252,Hyundai Grand i10,Hyundai,2018,"64,887 km",Petrol,Auto,"EMI ₹9,674/m*",₹5.48 lakh
253,Datsun Redi Go,Datsun,2016,"77,117 km",Petrol,Manual,"EMI ₹4,716/m*",₹2.12 lakh
254,Hyundai Eon,Hyundai,2016,"31,046 km",Petrol,Manual,"EMI ₹5,272/m*",₹2.37 lakh
255,Maruti Dzire,Maruti,2017,"92,418 km",Diesel,Auto,"EMI ₹13,213/m*",₹5.94 lakh
256,Tata NEXON,Tata,2020,"49,431 km",Petrol,Manual,"EMI ₹14,914/m*",₹8.71 lakh
257,Hyundai i10,Hyundai,2010,"46,627 km",Petrol,Manual,"EMI ₹14,914/m*",₹1.60 lakh
258,Hyundai Eon,Hyundai,2012,"63,597 km",Petrol,Manual,"EMI ₹18,214/m*",₹2.05 lakh
259,Tata PUNCH,Tata,2023,"7,727 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
260,Chevrolet Beat,Chevrolet,2011,"56,082 km",Petrol,Manual,"EMI ₹13,240/m*",₹1.33 lakh
261,Maruti Swift,Maruti,2017,"53,444 km",Petrol,Manual,"EMI ₹8,504/m*",₹4.35 lakh
262,Maruti A Star,Maruti,2011,"69,421 km",Petrol,Manual,"EMI ₹8,504/m*",₹1.80 lakh
263,Toyota Glanza,Toyota,2022,"36,260 km",Petrol,Manual,"EMI ₹11,368/m*",₹6.44 lakh
264,Nissan Micra Active,Nissan,2013,"33,990 km",Petrol,Manual,"EMI ₹9,838/m*",₹2.09 lakh
265,Maruti Ertiga,Maruti,2017,"1,43,146 km",Petrol,Auto,"EMI ₹11,767/m*",₹5.29 lakh
266,Volkswagen Polo,Volkswagen,2013,"1,28,848 km",Diesel,Manual,"EMI ₹24,522/m*",₹2.76 lakh
267,Hyundai Verna,Hyundai,2013,"1,11,994 km",Diesel,Manual,"EMI ₹27,099/m*",₹3.05 lakh
268,Chevrolet Cruze,Chevrolet,2015,"1,32,204 km",Diesel,Manual,"EMI ₹14,648/m*",₹4.41 lakh
269,Maruti Wagon R 1.0,Maruti,2011,"49,558 km",Petrol,Manual,"EMI ₹14,648/m*",₹1.86 lakh
270,Renault TRIBER,Renault,2023,"67,831 km",Petrol,Manual,"EMI ₹11,668/m*",₹6.61 lakh
271,Skoda Fabia,Skoda,2011,"52,646 km",Petrol,Manual,"EMI ₹11,668/m*",₹2.17 lakh
272,Chevrolet Spark,Chevrolet,2011,2 km,Petrol,Manual,"EMI ₹11,668/m*",₹0.84 lakh
273,Tata Zest,Tata,2014,"97,352 km",Petrol,Manual,"EMI ₹9,167/m*",₹2.76 lakh
274,Maruti Alto,Maruti,2022,"25,332 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
275,Hyundai i20,Hyundai,2011,"56,537 km",Petrol,Manual,"EMI ₹7,944/m*",₹2.22 lakh
276,Maruti Grand Vitara,Maruti,2023,"27,000 km",Petrol,Manual,"EMI ₹18,116/m*",₹10.58 lakh
277,Skoda Laura,Skoda,2011,"95,153 km",Diesel,Auto,"EMI ₹18,116/m*",₹2.00 lakh
278,Maruti Eeco,Maruti,2016,"51,121 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
279,Maruti Swift,Maruti,2013,"1,22,028 km",Diesel,Manual,"EMI ₹33,318/m*",₹3.75 lakh
280,Maruti Wagon R 1.0,Maruti,2016,"1,22,748 km",Petrol,Auto,"EMI ₹8,609/m*",₹3.87 lakh
281,Tata NEXON,Tata,2022,"34,297 km",Petrol,Auto,"EMI ₹16,489/m*",₹9.63 lakh
282,Hyundai Santro Xing,Hyundai,2011,"71,543 km",Petrol,Manual,"EMI ₹16,489/m*",₹1.50 lakh
283,Ford New Figo,Ford,2017,"1,00,578 km",Petrol,Manual,"EMI ₹7,252/m*",₹3.26 lakh
284,Hyundai Elite i20,Hyundai,2020,"24,944 km",Petrol,Manual,"EMI ₹10,415/m*",₹5.90 lakh
285,Tata NEXON,Tata,2024,"31,989 km",Petrol,Manual,"EMI ₹17,516/m*",₹10.23 lakh
286,Maruti Swift Dzire,Maruti,2016,"1,19,471 km",Petrol,Manual,"EMI ₹10,744/m*",₹4.83 lakh
287,Maruti Swift,Maruti,2020,"56,722 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
288,Chevrolet Spark,Chevrolet,2010,"90,000 km",Petrol,Manual,"EMI ₹11,474/m*",₹0.68 lakh
289,Maruti Vitara Brezza,Maruti,2017,"1,41,458 km",Diesel,Manual,"EMI ₹13,035/m*",₹5.86 lakh
290,Honda Amaze,Honda,2014,"98,640 km",Petrol,Manual,"EMI ₹9,267/m*",₹2.79 lakh
291,Mahindra XUV500,Mahindra,2014,"81,445 km",Diesel,Manual,"EMI ₹28,856/m*",₹6.13 lakh
292,Datsun Redi Go,Datsun,2018,"70,446 km",Petrol,Auto,"EMI ₹4,590/m*",₹2.60 lakh
293,Nissan Micra,Nissan,2016,"37,463 km",Petrol,Auto,"EMI ₹6,117/m*",₹2.75 lakh
294,Hyundai i20,Hyundai,2012,"1,60,547 km",Diesel,Manual,"EMI ₹6,117/m*",₹2.15 lakh
295,Hyundai Grand i10,Hyundai,2013,"84,998 km",Petrol,Manual,"EMI ₹12,710/m*",₹2.70 lakh
296,Volkswagen Polo,Volkswagen,2010,"1,24,237 km",Petrol,Manual,"EMI ₹12,710/m*",₹2.31 lakh
297,Ford Fiesta Classic,Ford,2012,"1,12,585 km",Diesel,Manual,"EMI ₹12,710/m*",₹2.05 lakh
298,Volkswagen Polo,Volkswagen,2016,"92,486 km",Petrol,Manual,"EMI ₹11,256/m*",₹5.06 lakh
299,Hyundai GRAND I10 NIOS,Hyundai,2022,"21,654 km",Petrol,Manual,"EMI ₹10,592/m*",₹6.00 lakh
300,Hyundai Accent,Hyundai,2011,"62,755 km",Petrol,Manual,"EMI ₹10,592/m*",₹1.50 lakh
301,Tata ALTROZ,Tata,2022,"1,00,508 km",Diesel,Manual,"EMI ₹16,283/m*",₹7.32 lakh
302,Maruti Alto K10,Maruti,2011,"73,950 km",Petrol,Manual,"EMI ₹16,283/m*",₹1.70 lakh
303,Renault Kwid,Renault,2016,"85,249 km",Petrol,Manual,"EMI ₹5,561/m*",₹2.50 lakh
304,Maruti Ertiga,Maruti,2017,"1,06,789 km",Petrol,Manual,"EMI ₹14,681/m*",₹6.60 lakh
305,Hyundai Creta,Hyundai,2017,"64,097 km",Petrol,Manual,"EMI ₹12,375/m*",₹6.33 lakh
306,Hyundai i10,Hyundai,2011,"63,000 km",Petrol,Manual,"EMI ₹12,375/m*",₹2.03 lakh
307,Maruti Swift,Maruti,2017,"1,20,545 km",Petrol,Manual,"EMI ₹11,100/m*",₹4.99 lakh
308,Maruti Celerio,Maruti,2015,"53,544 km",Petrol,Manual,"EMI ₹8,611/m*",₹3.27 lakh
309,Hyundai Verna,Hyundai,2012,"1,05,433 km",Diesel,Manual,"EMI ₹8,611/m*",₹3.45 lakh
310,Tata Tiago,Tata,2022,"17,657 km",Petrol,Auto,"EMI ₹10,327/m*",₹5.85 lakh
311,Honda Amaze,Honda,2020,"1,08,041 km",Diesel,Manual,"EMI ₹15,148/m*",₹6.81 lakh
312,Hyundai Verna,Hyundai,2015,"1,15,273 km",Diesel,Manual,"EMI ₹16,973/m*",₹5.11 lakh
313,Hyundai GRAND I10 NIOS,Hyundai,2020,"22,309 km",Petrol,Auto,"EMI ₹9,903/m*",₹5.61 lakh
314,Maruti Ritz,Maruti,2011,"1,29,144 km",Petrol,Manual,"EMI ₹9,903/m*",₹1.43 lakh
315,Honda City,Honda,2017,"1,62,708 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
316,Maruti Ertiga,Maruti,2018,"61,965 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
317,Honda Amaze,Honda,2019,"38,197 km",Petrol,Auto,"EMI ₹11,474/m*",₹6.50 lakh
318,Hyundai i20,Hyundai,2012,"63,826 km",Petrol,Manual,"EMI ₹22,034/m*",₹2.48 lakh
319,Tata Indigo CS,Tata,2011,"1,00,000 km",Diesel,Manual,"EMI ₹22,034/m*",₹1.20 lakh
320,Toyota Etios Liva,Toyota,2013,"1,43,858 km",Diesel,Manual,"EMI ₹28,965/m*",₹3.26 lakh
321,Nissan MAGNITE,Nissan,2023,"41,280 km",Petrol,Manual,"EMI ₹11,827/m*",₹6.70 lakh
322,Hyundai Grand i10,Hyundai,2017,"62,400 km",Petrol,Manual,"EMI ₹9,071/m*",₹4.64 lakh
323,Maruti Alto,Maruti,2011,"86,373 km",Petrol,Manual,"EMI ₹9,071/m*",₹1.29 lakh
324,Volkswagen Vento,Volkswagen,2017,"60,849 km",Petrol,Manual,"EMI ₹9,775/m*",₹5.00 lakh
325,Hyundai Grand i10,Hyundai,2014,"1,10,070 km",Petrol,Manual,"EMI ₹10,496/m*",₹3.16 lakh
326,Tata Tiago,Tata,2022,"23,422 km",Petrol,Auto,"EMI ₹7,944/m*",₹4.50 lakh
327,KIA CARENS,KIA,2023,"61,397 km",Petrol,Manual,"EMI ₹19,691/m*",₹11.50 lakh
328,Maruti Ciaz,Maruti,2018,"68,159 km",Petrol,Manual,"EMI ₹9,868/m*",₹5.59 lakh
329,Mahindra TUV300,Mahindra,2015,"1,06,207 km",Diesel,Manual,"EMI ₹15,910/m*",₹4.79 lakh
330,Maruti Dzire,Maruti,2021,"39,161 km",Petrol,Auto,"EMI ₹13,699/m*",₹7.76 lakh
331,Tata ALTROZ,Tata,2022,"14,476 km",Petrol,Manual,"EMI ₹11,651/m*",₹6.60 lakh
332,Maruti Baleno,Maruti,2018,"19,300 km",Petrol,Auto,"EMI ₹8,826/m*",₹5.00 lakh
333,Maruti Swift,Maruti,2018,"1,05,507 km",Petrol,Auto,"EMI ₹11,456/m*",₹5.15 lakh
334,Tata Tiago,Tata,2016,"62,481 km",Petrol,Manual,"EMI ₹7,541/m*",₹3.39 lakh
335,Hyundai i20,Hyundai,2013,"1,78,162 km",Petrol,Manual,"EMI ₹14,122/m*",₹3.00 lakh
336,Honda Amaze,Honda,2015,"1,36,991 km",Petrol,Manual,"EMI ₹8,796/m*",₹3.34 lakh
337,Tata Tiago,Tata,2023,"29,747 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
338,Toyota Etios,Toyota,2014,"1,49,978 km",Petrol,Manual,"EMI ₹11,260/m*",₹3.39 lakh
339,Tata Indica Vista,Tata,2011,"1,16,885 km",Diesel,Manual,"EMI ₹11,260/m*",₹1.30 lakh
340,Tata Tiago,Tata,2023,"16,779 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
341,Maruti Ciaz,Maruti,2016,"1,06,548 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
342,Maruti S PRESSO,Maruti,2020,"83,799 km",Petrol,Manual,"EMI ₹6,125/m*",₹3.47 lakh
343,Maruti Ritz,Maruti,2011,"1,75,560 km",Diesel,Manual,"EMI ₹6,125/m*",₹1.81 lakh
344,Hyundai GRAND I10 NIOS,Hyundai,2021,"1,15,072 km",Diesel,Auto,"EMI ₹14,793/m*",₹6.65 lakh
345,Maruti Vitara Brezza,Maruti,2020,"19,445 km",Petrol,Manual,"EMI ₹14,105/m*",₹7.99 lakh
346,Hyundai Grand i10,Hyundai,2015,"90,355 km",Petrol,Manual,"EMI ₹9,191/m*",₹3.49 lakh
347,Hyundai Grand i10,Hyundai,2016,"80,500 km",Petrol,Manual,"EMI ₹8,742/m*",₹3.93 lakh
348,Renault TRIBER,Renault,2023,"32,113 km",Petrol,Auto,"EMI ₹11,598/m*",₹6.57 lakh
349,Honda Jazz,Honda,2017,"91,973 km",Petrol,Manual,"EMI ₹6,940/m*",₹3.55 lakh
350,Maruti Swift Dzire,Maruti,2012,"75,395 km",Diesel,Manual,"EMI ₹6,940/m*",₹3.50 lakh
351,Skoda Rapid,Skoda,2013,"50,643 km",Petrol,Manual,"EMI ₹15,911/m*",₹3.38 lakh
352,Maruti Baleno,Maruti,2021,"42,174 km",Petrol,Manual,"EMI ₹11,209/m*",₹6.35 lakh
353,Maruti Dzire,Maruti,2022,"1,03,479 km",Petrol,Manual,"EMI ₹16,283/m*",₹7.32 lakh
354,Hyundai Grand i10,Hyundai,2016,"1,38,000 km",Petrol,Manual,"EMI ₹7,007/m*",₹3.15 lakh
355,Renault Duster,Renault,2012,"1,12,809 km",Diesel,Manual,"EMI ₹7,007/m*",₹2.98 lakh
356,Maruti XL6,Maruti,2023,"26,949 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
357,Honda Brio,Honda,2015,"30,380 km",Petrol,Auto,"EMI ₹9,691/m*",₹3.68 lakh
358,Honda Jazz,Honda,2017,"1,09,734 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
359,Hyundai Xcent,Hyundai,2015,"1,29,958 km",Petrol,Manual,"EMI ₹10,112/m*",₹3.84 lakh
360,Maruti Swift Dzire,Maruti,2016,"57,529 km",Diesel,Manual,"EMI ₹16,564/m*",₹6.29 lakh
361,Hyundai VENUE,Hyundai,2021,"93,613 km",Petrol,Manual,"EMI ₹14,948/m*",₹8.73 lakh
362,Maruti FRONX,Maruti,2023,"94,874 km",Petrol,Auto,"EMI ₹12,377/m*",₹7.01 lakh
363,Ford Ecosport,Ford,2014,"1,17,163 km",Diesel,Manual,"EMI ₹16,899/m*",₹3.59 lakh
364,Maruti Ertiga,Maruti,2015,"93,249 km",Diesel,Manual,"EMI ₹22,254/m*",₹6.70 lakh
365,Skoda Fabia,Skoda,2011,"87,993 km",Petrol,Manual,"EMI ₹22,254/m*",₹2.00 lakh
366,Nissan Terrano,Nissan,2014,"1,06,869 km",Diesel,Manual,"EMI ₹17,370/m*",₹3.69 lakh
367,Nissan X Trail,Nissan,2010,"1,29,156 km",Diesel,Auto,"EMI ₹17,370/m*",₹2.88 lakh
368,Maruti Vitara Brezza,Maruti,2017,"1,16,783 km",Diesel,Manual,"EMI ₹12,234/m*",₹5.50 lakh
369,Hyundai Creta,Hyundai,2016,"1,22,304 km",Petrol,Manual,"EMI ₹12,234/m*",₹5.50 lakh
370,Maruti Wagon R 1.0,Maruti,2016,"25,808 km",Petrol,Auto,"EMI ₹8,876/m*",₹3.99 lakh
371,Maruti Alto,Maruti,2021,"71,066 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
372,Mercedes Benz E Class,Mercedes,2014,"76,369 km",Diesel,Auto,"EMI ₹44,277/m*",₹9.50 lakh
373,Tata ALTROZ,Tata,2021,"21,105 km",Petrol,Manual,"EMI ₹11,280/m*",₹6.39 lakh
374,Honda City,Honda,2022,"35,647 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
375,Honda City,Honda,2012,"63,247 km",Petrol,Manual,"EMI ₹31,008/m*",₹3.49 lakh
376,Hyundai EXTER,Hyundai,2023,"33,084 km",Petrol,Manual,"EMI ₹12,798/m*",₹7.25 lakh
377,Hyundai GRAND I10 NIOS,Hyundai,2022,"47,726 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
378,Maruti Celerio,Maruti,2017,"63,599 km",Petrol,Auto,"EMI ₹6,843/m*",₹3.50 lakh
379,Maruti Baleno,Maruti,2018,"83,231 km",Diesel,Manual,"EMI ₹10,049/m*",₹5.14 lakh
380,Maruti Dzire,Maruti,2022,"43,658 km",Petrol,Manual,"EMI ₹12,198/m*",₹6.91 lakh
381,Maruti S Cross,Maruti,2016,"1,35,836 km",Diesel,Manual,"EMI ₹13,430/m*",₹5.10 lakh
382,Tata Harrier,Tata,2024,"9,531 km",Diesel,Auto,"EMI ₹36,745/m*",₹21.46 lakh
383,Hyundai Elite i20,Hyundai,2014,"1,02,187 km",Petrol,Manual,"EMI ₹12,821/m*",₹3.86 lakh
384,Honda Brio,Honda,2017,"47,596 km",Petrol,Manual,"EMI ₹7,468/m*",₹3.82 lakh
385,Tata NEXON,Tata,2024,"16,705 km",Petrol,Auto,"EMI ₹20,341/m*",₹11.88 lakh
386,Renault Lodgy,Renault,2018,"1,67,107 km",Diesel,Manual,"EMI ₹9,521/m*",₹4.28 lakh
387,Ford Ecosport,Ford,2018,"56,212 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
388,Maruti Vitara Brezza,Maruti,2019,"1,42,435 km",Diesel,Auto,"EMI ₹12,234/m*",₹5.50 lakh
389,KIA CARENS,KIA,2023,"24,889 km",Diesel,Auto,"EMI ₹26,848/m*",₹15.68 lakh
390,Ford Ecosport,Ford,2016,"69,250 km",Petrol,Auto,"EMI ₹10,010/m*",₹4.50 lakh
391,Tata Tiago,Tata,2022,"21,680 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
392,Maruti Baleno,Maruti,2019,"1,11,409 km",Petrol,Manual,"EMI ₹13,102/m*",₹5.89 lakh
393,Maruti Swift Dzire,Maruti,2013,"1,30,178 km",Petrol,Manual,"EMI ₹16,476/m*",₹3.50 lakh
394,Tata Tiago,Tata,2023,"15,012 km",Petrol,Manual,"EMI ₹8,156/m*",₹4.62 lakh
395,Hyundai GRAND I10 NIOS,Hyundai,2022,"23,148 km",Petrol,Manual,"EMI ₹10,715/m*",₹6.07 lakh
396,Ford Ecosport,Ford,2013,"89,958 km",Diesel,Manual,"EMI ₹29,231/m*",₹3.29 lakh
397,Mahindra Thar,Mahindra,2021,"57,245 km",Diesel,Manual,"EMI ₹22,156/m*",₹12.94 lakh
398,Maruti Vitara Brezza,Maruti,2019,"84,948 km",Diesel,Manual,"EMI ₹12,251/m*",₹6.94 lakh
399,Hyundai VENUE,Hyundai,2021,"31,654 km",Petrol,Manual,"EMI ₹14,212/m*",₹8.30 lakh
400,Hyundai Elite i20,Hyundai,2016,"28,011 km",Petrol,Manual,"EMI ₹11,211/m*",₹5.04 lakh
401,Hyundai NEW I20,Hyundai,2022,"78,800 km",Diesel,Manual,"EMI ₹12,992/m*",₹7.36 lakh
402,Maruti Eeco,Maruti,2024,"42,128 km",Petrol,Manual,"EMI ₹8,809/m*",₹4.99 lakh
403,BMW 3 Series,BMW,2013,"1,27,565 km",Diesel,Auto,"EMI ₹75,124/m*",₹8.50 lakh
404,Hyundai GRAND I10 NIOS,Hyundai,2022,"35,000 km",Petrol,Manual,"EMI ₹10,733/m*",₹6.08 lakh
405,Volkswagen Polo,Volkswagen,2015,"68,769 km",Petrol,Manual,"EMI ₹11,324/m*",₹4.30 lakh
406,Maruti S Cross,Maruti,2018,"1,14,742 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
407,Hyundai Verna,Hyundai,2023,"7,541 km",Petrol,Auto,"EMI ₹23,115/m*",₹13.50 lakh
408,Maruti Dzire,Maruti,2021,"38,315 km",Petrol,Manual,"EMI ₹11,033/m*",₹6.25 lakh
409,Hyundai Grand i10,Hyundai,2018,"22,992 km",Petrol,Manual,"EMI ₹9,091/m*",₹5.15 lakh
410,Honda Amaze,Honda,2014,"1,19,170 km",Diesel,Manual,"EMI ₹14,404/m*",₹3.06 lakh
411,Honda Amaze,Honda,2013,"87,742 km",Petrol,Manual,"EMI ₹14,404/m*",₹3.06 lakh
412,Hyundai Creta,Hyundai,2019,"1,94,500 km",Diesel,Auto,"EMI ₹20,329/m*",₹9.35 lakh
413,Honda City,Honda,2016,"68,444 km",Petrol,Manual,"EMI ₹11,923/m*",₹5.36 lakh
414,Mahindra XUV500,Mahindra,2018,"1,42,887 km",Diesel,Manual,"EMI ₹25,373/m*",₹11.67 lakh
415,Ford Ecosport,Ford,2018,"97,080 km",Diesel,Manual,"EMI ₹13,685/m*",₹7.00 lakh
416,Mahindra Thar,Mahindra,2021,"34,789 km",Petrol,Auto,"EMI ₹23,115/m*",₹13.50 lakh
417,Maruti Baleno,Maruti,2018,"52,499 km",Petrol,Manual,"EMI ₹10,097/m*",₹5.72 lakh
418,MG HECTOR,MG,2020,"45,860 km",Diesel,Manual,"EMI ₹22,465/m*",₹13.12 lakh
419,CITROEN C3 AIRCROSS,CITROEN,2023,"5,218 km",Petrol,Manual,"EMI ₹17,020/m*",₹9.94 lakh
420,Tata PUNCH,Tata,2025,"2,586 km",Petrol,Manual,"EMI ₹12,886/m*",₹7.30 lakh
421,Honda City,Honda,2016,"95,730 km",Petrol,Auto,"EMI ₹12,568/m*",₹5.65 lakh
422,Hyundai GRAND I10 NIOS,Hyundai,2023,"9,957 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
423,Hyundai VENUE,Hyundai,2019,"1,75,893 km",Diesel,Manual,"EMI ₹14,659/m*",₹6.59 lakh
424,MG HECTOR,MG,2021,"83,554 km",Diesel,Manual,"EMI ₹20,085/m*",₹11.73 lakh
425,Skoda SLAVIA,Skoda,2022,"80,998 km",Petrol,Auto,"EMI ₹17,328/m*",₹10.12 lakh
426,Ford New Figo,Ford,2021,"20,943 km",Petrol,Auto,"EMI ₹10,062/m*",₹5.70 lakh
427,Skoda Superb,Skoda,2014,"77,758 km",Petrol,Auto,"EMI ₹16,341/m*",₹4.92 lakh
428,Honda Mobilio,Honda,2015,"95,393 km",Diesel,Manual,"EMI ₹15,611/m*",₹4.70 lakh
429,Maruti Celerio,Maruti,2022,"12,979 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
430,Renault Kwid,Renault,2022,"11,606 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
431,Skoda Kylaq,Skoda,2025,"5,879 km",Petrol,Manual,"EMI ₹23,007/m*",₹13.44 lakh
432,Hyundai Creta,Hyundai,2015,"1,28,633 km",Diesel,Auto,"EMI ₹23,018/m*",₹6.93 lakh
433,Hyundai VENUE,Hyundai,2020,"24,900 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
434,Hyundai Verna,Hyundai,2024,"3,749 km",Petrol,Auto,"EMI ₹27,396/m*",₹16.00 lakh
435,Skoda Octavia,Skoda,2017,"1,68,924 km",Diesel,Auto,"EMI ₹17,529/m*",₹7.88 lakh
436,KIA SELTOS,KIA,2020,"58,886 km",Diesel,Manual,"EMI ₹19,211/m*",₹11.22 lakh
437,Tata Safari,Tata,2012,"1,30,234 km",Diesel,Manual,"EMI ₹19,211/m*",₹2.64 lakh
438,Mahindra XUV500,Mahindra,2015,"1,25,770 km",Diesel,Manual,"EMI ₹26,551/m*",₹8.11 lakh
439,KIA SELTOS,KIA,2024,"10,998 km",Petrol,Manual,"EMI ₹24,297/m*",₹14.19 lakh
440,Skoda Superb,Skoda,2012,"1,85,065 km",Petrol,Auto,"EMI ₹30,919/m*",₹3.48 lakh
441,Honda City,Honda,2016,"65,053 km",Petrol,Manual,"EMI ₹12,234/m*",₹5.50 lakh
442,KIA SONET,KIA,2025,"5,027 km",Petrol,Manual,"EMI ₹16,198/m*",₹9.46 lakh
443,Tata ALTROZ,Tata,2023,"67,044 km",Diesel,Manual,"EMI ₹12,834/m*",₹7.27 lakh
444,Honda Mobilio,Honda,2015,"65,350 km",Diesel,Manual,"EMI ₹16,607/m*",₹5.00 lakh
445,Mahindra Bolero,Mahindra,2022,"68,879 km",Diesel,Manual,"EMI ₹15,907/m*",₹9.29 lakh
446,Ford Ecosport,Ford,2019,"84,824 km",Petrol,Auto,"EMI ₹12,357/m*",₹7.00 lakh
447,Nissan Micra Active,Nissan,2017,"77,211 km",Petrol,Manual,"EMI ₹6,882/m*",₹3.52 lakh
448,Maruti New Wagon-R,Maruti,2022,"82,536 km",Petrol,Manual,"EMI ₹8,103/m*",₹4.59 lakh
449,Ford Endeavour,Ford,2011,"1,42,000 km",Diesel,Auto,"EMI ₹8,103/m*",₹5.50 lakh
450,Maruti Swift,Maruti,2012,"1,45,551 km",Diesel,Manual,"EMI ₹8,103/m*",₹3.27 lakh
451,KIA SELTOS,KIA,2021,"74,040 km",Diesel,Auto,"EMI ₹26,934/m*",₹15.73 lakh
452,MG HECTOR PLUS,MG,2022,"40,807 km",Petrol,Manual,"EMI ₹24,828/m*",₹14.50 lakh
453,Hyundai NEW I20 N LINE,Hyundai,2021,"57,053 km",Petrol,Manual,"EMI ₹14,640/m*",₹8.55 lakh
454,Skoda Octavia,Skoda,2021,"19,041 km",Petrol,Auto,"EMI ₹37,789/m*",₹22.07 lakh
455,Audi Q7,Audi,2014,"86,517 km",Diesel,Auto,"EMI ₹41,947/m*",₹9.00 lakh
456,Maruti S PRESSO,Maruti,2019,"24,008 km",Petrol,Auto,"EMI ₹8,526/m*",₹4.83 lakh
457,Honda Jazz,Honda,2021,"30,070 km",Petrol,Auto,"EMI ₹12,074/m*",₹6.84 lakh
458,KIA SONET,KIA,2021,"25,304 km",Petrol,Manual,"EMI ₹13,869/m*",₹8.10 lakh
459,Hyundai VENUE,Hyundai,2023,"61,824 km",Petrol,Auto,"EMI ₹17,122/m*",₹10.00 lakh
460,Honda City,Honda,2022,"1,13,179 km",Petrol,Manual,"EMI ₹21,568/m*",₹9.92 lakh
