,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
180,Renault Duster,Renault,2013,"67,593 km",Diesel,Manual,"EMI ₹21,146/m*",₹2.38 lakh
181,Toyota YARIS,Toyota,2018,"1,12,667 km",Petrol,Manual,"EMI ₹11,767/m*",₹5.29 lakh
182,Renault TRIBER,Renault,2022,"55,071 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
183,Tata NEXON,Tata,2021,"11,079 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
184,Hyundai Elite i20,Hyundai,2016,"58,190 km",Petrol,Manual,"EMI ₹7,519/m*",₹3.38 lakh
185,Renault Kiger,Renault,2021,"35,286 km",Petrol,Manual,"EMI ₹6,637/m*",₹3.76 lakh
186,Toyota Etios Liva,Toyota,2016,"1,10,275 km",Diesel,Manual,"EMI ₹7,531/m*",₹2.86 lakh
187,Honda WR-V,Honda,2018,"1,58,111 km",Diesel,Manual,"EMI ₹10,655/m*",₹4.79 lakh
188,Maruti New Wagon-R,Maruti,2020,"94,324 km",Petrol,Manual,"EMI ₹5,684/m*",₹3.22 lakh
189,Maruti Baleno,Maruti,2018,"97,036 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
190,Skoda Rapid,Skoda,2019,"1,78,407 km",Diesel,Manual,"EMI ₹11,656/m*",₹5.24 lakh
191,Renault Kwid,Renault,2022,"20,113 km",Petrol,Auto,"EMI ₹6,567/m*",₹3.72 lakh
192,Hyundai Grand i10,Hyundai,2015,"75,239 km",Diesel,Manual,"EMI ₹9,865/m*",₹2.97 lakh
193,Chevrolet Sail,Chevrolet,2013,"1,52,361 km",Diesel,Manual,"EMI ₹10,040/m*",₹1.13 lakh
194,Maruti Celerio,Maruti,2018,"70,945 km",Petrol,Auto,"EMI ₹5,684/m*",₹3.22 lakh
195,Tata Tiago,Tata,2018,"77,083 km",Petrol,Manual,"EMI ₹5,472/m*",₹3.10 lakh
196,BMW X1,BMW,2013,"1,40,549 km",Diesel,Auto,"EMI ₹49,755/m*",₹5.60 lakh
197,Honda City,Honda,2015,"69,136 km",Petrol,Manual,"EMI ₹10,797/m*",₹4.10 lakh
198,Maruti Dzire,Maruti,2025,"6,818 km",Petrol,Manual,"EMI ₹13,434/m*",₹7.61 lakh
199,Maruti Baleno,Maruti,2018,"50,811 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
200,Maruti FRONX,Maruti,2023,"90,476 km",Petrol,Manual,"EMI ₹11,262/m*",₹6.38 lakh
201,Ford Ecosport,Ford,2015,"99,235 km",Petrol,Manual,"EMI ₹7,900/m*",₹3.00 lakh
202,Ford Ecosport,Ford,2014,"1,42,044 km",Diesel,Manual,"EMI ₹14,122/m*",₹3.00 lakh
203,Mahindra XUV500,Mahindra,2018,"85,026 km",Diesel,Auto,"EMI ₹15,265/m*",₹8.02 lakh
204,Mahindra Thar,Mahindra,2021,"78,302 km",Diesel,Manual,"EMI ₹19,006/m*",₹11.10 lakh
205,Maruti Ertiga,Maruti,2012,"86,688 km",Diesel,Manual,"EMI ₹19,006/m*",₹3.73 lakh
206,Maruti Baleno,Maruti,2018,"1,23,148 km",Petrol,Manual,"EMI ₹8,609/m*",₹3.87 lakh
207,Maruti Baleno,Maruti,2018,"1,09,579 km",Petrol,Manual,"EMI ₹9,854/m*",₹4.43 lakh
208,Hyundai Grand i10,Hyundai,2018,"41,084 km",Petrol,Manual,"EMI ₹6,584/m*",₹3.73 lakh
209,Tata NEXON,Tata,2022,"74,471 km",Petrol,Manual,"EMI ₹15,325/m*",₹8.95 lakh
210,KIA SELTOS,KIA,2019,"2,490 km",Petrol,Auto,"EMI ₹14,845/m*",₹8.67 lakh
211,Hyundai GRAND I10 NIOS,Hyundai,2023,"3,696 km",Petrol,Auto,"EMI ₹11,704/m*",₹6.63 lakh
212,Renault Kiger,Renault,2023,"10,056 km",Petrol,Auto,"EMI ₹11,598/m*",₹6.57 lakh
213,Maruti S PRESSO,Maruti,2022,"69,910 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
214,Hyundai Verna,Hyundai,2022,"52,001 km",Petrol,Auto,"EMI ₹16,095/m*",₹9.40 lakh
215,Maruti Ciaz,Maruti,2018,"65,905 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
216,Maruti Baleno,Maruti,2016,"51,907 km",Petrol,Manual,"EMI ₹8,564/m*",₹3.85 lakh
217,Toyota Innova Crysta,Toyota,2025,"31,839 km",Diesel,Manual,"EMI ₹46,350/m*",₹27.07 lakh
218,Maruti S PRESSO,Maruti,2024,"2,769 km",Petrol,Auto,"EMI ₹9,179/m*",₹5.20 lakh
219,Maruti Baleno,Maruti,2021,"63,862 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
220,Tata PUNCH,Tata,2021,"75,507 km",Petrol,Auto,"EMI ₹10,592/m*",₹6.00 lakh
221,Mahindra Thar,Mahindra,2022,"36,469 km",Diesel,Manual,"EMI ₹23,184/m*",₹13.54 lakh
222,Maruti Vitara Brezza,Maruti,2021,"76,253 km",Petrol,Manual,"EMI ₹13,999/m*",₹7.93 lakh
223,MG HECTOR,MG,2019,"68,893 km",Diesel,Manual,"EMI ₹16,095/m*",₹9.40 lakh
224,Hyundai EXTER,Hyundai,2023,"23,033 km",Petrol,Manual,"EMI ₹11,880/m*",₹6.73 lakh
225,Hyundai Verna,Hyundai,2013,"60,053 km",Diesel,Manual,"EMI ₹31,630/m*",₹3.56 lakh
226,Maruti Vitara Brezza,Maruti,2017,"1,47,548 km",Diesel,Manual,"EMI ₹11,589/m*",₹5.21 lakh
227,Skoda KUSHAQ,Skoda,2023,"18,115 km",Petrol,Auto,"EMI ₹25,461/m*",₹14.87 lakh
228,Honda City,Honda,2014,"1,01,817 km",Diesel,Manual,"EMI ₹20,053/m*",₹4.26 lakh
