,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
225,Mahindra TUV300,Mahindra,2016,"66,861 km",Diesel,Manual,"EMI ₹12,337/m*",₹4.68 lakh
226,Maruti Baleno,Maruti,2018,"90,486 km",Diesel,Manual,"EMI ₹11,802/m*",₹6.04 lakh
227,Hyundai i10,Hyundai,2013,"1,19,983 km",Petrol,Manual,"EMI ₹7,861/m*",₹1.67 lakh
228,Hyundai Tucson,Hyundai,2019,"78,927 km",Petrol,Auto,"EMI ₹15,364/m*",₹8.97 lakh
229,Maruti Wagon R 1.0,Maruti,2016,"46,454 km",Petrol,Auto,"EMI ₹6,002/m*",₹2.70 lakh
230,Maruti Baleno,Maruti,2017,"84,169 km",Petrol,Auto,"EMI ₹7,976/m*",₹4.08 lakh
231,KIA SONET,KIA,2022,"73,279 km",Diesel,Manual,"EMI ₹14,520/m*",₹8.48 lakh
232,Hyundai Grand i10,Hyundai,2015,"42,243 km",Petrol,Manual,"EMI ₹8,166/m*",₹3.10 lakh
233,Tata PUNCH,Tata,2024,"10,180 km",Petrol,Auto,"EMI ₹13,501/m*",₹7.65 lakh
234,Hyundai Grand i10,Hyundai,2017,"1,03,882 km",Petrol,Manual,"EMI ₹7,047/m*",₹3.17 lakh
235,Datsun Redi Go,Datsun,2018,"43,373 km",Petrol,Manual,"EMI ₹3,068/m*",₹1.74 lakh
236,Maruti Baleno,Maruti,2021,"49,890 km",Petrol,Auto,"EMI ₹10,140/m*",₹5.74 lakh
237,Honda City,Honda,2016,"66,621 km",Petrol,Manual,"EMI ₹10,037/m*",₹4.51 lakh
238,Honda City,Honda,2014,"1,05,375 km",Petrol,Manual,"EMI ₹10,522/m*",₹3.17 lakh
239,Hyundai NEW SANTRO,Hyundai,2019,"50,094 km",CNG,Manual,"EMI ₹6,569/m*",₹3.36 lakh
240,Maruti Baleno,Maruti,2018,"81,912 km",Petrol,Manual,"EMI ₹8,019/m*",₹4.54 lakh
241,Jeep Compass,Jeep,2018,"98,806 km",Diesel,Manual,"EMI ₹14,523/m*",₹7.43 lakh
242,Honda City,Honda,2016,"44,977 km",Petrol,Manual,"EMI ₹9,140/m*",₹4.11 lakh
243,Tata NEXON,Tata,2019,"98,780 km",Diesel,Auto,"EMI ₹11,397/m*",₹6.46 lakh
244,Maruti Baleno,Maruti,2017,"29,055 km",Petrol,Auto,"EMI ₹9,048/m*",₹4.63 lakh
245,Maruti Ciaz,Maruti,2018,"81,188 km",Diesel,Manual,"EMI ₹11,650/m*",₹5.96 lakh
246,Volkswagen Ameo,Volkswagen,2017,"84,816 km",Petrol,Manual,"EMI ₹7,031/m*",₹3.60 lakh
247,Maruti Wagon R 1.0,Maruti,2013,"64,513 km",Petrol,Manual,"EMI ₹9,763/m*",₹2.07 lakh
248,Hyundai Grand i10,Hyundai,2015,"1,24,952 km",Petrol,Manual,"EMI ₹7,510/m*",₹2.85 lakh
249,Hyundai Xcent,Hyundai,2014,"1,08,127 km",Petrol,Manual,"EMI ₹7,108/m*",₹2.14 lakh
250,Ford Ecosport,Ford,2018,"79,460 km",Diesel,Manual,"EMI ₹11,582/m*",₹5.92 lakh
251,Maruti Baleno,Maruti,2017,"97,724 km",Petrol,Manual,"EMI ₹8,199/m*",₹4.19 lakh
252,Hyundai Grand i10,Hyundai,2015,"71,774 km",Petrol,Manual,"EMI ₹7,189/m*",₹2.73 lakh
253,Hyundai Grand i10,Hyundai,2016,"1,07,079 km",CNG,Manual,"EMI ₹9,300/m*",₹2.80 lakh
254,Tata NEXON,Tata,2022,"58,990 km",Diesel,Auto,"EMI ₹13,715/m*",₹8.01 lakh
255,Hyundai Grand i10,Hyundai,2019,"68,723 km",CNG,Manual,"EMI ₹7,845/m*",₹4.01 lakh
256,Hyundai New Elantra,Hyundai,2013,"34,857 km",Petrol,Manual,"EMI ₹16,363/m*",₹3.48 lakh
257,Ford Ecosport,Ford,2013,"1,29,718 km",Diesel,Manual,"EMI ₹31,986/m*",₹3.60 lakh
258,Renault Duster,Renault,2019,"1,18,148 km",Diesel,Manual,"EMI ₹11,638/m*",₹5.23 lakh
259,Tata TIGOR,Tata,2017,"1,00,517 km",Petrol,Manual,"EMI ₹7,697/m*",₹3.46 lakh
260,Hyundai Grand i10,Hyundai,2013,"74,592 km",Petrol,Auto,"EMI ₹12,385/m*",₹2.63 lakh
261,Hyundai i10,Hyundai,2014,"99,114 km",CNG,Manual,"EMI ₹22,177/m*",₹2.50 lakh
262,Maruti Celerio,Maruti,2018,"67,855 km",CNG,Manual,"EMI ₹6,963/m*",₹3.13 lakh
263,Tata NEXON,Tata,2018,"68,843 km",Diesel,Manual,"EMI ₹11,437/m*",₹5.85 lakh
264,Honda City,Honda,2015,"65,266 km",Petrol,Manual,"EMI ₹9,507/m*",₹3.61 lakh
265,Volkswagen Vento,Volkswagen,2014,"31,816 km",Petrol,Auto,"EMI ₹10,778/m*",₹3.25 lakh
266,Maruti Alto K10,Maruti,2016,"77,388 km",Petrol,Manual,"EMI ₹4,912/m*",₹2.21 lakh
267,Renault Kwid,Renault,2019,"14,060 km",Petrol,Auto,"EMI ₹5,300/m*",₹3.00 lakh
268,Hyundai i20 Active,Hyundai,2015,"1,00,416 km",Petrol,Manual,"EMI ₹9,051/m*",₹3.44 lakh
269,Maruti Ciaz,Maruti,2019,"94,150 km",Petrol,Auto,"EMI ₹9,047/m*",₹5.13 lakh
270,Hyundai Elite i20,Hyundai,2018,"1,23,416 km",Petrol,Manual,"EMI ₹9,334/m*",₹4.20 lakh
271,Tata Tiago,Tata,2022,"82,167 km",CNG,Manual,"EMI ₹7,803/m*",₹4.42 lakh
272,Hyundai Grand i10,Hyundai,2015,"82,447 km",CNG,Manual,"EMI ₹14,593/m*",₹3.10 lakh
273,KIA SONET,KIA,2022,"65,187 km",Diesel,Manual,"EMI ₹14,751/m*",₹8.62 lakh
274,Maruti Wagon R 1.0,Maruti,2012,"64,643 km",CNG,Manual,"EMI ₹14,751/m*",₹2.02 lakh
275,Honda Amaze,Honda,2021,"38,422 km",Petrol,Auto,"EMI ₹11,504/m*",₹6.52 lakh
276,Maruti Celerio,Maruti,2022,"38,810 km",CNG,Manual,"EMI ₹8,755/m*",₹4.96 lakh
277,Maruti Alto K10,Maruti,2017,"37,032 km",Petrol,Manual,"EMI ₹5,220/m*",₹2.67 lakh
278,Volkswagen Jetta,Volkswagen,2014,"1,11,587 km",Petrol,Manual,"EMI ₹10,841/m*",₹3.26 lakh
279,Maruti Alto 800,Maruti,2015,"57,992 km",Petrol,Manual,"EMI ₹5,419/m*",₹2.06 lakh
280,Tata TIGOR,Tata,2017,"1,16,950 km",Petrol,Manual,"EMI ₹7,642/m*",₹3.44 lakh
281,Volkswagen TAIGUN,Volkswagen,2023,"28,732 km",Petrol,Auto,"EMI ₹20,824/m*",₹12.16 lakh
282,Honda Jazz,Honda,2017,"78,115 km",Petrol,Auto,"EMI ₹6,588/m*",₹3.37 lakh
283,Maruti Ciaz,Maruti,2016,"53,124 km",Diesel,Manual,"EMI ₹14,010/m*",₹5.32 lakh
284,Hyundai Grand i10,Hyundai,2015,"1,09,122 km",Petrol,Manual,"EMI ₹7,531/m*",₹2.86 lakh
285,Maruti Swift,Maruti,2014,"77,393 km",Petrol,Manual,"EMI ₹9,151/m*",₹2.75 lakh
286,Tata TIGOR,Tata,2019,"49,058 km",CNG,Auto,"EMI ₹10,323/m*",₹5.28 lakh
287,Tata ALTROZ,Tata,2022,"22,527 km",Petrol,Manual,"EMI ₹10,846/m*",₹6.14 lakh
288,Maruti Ertiga,Maruti,2014,"47,925 km",CNG,Manual,"EMI ₹44,016/m*",₹4.95 lakh
289,Maruti Celerio,Maruti,2022,"22,924 km",Petrol,Auto,"EMI ₹8,707/m*",₹4.93 lakh
290,Hyundai Elite i20,Hyundai,2016,"29,742 km",Petrol,Manual,"EMI ₹9,587/m*",₹4.31 lakh
291,Skoda Rapid,Skoda,2020,"78,364 km",Petrol,Manual,"EMI ₹8,857/m*",₹5.02 lakh
292,Maruti Wagon R 1.0,Maruti,2015,"82,833 km",CNG,Manual,"EMI ₹12,695/m*",₹2.70 lakh
293,Renault Kwid,Renault,2019,"93,218 km",Petrol,Manual,"EMI ₹4,830/m*",₹2.74 lakh
294,Hyundai Elite i20,Hyundai,2019,"1,14,911 km",Petrol,Manual,"EMI ₹10,806/m*",₹4.86 lakh
295,Renault Kwid,Renault,2021,"28,242 km",Petrol,Auto,"EMI ₹6,408/m*",₹3.63 lakh
296,Volkswagen Ameo,Volkswagen,2016,"59,833 km",Petrol,Manual,"EMI ₹8,159/m*",₹3.67 lakh
297,Maruti Wagon R 1.0,Maruti,2016,"56,549 km",CNG,Manual,"EMI ₹10,908/m*",₹3.28 lakh
298,Maruti Swift,Maruti,2013,"70,013 km",Petrol,Manual,"EMI ₹14,357/m*",₹3.05 lakh
299,Hyundai i20,Hyundai,2013,"93,402 km",Petrol,Manual,"EMI ₹10,620/m*",₹2.26 lakh
300,Hyundai Grand i10,Hyundai,2015,"42,040 km",Petrol,Manual,"EMI ₹8,074/m*",₹3.07 lakh
301,Toyota Glanza,Toyota,2020,"70,840 km",Petrol,Auto,"EMI ₹10,337/m*",₹5.86 lakh
302,MG HECTOR,MG,2021,"65,599 km",Petrol,Auto,"EMI ₹18,441/m*",₹10.77 lakh
303,Renault Kwid,Renault,2017,"78,922 km",Petrol,Manual,"EMI ₹4,018/m*",₹2.06 lakh
304,Mahindra XUV700,Mahindra,2022,"76,554 km",Petrol,Auto,"EMI ₹28,998/m*",₹16.94 lakh
305,Toyota Etios,Toyota,2014,"1,15,924 km",Petrol,Manual,"EMI ₹8,483/m*",₹2.55 lakh
306,Hyundai Elite i20,Hyundai,2016,"44,861 km",Petrol,Manual,"EMI ₹9,654/m*",₹4.34 lakh
307,Maruti Baleno,Maruti,2021,"71,449 km",Petrol,Manual,"EMI ₹9,186/m*",₹5.20 lakh
308,Maruti Celerio,Maruti,2018,"69,161 km",Petrol,Auto,"EMI ₹6,419/m*",₹3.64 lakh
309,Honda City,Honda,2015,"63,934 km",Petrol,Auto,"EMI ₹13,146/m*",₹4.99 lakh
310,Tata TIGOR,Tata,2022,"39,569 km",CNG,Manual,"EMI ₹10,016/m*",₹5.67 lakh
311,Maruti Wagon R 1.0,Maruti,2016,"1,11,583 km",Petrol,Auto,"EMI ₹5,276/m*",₹2.37 lakh
312,Hyundai Grand i10,Hyundai,2016,"86,615 km",Petrol,Auto,"EMI ₹8,028/m*",₹3.61 lakh
313,Maruti Ritz,Maruti,2013,"57,961 km",Petrol,Manual,"EMI ₹10,070/m*",₹2.14 lakh
314,Honda City,Honda,2015,"1,20,942 km",Petrol,Manual,"EMI ₹9,992/m*",₹3.79 lakh
315,Honda City,Honda,2015,"65,375 km",CNG,Auto,"EMI ₹23,546/m*",₹5.00 lakh
316,Tata ALTROZ,Tata,2023,"18,984 km",Petrol,Manual,"EMI ₹11,100/m*",₹6.29 lakh
317,Honda Jazz,Honda,2015,"97,501 km",Petrol,Manual,"EMI ₹9,510/m*",₹3.61 lakh
318,Maruti Swift Dzire,Maruti,2015,"61,222 km",Petrol,Manual,"EMI ₹9,759/m*",₹3.71 lakh
319,Hyundai Elite i20,Hyundai,2017,"34,864 km",Petrol,Manual,"EMI ₹7,922/m*",₹4.05 lakh
320,Tata Tiago,Tata,2018,"1,45,004 km",Petrol,Auto,"EMI ₹7,688/m*",₹3.46 lakh
321,Hyundai Grand i10,Hyundai,2016,"44,541 km",Petrol,Manual,"EMI ₹6,493/m*",₹2.92 lakh
322,Hyundai Grand i10,Hyundai,2015,"45,424 km",Petrol,Manual,"EMI ₹8,774/m*",₹3.33 lakh
323,Hyundai Grand i10,Hyundai,2016,"83,375 km",Petrol,Manual,"EMI ₹7,112/m*",₹3.20 lakh
324,Honda BR-V,Honda,2016,"48,465 km",Petrol,Auto,"EMI ₹10,355/m*",₹4.66 lakh
325,Renault Kwid,Renault,2017,"86,070 km",Petrol,Auto,"EMI ₹5,200/m*",₹2.66 lakh
326,Renault Kwid,Renault,2021,"34,062 km",Petrol,Auto,"EMI ₹6,479/m*",₹3.67 lakh
327,Hyundai Grand i10,Hyundai,2015,"96,881 km",Petrol,Manual,"EMI ₹8,690/m*",₹3.30 lakh
328,Tata TIGOR,Tata,2023,"19,770 km",CNG,Manual,"EMI ₹10,921/m*",₹6.19 lakh
329,Honda Jazz,Honda,2019,"1,06,077 km",Petrol,Auto,"EMI ₹9,823/m*",₹4.42 lakh
330,Mahindra XUV500,Mahindra,2018,"84,090 km",Diesel,Auto,"EMI ₹19,637/m*",₹10.32 lakh
331,Renault Kwid,Renault,2022,"38,311 km",Petrol,Manual,"EMI ₹6,310/m*",₹3.57 lakh
332,Hyundai Grand i10,Hyundai,2016,"67,313 km",Petrol,Manual,"EMI ₹7,112/m*",₹3.20 lakh
333,Hyundai NEW SANTRO,Hyundai,2021,"11,160 km",Petrol,Manual,"EMI ₹6,743/m*",₹3.82 lakh
334,Renault Duster,Renault,2017,"75,760 km",Diesel,Auto,"EMI ₹11,488/m*",₹5.16 lakh
335,KIA SELTOS,KIA,2024,"19,001 km",Diesel,Auto,"EMI ₹29,622/m*",₹17.30 lakh
336,Volkswagen Ameo,Volkswagen,2017,"36,026 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.06 lakh
337,Hyundai GRAND I10 NIOS,Hyundai,2021,"67,634 km",CNG,Manual,"EMI ₹8,797/m*",₹4.98 lakh
338,Volkswagen Vento,Volkswagen,2019,"1,16,810 km",Petrol,Auto,"EMI ₹15,802/m*",₹7.10 lakh
339,Tata Tiago,Tata,2020,"29,521 km",Petrol,Auto,"EMI ₹8,542/m*",₹4.84 lakh
340,Hyundai Elite i20,Hyundai,2020,"1,18,689 km",Petrol,Manual,"EMI ₹9,694/m*",₹4.36 lakh
341,Maruti Wagon R 1.0,Maruti,2018,"42,943 km",Petrol,Manual,"EMI ₹5,695/m*",₹3.23 lakh
342,Honda City,Honda,2014,"64,491 km",Diesel,Manual,"EMI ₹21,241/m*",₹4.51 lakh
343,Renault Duster,Renault,2021,"33,610 km",Petrol,Manual,"EMI ₹10,812/m*",₹6.13 lakh
344,Hyundai NEW SANTRO,Hyundai,2019,"1,07,083 km",CNG,Manual,"EMI ₹8,119/m*",₹3.65 lakh
345,Mercedes Benz E Class,Mercedes,2017,"1,13,007 km",Diesel,Auto,"EMI ₹54,356/m*",₹25.00 lakh
346,Toyota INNOVA HYCROSS,Toyota,2023,"48,418 km",Hybrid,Auto,"EMI ₹51,795/m*",₹30.25 lakh
347,Hyundai NEW SANTRO,Hyundai,2019,"1,34,769 km",CNG,Manual,"EMI ₹7,069/m*",₹3.18 lakh
348,Honda City,Honda,2015,"1,05,718 km",Petrol,Auto,"EMI ₹11,023/m*",₹4.19 lakh
349,Hyundai NEW SANTRO,Hyundai,2022,"61,834 km",CNG,Manual,"EMI ₹7,655/m*",₹4.34 lakh
350,KIA SONET,KIA,2020,"37,875 km",Diesel,Auto,"EMI ₹16,951/m*",₹9.90 lakh
351,Hyundai Xcent,Hyundai,2014,"1,03,307 km",Petrol,Manual,"EMI ₹9,058/m*",₹2.73 lakh
352,Honda City,Honda,2016,"85,195 km",Petrol,Manual,"EMI ₹7,474/m*",₹3.36 lakh
353,Maruti Ciaz,Maruti,2020,"52,387 km",Petrol,Auto,"EMI ₹12,064/m*",₹6.83 lakh
354,Maruti Swift Dzire,Maruti,2015,"1,25,003 km",Petrol,Manual,"EMI ₹7,787/m*",₹2.96 lakh
355,Audi Q3,Audi,2023,"28,743 km",Petrol,Auto,"EMI ₹68,490/m*",₹40.00 lakh
356,Audi Q8,Audi,2019,"19,992 km",Petrol,Auto,"EMI ₹133,555/m*",₹78.00 lakh
357,Renault Duster,Renault,2013,"23,481 km",Petrol,Manual,"EMI ₹14,282/m*",₹3.03 lakh
358,Volvo V 40,Volvo,2015,"48,134 km",Diesel,Auto,"EMI ₹45,834/m*",₹14.00 lakh
359,Hyundai NEW SANTRO,Hyundai,2020,"23,438 km",Petrol,Auto,"EMI ₹8,564/m*",₹4.85 lakh
360,KIA CARENS,KIA,2023,"34,614 km",Diesel,Auto,"EMI ₹25,478/m*",₹14.88 lakh
361,Tata Tiago,Tata,2018,"1,02,630 km",Petrol,Manual,"EMI ₹7,454/m*",₹3.35 lakh
362,MG HECTOR,MG,2019,"69,033 km",Petrol,Auto,"EMI ₹17,462/m*",₹10.20 lakh
363,Maruti Celerio,Maruti,2016,"79,244 km",Petrol,Manual,"EMI ₹6,228/m*",₹2.80 lakh
364,Toyota URBAN CRUISER HYRYDER,Toyota,2023,"60,430 km",Hybrid,Auto,"EMI ₹29,108/m*",₹17.00 lakh
365,Hyundai NEW SANTRO,Hyundai,2020,"1,15,243 km",CNG,Manual,"EMI ₹8,328/m*",₹3.74 lakh
366,KIA SONET,KIA,2024,"8,588 km",Diesel,Manual,"EMI ₹20,085/m*",₹11.73 lakh
367,Maruti Celerio X,Maruti,2020,"17,849 km",Petrol,Auto,"EMI ₹7,714/m*",₹4.37 lakh
368,KIA SELTOS,KIA,2019,"82,755 km",Petrol,Manual,"EMI ₹16,420/m*",₹9.59 lakh
369,Skoda Karoq,Skoda,2020,"77,141 km",Petrol,Auto,"EMI ₹24,639/m*",₹14.39 lakh
370,Skoda Kodiaq,Skoda,2021,"80,095 km",Petrol,Auto,"EMI ₹41,779/m*",₹24.40 lakh
371,MG HECTOR,MG,2020,"61,381 km",Petrol,Auto,"EMI ₹18,872/m*",₹11.02 lakh
372,Honda City,Honda,2014,"78,910 km",Petrol,Manual,"EMI ₹13,064/m*",₹3.93 lakh
373,Toyota YARIS,Toyota,2018,"74,673 km",Petrol,Auto,"EMI ₹10,713/m*",₹6.07 lakh
374,Honda Brio,Honda,2015,"1,06,275 km",Petrol,Auto,"EMI ₹8,772/m*",₹3.33 lakh
375,Hyundai Creta,Hyundai,2019,"1,00,514 km",Petrol,Auto,"EMI ₹18,072/m*",₹8.31 lakh
376,Hyundai NEW SANTRO,Hyundai,2020,"44,345 km",CNG,Manual,"EMI ₹7,649/m*",₹4.33 lakh
377,Maruti Swift,Maruti,2019,"1,05,798 km",Petrol,Manual,"EMI ₹10,651/m*",₹4.79 lakh
378,Ford Ecosport,Ford,2017,"60,554 km",Petrol,Manual,"EMI ₹8,961/m*",₹4.58 lakh
379,Honda City,Honda,2018,"97,607 km",Petrol,Auto,"EMI ₹11,456/m*",₹6.49 lakh
380,Maruti Wagon R 1.0,Maruti,2013,"53,988 km",Petrol,Manual,"EMI ₹11,167/m*",₹2.37 lakh
381,Tata Tiago,Tata,2024,"3,289 km",Petrol,Auto,"EMI ₹11,389/m*",₹6.45 lakh
382,Hyundai Xcent,Hyundai,2014,"64,985 km",Petrol,Manual,"EMI ₹9,970/m*",₹3.00 lakh
383,KIA SONET,KIA,2022,"17,963 km",Petrol,Manual,"EMI ₹13,826/m*",₹7.83 lakh
384,Fiat Linea,Fiat,2016,"22,223 km",Petrol,Manual,"EMI ₹7,260/m*",₹3.26 lakh
385,Tata Tiago,Tata,2018,"54,381 km",Petrol,Manual,"EMI ₹6,173/m*",₹3.50 lakh
386,Tata NEXON,Tata,2022,"47,950 km",Petrol,Manual,"EMI ₹12,419/m*",₹7.03 lakh
387,Hyundai Xcent,Hyundai,2015,"25,456 km",Petrol,Manual,"EMI ₹8,848/m*",₹3.36 lakh
388,Honda WR-V,Honda,2019,"62,030 km",Petrol,Manual,"EMI ₹10,116/m*",₹5.73 lakh
389,Tata TIGOR,Tata,2021,"32,695 km",Petrol,Manual,"EMI ₹8,898/m*",₹5.04 lakh
390,Volkswagen Vento,Volkswagen,2014,"98,542 km",Petrol,Auto,"EMI ₹10,186/m*",₹3.07 lakh
391,Tata ALTROZ,Tata,2022,"60,344 km",Diesel,Manual,"EMI ₹12,327/m*",₹6.98 lakh
392,Maruti Alto 800,Maruti,2014,"63,944 km",CNG,Manual,"EMI ₹17,608/m*",₹1.98 lakh
393,Tata TIAGO NRG,Tata,2019,"45,455 km",Petrol,Manual,"EMI ₹6,797/m*",₹3.85 lakh
394,Tata Tiago,Tata,2018,"37,593 km",Petrol,Auto,"EMI ₹7,648/m*",₹4.33 lakh
395,Hyundai NEW SANTRO,Hyundai,2018,"77,563 km",CNG,Manual,"EMI ₹7,383/m*",₹3.32 lakh
396,Hyundai Grand i10,Hyundai,2015,"59,070 km",Petrol,Auto,"EMI ₹9,686/m*",₹3.68 lakh
397,Honda WR-V,Honda,2019,"50,425 km",Petrol,Manual,"EMI ₹10,119/m*",₹5.73 lakh
398,Hyundai NEW SANTRO,Hyundai,2021,"89,524 km",Petrol,Manual,"EMI ₹7,654/m*",₹4.34 lakh
399,Maruti Celerio,Maruti,2015,"68,945 km",Petrol,Auto,"EMI ₹8,904/m*",₹3.38 lakh
400,Hyundai VENUE,Hyundai,2021,"39,267 km",Petrol,Manual,"EMI ₹11,939/m*",₹6.76 lakh
401,Hyundai NEW I20,Hyundai,2021,"34,039 km",Petrol,Auto,"EMI ₹12,934/m*",₹7.33 lakh
402,Tata Tiago,Tata,2019,"33,480 km",Petrol,Auto,"EMI ₹8,581/m*",₹4.86 lakh
403,Tata TIAGO NRG,Tata,2023,"23,641 km",Petrol,Auto,"EMI ₹9,656/m*",₹5.47 lakh
404,Honda Amaze,Honda,2014,"1,09,316 km",Diesel,Manual,"EMI ₹11,062/m*",₹2.35 lakh
405,Tata PUNCH,Tata,2022,"80,296 km",Petrol,Auto,"EMI ₹10,150/m*",₹5.75 lakh
406,Maruti Wagon R 1.0,Maruti,2015,"78,113 km",Petrol,Manual,"EMI ₹6,106/m*",₹2.32 lakh
407,Maruti Swift Dzire,Maruti,2013,"57,989 km",Petrol,Manual,"EMI ₹13,275/m*",₹2.82 lakh
408,Maruti Dzire,Maruti,2018,"66,914 km",Petrol,Auto,"EMI ₹8,985/m*",₹5.09 lakh
409,Hyundai i10,Hyundai,2013,"60,881 km",Petrol,Manual,"EMI ₹9,038/m*",₹1.92 lakh
410,Hyundai Verna,Hyundai,2012,"3,02,565 km",Diesel,Manual,"EMI ₹9,038/m*",₹2.76 lakh
411,Maruti Wagon R 1.0,Maruti,2012,"1,02,255 km",Petrol,Manual,"EMI ₹17,770/m*",₹2.00 lakh
412,Volkswagen Vento,Volkswagen,2015,"96,712 km",Diesel,Auto,"EMI ₹10,463/m*",₹3.15 lakh
413,Tata Tiago,Tata,2018,"62,949 km",Petrol,Manual,"EMI ₹6,708/m*",₹3.80 lakh
414,Tata TIGOR,Tata,2017,"90,061 km",Diesel,Manual,"EMI ₹8,253/m*",₹3.71 lakh
415,Maruti Baleno,Maruti,2016,"1,17,665 km",Petrol,Manual,"EMI ₹8,675/m*",₹3.90 lakh
416,Nissan MAGNITE,Nissan,2021,"39,147 km",Petrol,Manual,"EMI ₹7,626/m*",₹4.32 lakh
417,Maruti Ritz,Maruti,2013,"1,12,265 km",Diesel,Manual,"EMI ₹23,989/m*",₹2.70 lakh
418,Maruti Alto,Maruti,2022,"55,938 km",Petrol,Manual,"EMI ₹6,885/m*",₹3.90 lakh
419,Honda Jazz,Honda,2012,"53,624 km",Petrol,Manual,"EMI ₹19,547/m*",₹2.20 lakh
420,Volkswagen Polo,Volkswagen,2015,"79,342 km",Petrol,Manual,"EMI ₹7,742/m*",₹2.94 lakh
421,Maruti Baleno,Maruti,2018,"50,844 km",Petrol,Manual,"EMI ₹7,538/m*",₹4.27 lakh
422,Maruti Baleno,Maruti,2022,"68,785 km",Petrol,Manual,"EMI ₹10,945/m*",₹6.20 lakh
423,Skoda Rapid,Skoda,2012,"88,049 km",Diesel,Manual,"EMI ₹10,945/m*",₹2.57 lakh
424,Maruti Celerio,Maruti,2018,"46,572 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
425,Hyundai Grand i10,Hyundai,2018,"11,840 km",Petrol,Manual,"EMI ₹8,756/m*",₹4.96 lakh
426,Maruti Wagon R 1.0,Maruti,2011,"71,537 km",Petrol,Manual,"EMI ₹8,756/m*",₹1.35 lakh
427,Tata ALTROZ,Tata,2020,"58,505 km",Petrol,Manual,"EMI ₹6,125/m*",₹3.47 lakh
428,Hyundai Eon,Hyundai,2012,"16,643 km",Petrol,Manual,"EMI ₹16,704/m*",₹1.88 lakh
429,Maruti Swift,Maruti,2014,"56,030 km",Petrol,Manual,"EMI ₹8,835/m*",₹2.66 lakh
430,Maruti Wagon R 1.0,Maruti,2011,"92,969 km",Petrol,Manual,"EMI ₹8,835/m*",₹1.78 lakh
431,Hyundai i20 Active,Hyundai,2015,"39,766 km",Petrol,Manual,"EMI ₹10,507/m*",₹3.99 lakh
432,Volkswagen Polo,Volkswagen,2014,"1,11,209 km",Diesel,Manual,"EMI ₹14,922/m*",₹3.17 lakh
433,Volkswagen Ameo,Volkswagen,2018,"93,429 km",Petrol,Manual,"EMI ₹6,726/m*",₹3.81 lakh
434,Skoda Kylaq,Skoda,2025,"6,214 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
435,Hyundai i10,Hyundai,2011,"1,52,763 km",Petrol,Manual,"EMI ₹13,698/m*",₹1.58 lakh
436,Ford FREESTYLE,Ford,2019,"65,761 km",Diesel,Manual,"EMI ₹7,873/m*",₹4.46 lakh
437,Nissan Micra,Nissan,2011,"1,56,574 km",Diesel,Manual,"EMI ₹7,873/m*",₹1.11 lakh
438,Maruti Celerio,Maruti,2016,"1,77,908 km",Petrol,Manual,"EMI ₹7,318/m*",₹3.29 lakh
439,Honda City,Honda,2017,"51,921 km",Petrol,Auto,"EMI ₹8,798/m*",₹4.50 lakh
440,Tata Tiago,Tata,2017,"1,22,775 km",Petrol,Manual,"EMI ₹4,916/m*",₹2.21 lakh
441,Hyundai GRAND I10 NIOS,Hyundai,2023,"35,419 km",Petrol,Manual,"EMI ₹11,033/m*",₹6.25 lakh
442,Volkswagen Vento,Volkswagen,2012,"87,345 km",Petrol,Manual,"EMI ₹14,216/m*",₹1.60 lakh
443,Hyundai VENUE,Hyundai,2019,"41,905 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
444,Maruti Wagon R 1.0,Maruti,2013,"1,29,128 km",Petrol,Manual,"EMI ₹12,757/m*",₹2.71 lakh
445,Honda Brio,Honda,2017,"48,141 km",Petrol,Manual,"EMI ₹5,474/m*",₹2.80 lakh
446,Hyundai Verna,Hyundai,2013,"1,25,356 km",Diesel,Manual,"EMI ₹22,656/m*",₹2.55 lakh
447,Hyundai i10,Hyundai,2012,"96,918 km",Petrol,Manual,"EMI ₹15,637/m*",₹1.76 lakh
448,Hyundai NEW I20,Hyundai,2021,"31,835 km",Petrol,Manual,"EMI ₹12,745/m*",₹7.22 lakh
449,Maruti Wagon R 1.0,Maruti,2012,"89,797 km",Petrol,Manual,"EMI ₹17,770/m*",₹2.00 lakh
450,Maruti Celerio,Maruti,2017,"52,029 km",Petrol,Manual,"EMI ₹5,435/m*",₹2.78 lakh
451,Maruti Alto 800,Maruti,2013,"1,15,616 km",Petrol,Manual,"EMI ₹10,309/m*",₹2.19 lakh
452,Hyundai i10,Hyundai,2012,"87,903 km",Petrol,Manual,"EMI ₹20,169/m*",₹2.27 lakh
453,Hyundai i10,Hyundai,2012,"1,26,770 km",Petrol,Manual,"EMI ₹16,348/m*",₹1.84 lakh
454,Hyundai i10,Hyundai,2012,"61,890 km",Petrol,Manual,"EMI ₹15,993/m*",₹1.80 lakh
455,Honda City,Honda,2017,"93,043 km",Petrol,Manual,"EMI ₹8,993/m*",₹4.60 lakh
456,Tata NEXON,Tata,2025,"8,775 km",Petrol,Manual,"EMI ₹16,592/m*",₹9.69 lakh
