,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
477,Maruti Vitara Brezza,Maruti,2022,"15,012 km",Petrol,Manual,"EMI ₹12,304/m*",₹6.97 lakh
478,Maruti Vitara Brezza,Maruti,2019,"50,732 km",Diesel,Manual,"EMI ₹9,709/m*",₹5.50 lakh
479,Maruti New Wagon-R,Maruti,2021,"24,638 km",Petrol,Manual,"EMI ₹7,414/m*",₹4.20 lakh
480,Honda City,Honda,2021,"43,960 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
481,Mahindra XUV700,Mahindra,2023,"23,245 km",Petrol,Auto,"EMI ₹29,108/m*",₹17.00 lakh
482,Maruti Alto K10,Maruti,2022,"3,778 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
483,Mercedes Benz A Class,Mercedes,2014,"45,101 km",Petrol,Auto,"EMI ₹33,492/m*",₹10.23 lakh
484,Hyundai Verna,Hyundai,2023,"31,193 km",Petrol,Auto,"EMI ₹25,136/m*",₹14.68 lakh
485,KIA SONET,KIA,2024,"13,366 km",Petrol,Auto,"EMI ₹18,492/m*",₹10.80 lakh
486,Hyundai Creta,Hyundai,2022,"47,834 km",Diesel,Manual,"EMI ₹18,407/m*",₹10.75 lakh
487,Maruti BREZZA,Maruti,2023,"19,045 km",Petrol,Manual,"EMI ₹17,122/m*",₹10.00 lakh
488,KIA SONET,KIA,2023,"7,342 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
489,MG HECTOR,MG,2021,"29,505 km",Petrol,Auto,"EMI ₹21,831/m*",₹12.75 lakh
490,Tata Safari,Tata,2022,"20,056 km",Diesel,Manual,"EMI ₹21,403/m*",₹12.50 lakh
491,Jeep Compass,Jeep,2018,"32,783 km",Diesel,Manual,"EMI ₹17,492/m*",₹9.19 lakh
492,Honda City,Honda,2021,"25,314 km",Petrol,Manual,"EMI ₹13,903/m*",₹8.12 lakh
493,KIA SELTOS,KIA,2022,"97,744 km",Diesel,Manual,"EMI ₹18,287/m*",₹10.68 lakh
494,Mahindra XUV300,Mahindra,2022,"22,477 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
495,Maruti FRONX,Maruti,2023,"16,312 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
496,MG HECTOR PLUS,MG,2021,"14,861 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
497,Landrover DISCOVERY SPORT,Landrover,2017,"1,32,515 km",Diesel,Auto,"EMI ₹37,267/m*",₹17.14 lakh
498,Skoda Rapid,Skoda,2020,"7,245 km",Petrol,Auto,"EMI ₹14,742/m*",₹8.61 lakh
499,Jaguar XJ L,Jaguar,2011,"82,994 km",Petrol,Auto,"EMI ₹14,742/m*",₹19.21 lakh
500,KIA SONET,KIA,2020,"55,270 km",Petrol,Manual,"EMI ₹12,975/m*",₹7.35 lakh
501,Toyota Fortuner,Toyota,2017,"34,751 km",Diesel,Manual,"EMI ₹47,638/m*",₹21.91 lakh
502,Skoda KUSHAQ,Skoda,2023,"18,930 km",Petrol,Manual,"EMI ₹20,958/m*",₹12.24 lakh
503,KIA SELTOS,KIA,2019,"71,186 km",Diesel,Manual,"EMI ₹18,047/m*",₹10.54 lakh
504,MG HECTOR,MG,2022,"1,07,185 km",Petrol,Auto,"EMI ₹26,678/m*",₹12.27 lakh
505,Jeep MERIDIAN,Jeep,2022,"67,855 km",Diesel,Auto,"EMI ₹43,508/m*",₹25.41 lakh
506,Jeep Compass,Jeep,2019,"1,06,004 km",Diesel,Manual,"EMI ₹23,917/m*",₹11.00 lakh
507,Hyundai EXTER,Hyundai,2023,"23,424 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
508,Volkswagen VIRTUS,Volkswagen,2022,"14,257 km",Petrol,Manual,"EMI ₹17,550/m*",₹10.25 lakh
509,KIA SELTOS,KIA,2021,"30,995 km",Petrol,Auto,"EMI ₹18,595/m*",₹10.86 lakh
510,Mahindra XUV700,Mahindra,2025,"8,470 km",Petrol,Auto,"EMI ₹34,296/m*",₹20.03 lakh
511,KIA SELTOS,KIA,2021,"1,05,009 km",Diesel,Manual,"EMI ₹19,568/m*",₹9.00 lakh
512,KIA SONET,KIA,2022,"25,083 km",Petrol,Manual,"EMI ₹15,188/m*",₹8.87 lakh
513,Toyota URBAN CRUISER HYRYDER,Toyota,2022,"35,948 km",Hybrid,Auto,"EMI ₹23,543/m*",₹13.75 lakh
514,KIA SELTOS,KIA,2022,"47,210 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
515,MG HECTOR PLUS,MG,2023,"23,202 km",Petrol,Auto,"EMI ₹29,519/m*",₹17.24 lakh
516,BMW 3 Series,BMW,2020,"10,363 km",Petrol,Auto,"EMI ₹56,504/m*",₹33.00 lakh
517,Toyota URBAN CRUISER HYRYDER,Toyota,2024,"8,847 km",Petrol,Auto,"EMI ₹29,262/m*",₹17.09 lakh
518,Toyota Innova Crysta,Toyota,2024,"24,095 km",Diesel,Manual,"EMI ₹38,183/m*",₹22.30 lakh
519,Hyundai Creta,Hyundai,2020,"99,000 km",Diesel,Auto,"EMI ₹18,835/m*",₹11.00 lakh
520,Toyota Innova,Toyota,2014,"2,82,439 km",Diesel,Manual,"EMI ₹26,926/m*",₹5.72 lakh
521,Hyundai NEW I20 N LINE,Hyundai,2023,"11,551 km",Petrol,Auto,"EMI ₹13,808/m*",₹8.06 lakh
522,Maruti Swift,Maruti,2023,"34,916 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
523,MG HECTOR PLUS,MG,2025,"11,428 km",Petrol,Auto,"EMI ₹25,958/m*",₹15.16 lakh
524,Tata TIAGO EV,Tata,2023,"32,489 km",Electric,Auto,"EMI ₹12,357/m*",₹7.00 lakh
525,KIA SELTOS,KIA,2021,"75,051 km",Diesel,Auto,"EMI ₹21,369/m*",₹12.48 lakh
526,MG ZS EV,MG,2023,"35,450 km",Electric,Auto,"EMI ₹25,684/m*",₹15.00 lakh
527,Maruti Vitara Brezza,Maruti,2018,"78,157 km",Diesel,Auto,"EMI ₹10,753/m*",₹5.50 lakh
528,BMW 3 SERIES GRAN LIMOUSINE,BMW,2021,"12,536 km",Petrol,Auto,"EMI ₹69,346/m*",₹40.50 lakh
529,Maruti S Cross,Maruti,2018,"1,01,320 km",Diesel,Manual,"EMI ₹11,078/m*",₹4.98 lakh
530,Tata PUNCH,Tata,2022,"49,374 km",Petrol,Manual,"EMI ₹11,121/m*",₹6.30 lakh
531,Hyundai VENUE N LINE,Hyundai,2024,"15,184 km",Petrol,Manual,"EMI ₹17,122/m*",₹10.00 lakh
532,Honda Amaze,Honda,2024,"9,227 km",Petrol,Manual,"EMI ₹14,075/m*",₹8.22 lakh
533,Mahindra SCORPIO-N,Mahindra,2023,"34,544 km",Diesel,Auto,"EMI ₹32,789/m*",₹19.15 lakh
534,BMW X5,BMW,2015,"1,05,626 km",Diesel,Auto,"EMI ₹47,471/m*",₹14.50 lakh
535,Tata TIAGO EV,Tata,2023,"33,950 km",Electric,Auto,"EMI ₹15,256/m*",₹8.91 lakh
536,Hyundai ALCAZAR,Hyundai,2025,"6,875 km",Petrol,Manual,"EMI ₹31,471/m*",₹18.38 lakh
537,MG HECTOR PLUS,MG,2025,"14,646 km",Petrol,Auto,"EMI ₹33,235/m*",₹19.41 lakh
538,Tata NEXON EV,Tata,2021,"79,343 km",Electric,Auto,"EMI ₹19,794/m*",₹11.56 lakh
539,Hyundai ALCAZAR,Hyundai,2021,"92,643 km",Diesel,Manual,"EMI ₹23,184/m*",₹13.54 lakh
540,Landrover Freelander,Landrover,2016,"1,70,529 km",Diesel,Auto,"EMI ₹48,874/m*",₹18.91 lakh
541,KIA CARNIVAL,KIA,2020,"98,257 km",Diesel,Auto,"EMI ₹35,341/m*",₹20.64 lakh
542,KIA SELTOS,KIA,2021,"20,765 km",Petrol,Auto,"EMI ₹20,752/m*",₹12.12 lakh
543,Mahindra MARAZZO,Mahindra,2021,"56,735 km",Diesel,Manual,"EMI ₹13,328/m*",₹7.55 lakh
544,Tata Tiago,Tata,2017,"36,937 km",Petrol,Manual,"EMI ₹5,220/m*",₹2.67 lakh
545,Maruti Wagon R 1.0,Maruti,2017,"36,391 km",Petrol,Manual,"EMI ₹5,630/m*",₹2.88 lakh
546,Honda Amaze,Honda,2023,"14,172 km",Petrol,Auto,"EMI ₹11,595/m*",₹6.57 lakh
547,Maruti S PRESSO,Maruti,2022,"32,986 km",Petrol,Manual,"EMI ₹7,008/m*",₹3.97 lakh
548,Tata Hexa,Tata,2018,"2,24,082 km",Diesel,Manual,"EMI ₹13,525/m*",₹6.08 lakh
549,Jeep Compass,Jeep,2023,"31,867 km",Diesel,Auto,"EMI ₹42,138/m*",₹24.61 lakh
550,Volkswagen Polo,Volkswagen,2014,"71,253 km",Petrol,Manual,"EMI ₹5,480/m*",₹1.65 lakh
551,Maruti Grand Vitara,Maruti,2023,"24,172 km",Petrol,Manual,"EMI ₹12,639/m*",₹7.16 lakh
552,Hyundai Verna,Hyundai,2023,"35,927 km",Petrol,Manual,"EMI ₹21,677/m*",₹12.66 lakh
553,Hyundai i10,Hyundai,2011,"56,578 km",Petrol,Manual,"EMI ₹21,677/m*",₹1.01 lakh
554,Nissan MAGNITE,Nissan,2021,"66,013 km",Petrol,Manual,"EMI ₹9,903/m*",₹5.61 lakh
555,Honda City,Honda,2013,"73,226 km",Petrol,Manual,"EMI ₹11,863/m*",₹2.52 lakh
556,KIA SELTOS,KIA,2021,"42,882 km",Petrol,Auto,"EMI ₹17,979/m*",₹10.50 lakh
557,Hyundai Creta,Hyundai,2018,"65,095 km",Diesel,Manual,"EMI ₹11,945/m*",₹6.11 lakh
558,Maruti Ciaz,Maruti,2020,"71,246 km",Petrol,Manual,"EMI ₹7,855/m*",₹4.45 lakh
559,Honda Amaze,Honda,2020,"33,797 km",Petrol,Auto,"EMI ₹9,903/m*",₹5.61 lakh
560,Hyundai Verna,Hyundai,2023,"27,850 km",Petrol,Auto,"EMI ₹20,050/m*",₹11.71 lakh
561,Nissan MAGNITE,Nissan,2021,"18,928 km",Petrol,Manual,"EMI ₹7,043/m*",₹3.99 lakh
562,Skoda Octavia,Skoda,2016,"59,547 km",Petrol,Auto,"EMI ₹15,015/m*",₹6.75 lakh
563,Maruti Swift,Maruti,2013,"1,22,561 km",Petrol,Manual,"EMI ₹11,203/m*",₹2.38 lakh
564,Maruti Ertiga,Maruti,2012,"1,04,405 km",Diesel,Manual,"EMI ₹11,203/m*",₹3.07 lakh
565,Hyundai EXTER,Hyundai,2025,"11,338 km",Petrol,Manual,"EMI ₹12,039/m*",₹6.82 lakh
566,KIA CARENS,KIA,2022,"52,581 km",Diesel,Manual,"EMI ₹16,095/m*",₹9.40 lakh
567,Tata ALTROZ,Tata,2024,"49,077 km",Petrol,Manual,"EMI ₹9,833/m*",₹5.57 lakh
568,Skoda Rapid,Skoda,2016,"45,053 km",Diesel,Manual,"EMI ₹10,534/m*",₹4.00 lakh
569,Honda City,Honda,2020,"50,864 km",Petrol,Manual,"EMI ₹17,722/m*",₹10.35 lakh
570,Honda City,Honda,2017,"30,191 km",Petrol,Auto,"EMI ₹9,169/m*",₹4.69 lakh
571,Maruti Swift,Maruti,2019,"60,014 km",Petrol,Auto,"EMI ₹6,708/m*",₹3.80 lakh
572,Tata Tiago,Tata,2021,"14,696 km",Petrol,Manual,"EMI ₹6,708/m*",₹3.80 lakh
573,Maruti Swift,Maruti,2021,"73,464 km",Petrol,Auto,"EMI ₹7,414/m*",₹4.20 lakh
574,Renault Kwid,Renault,2016,"23,438 km",Petrol,Auto,"EMI ₹4,110/m*",₹1.85 lakh
575,Maruti Baleno,Maruti,2022,"2,643 km",Petrol,Manual,"EMI ₹9,179/m*",₹5.20 lakh
576,Honda City,Honda,2012,"1,11,752 km",Petrol,Manual,"EMI ₹16,437/m*",₹1.85 lakh
577,MG HECTOR,MG,2019,"86,762 km",Diesel,Manual,"EMI ₹13,685/m*",₹7.75 lakh
578,KIA SELTOS,KIA,2020,"74,186 km",Diesel,Manual,"EMI ₹11,651/m*",₹6.60 lakh
579,Maruti Grand Vitara,Maruti,2024,"18,457 km",Petrol,Manual,"EMI ₹15,239/m*",₹8.90 lakh
580,KIA SELTOS,KIA,2020,"28,909 km",Petrol,Manual,"EMI ₹11,065/m*",₹6.27 lakh
581,Hyundai Verna,Hyundai,2017,"25,039 km",Petrol,Manual,"EMI ₹8,621/m*",₹4.41 lakh
582,Renault Duster,Renault,2014,"37,765 km",Petrol,Manual,"EMI ₹8,554/m*",₹2.58 lakh
583,Hyundai Grand i10,Hyundai,2018,"6,302 km",Petrol,Manual,"EMI ₹6,163/m*",₹3.49 lakh
584,Maruti Celerio,Maruti,2019,"7,836 km",Petrol,Manual,"EMI ₹5,649/m*",₹3.20 lakh
585,Ford New Figo,Ford,2015,"77,338 km",Petrol,Manual,"EMI ₹4,074/m*",₹1.55 lakh
586,Mahindra KUV 100 NXT,Mahindra,2017,"38,530 km",Petrol,Manual,"EMI ₹3,910/m*",₹2.00 lakh
587,KIA SELTOS,KIA,2019,"63,664 km",Petrol,Manual,"EMI ₹13,431/m*",₹7.61 lakh
588,Hyundai GRAND I10 NIOS,Hyundai,2023,"15,028 km",Petrol,Auto,"EMI ₹9,709/m*",₹5.50 lakh
589,Hyundai EXTER,Hyundai,2023,"21,014 km",Petrol,Manual,"EMI ₹10,945/m*",₹6.20 lakh
590,KIA SELTOS,KIA,2022,"13,589 km",Petrol,Manual,"EMI ₹15,844/m*",₹9.25 lakh
591,Honda Amaze,Honda,2016,"91,111 km",Petrol,Manual,"EMI ₹5,005/m*",₹2.25 lakh
592,Mahindra XUV300,Mahindra,2023,"8,518 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
593,Honda Amaze,Honda,2021,"56,030 km",Petrol,Auto,"EMI ₹9,313/m*",₹5.28 lakh
