,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
458,Honda ELEVATE,Honda,2024,"20,786 km",Petrol,Auto,"EMI ₹26,968/m*",₹15.75 lakh
459,Maruti Celerio,Maruti,2015,"1,17,132 km",Diesel,Manual,"EMI ₹5,514/m*",₹1.66 lakh
460,Maruti Baleno,Maruti,2017,"1,01,627 km",Diesel,Manual,"EMI ₹9,610/m*",₹4.32 lakh
461,Maruti Swift,Maruti,2012,"1,14,634 km",Diesel,Manual,"EMI ₹9,610/m*",₹2.39 lakh
462,Maruti Alto,Maruti,2012,"84,717 km",Petrol,Manual,"EMI ₹11,017/m*",₹1.24 lakh
463,Ford Figo,Ford,2011,"1,53,739 km",Diesel,Manual,"EMI ₹11,017/m*",₹1.00 lakh
464,Datsun Go Plus,Datsun,2019,"19,668 km",Petrol,Manual,"EMI ₹4,837/m*",₹2.74 lakh
465,Toyota Fortuner,Toyota,2021,"88,389 km",Diesel,Auto,"EMI ₹65,750/m*",₹38.40 lakh
466,Hyundai i10,Hyundai,2014,"1,05,362 km",Petrol,Manual,"EMI ₹7,971/m*",₹2.40 lakh
467,Tata Tiago,Tata,2018,"70,624 km",Petrol,Manual,"EMI ₹5,561/m*",₹3.15 lakh
468,Hyundai Creta,Hyundai,2018,"1,18,389 km",Petrol,Auto,"EMI ₹24,482/m*",₹11.26 lakh
469,Maruti Baleno,Maruti,2021,"37,805 km",Petrol,Manual,"EMI ₹9,780/m*",₹5.54 lakh
470,Chevrolet Sail UVA,Chevrolet,2013,"54,750 km",Petrol,Manual,"EMI ₹7,202/m*",₹1.53 lakh
471,Datsun Redi Go,Datsun,2017,"50,121 km",Petrol,Manual,"EMI ₹3,597/m*",₹1.84 lakh
472,Maruti Swift Dzire,Maruti,2014,"1,63,029 km",Diesel,Manual,"EMI ₹17,558/m*",₹3.73 lakh
473,Volkswagen Polo,Volkswagen,2015,"1,50,381 km",Petrol,Manual,"EMI ₹12,640/m*",₹4.80 lakh
474,Mahindra Scorpio,Mahindra,2021,"64,218 km",Diesel,Manual,"EMI ₹17,311/m*",₹10.11 lakh
475,Honda Amaze,Honda,2013,"1,79,473 km",Diesel,Manual,"EMI ₹21,235/m*",₹2.39 lakh
476,Maruti Ciaz,Maruti,2017,"1,18,691 km",Diesel,Manual,"EMI ₹11,122/m*",₹5.00 lakh
477,Maruti Swift,Maruti,2013,"1,57,347 km",Diesel,Manual,"EMI ₹26,921/m*",₹3.03 lakh
478,Volkswagen Vento,Volkswagen,2017,"49,759 km",Petrol,Auto,"EMI ₹10,616/m*",₹5.43 lakh
479,Tata Zest,Tata,2014,"83,118 km",Petrol,Manual,"EMI ₹6,875/m*",₹2.07 lakh
480,Hyundai i10,Hyundai,2014,"1,61,261 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
481,Maruti Swift,Maruti,2017,"1,73,572 km",Petrol,Manual,"EMI ₹9,187/m*",₹4.13 lakh
482,Hyundai i10,Hyundai,2013,"54,972 km",Petrol,Manual,"EMI ₹10,168/m*",₹2.16 lakh
483,Hyundai i10,Hyundai,2013,"56,149 km",Petrol,Manual,"EMI ₹8,944/m*",₹1.90 lakh
484,Renault Kwid,Renault,2018,"3,00,000 km",Petrol,Manual,"EMI ₹7,274/m*",₹3.27 lakh
485,Maruti Vitara Brezza,Maruti,2017,"1,32,362 km",Diesel,Manual,"EMI ₹12,012/m*",₹5.40 lakh
486,Datsun Go,Datsun,2015,"52,983 km",Petrol,Manual,"EMI ₹5,003/m*",₹1.90 lakh
487,Datsun Go Plus,Datsun,2019,"96,086 km",Petrol,Manual,"EMI ₹4,537/m*",₹2.57 lakh
488,Tata Tiago,Tata,2018,"1,11,771 km",Petrol,Manual,"EMI ₹8,097/m*",₹3.64 lakh
489,Maruti Celerio X,Maruti,2018,"78,134 km",Petrol,Manual,"EMI ₹5,631/m*",₹3.19 lakh
490,Ford Ecosport,Ford,2018,"65,746 km",Diesel,Manual,"EMI ₹12,317/m*",₹6.30 lakh
491,Maruti Swift,Maruti,2025,643 km,Petrol,Manual,"EMI ₹12,339/m*",₹6.99 lakh
492,Maruti Swift Dzire,Maruti,2016,"2,31,074 km",Diesel,Manual,"EMI ₹6,320/m*",₹2.40 lakh
493,Maruti Alto K10,Maruti,2014,"24,000 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
494,MG HECTOR,MG,2019,"68,353 km",Diesel,Manual,"EMI ₹20,804/m*",₹12.15 lakh
495,Maruti Eeco,Maruti,2011,"1,32,453 km",Petrol,Manual,"EMI ₹20,804/m*",₹1.65 lakh
496,Volkswagen Vento,Volkswagen,2013,"1,64,971 km",Diesel,Manual,"EMI ₹23,811/m*",₹2.68 lakh
497,KIA CARENS,KIA,2022,"51,611 km",Diesel,Manual,"EMI ₹17,003/m*",₹9.93 lakh
498,Hyundai i10,Hyundai,2012,"36,536 km",Petrol,Auto,"EMI ₹21,857/m*",₹2.46 lakh
499,Skoda Rapid,Skoda,2012,"1,32,355 km",Diesel,Manual,"EMI ₹21,857/m*",₹2.20 lakh
500,Maruti Wagon R 1.0,Maruti,2013,"39,819 km",Petrol,Manual,"EMI ₹11,062/m*",₹2.35 lakh
501,Maruti SX4,Maruti,2011,"1,14,081 km",Petrol,Auto,"EMI ₹11,062/m*",₹2.10 lakh
502,Hyundai i20,Hyundai,2012,"1,12,500 km",Petrol,Manual,"EMI ₹16,748/m*",₹1.89 lakh
503,Tata Tiago,Tata,2016,"1,33,092 km",Diesel,Manual,"EMI ₹7,558/m*",₹2.87 lakh
504,Maruti Alto 800,Maruti,2018,"68,236 km",Petrol,Manual,"EMI ₹4,060/m*",₹2.30 lakh
505,Maruti Ritz,Maruti,2016,"95,330 km",Diesel,Manual,"EMI ₹4,477/m*",₹1.70 lakh
506,Tata Harrier,Tata,2021,"72,264 km",Diesel,Auto,"EMI ₹23,389/m*",₹13.66 lakh
507,Maruti Swift Dzire,Maruti,2012,"95,633 km",Diesel,Manual,"EMI ₹23,389/m*",₹2.83 lakh
508,Nissan Sunny,Nissan,2012,"78,657 km",Petrol,Manual,"EMI ₹16,792/m*",₹1.89 lakh
509,Honda Brio,Honda,2013,"1,52,507 km",Petrol,Manual,"EMI ₹9,368/m*",₹1.99 lakh
510,Honda Amaze,Honda,2013,"1,16,484 km",Diesel,Manual,"EMI ₹21,768/m*",₹2.45 lakh
511,Maruti Alto 800,Maruti,2017,"25,386 km",Petrol,Manual,"EMI ₹4,184/m*",₹2.14 lakh
512,Hyundai i10,Hyundai,2012,"91,316 km",Petrol,Manual,"EMI ₹16,970/m*",₹1.91 lakh
513,Toyota Glanza,Toyota,2019,"46,845 km",Petrol,Manual,"EMI ₹8,438/m*",₹4.78 lakh
514,Tata Tiago,Tata,2023,"32,920 km",Petrol,Manual,"EMI ₹7,449/m*",₹4.22 lakh
515,Honda Civic,Honda,2011,"68,900 km",Petrol,Auto,"EMI ₹7,449/m*",₹1.44 lakh
516,Maruti Vitara Brezza,Maruti,2017,"87,252 km",Diesel,Manual,"EMI ₹13,925/m*",₹6.26 lakh
517,Maruti Alto K10,Maruti,2012,"55,868 km",Petrol,Manual,"EMI ₹11,373/m*",₹1.28 lakh
518,Maruti Swift Dzire,Maruti,2015,"1,28,857 km",Petrol,Manual,"EMI ₹12,035/m*",₹4.57 lakh
519,Maruti Baleno,Maruti,2015,"62,438 km",Petrol,Manual,"EMI ₹10,323/m*",₹3.92 lakh
520,Maruti Swift,Maruti,2019,"1,33,370 km",Diesel,Auto,"EMI ₹9,877/m*",₹4.44 lakh
521,Maruti Wagon R 1.0,Maruti,2013,"75,059 km",Petrol,Manual,"EMI ₹10,027/m*",₹2.13 lakh
522,Chevrolet Beat,Chevrolet,2013,"1,35,046 km",Diesel,Manual,"EMI ₹8,441/m*",₹0.95 lakh
523,Honda Brio,Honda,2015,"93,583 km",Petrol,Manual,"EMI ₹5,609/m*",₹2.13 lakh
524,Mahindra Thar,Mahindra,2023,"12,692 km",Petrol,Auto,"EMI ₹24,331/m*",₹14.21 lakh
525,Hyundai i10,Hyundai,2011,"99,460 km",Petrol,Auto,"EMI ₹24,331/m*",₹1.50 lakh
526,Tata NEXON,Tata,2019,"91,099 km",Petrol,Auto,"EMI ₹12,834/m*",₹7.27 lakh
527,Tata Indica V2,Tata,2016,"1,92,581 km",Diesel,Manual,"EMI ₹2,949/m*",₹1.12 lakh
528,Maruti Alto 800,Maruti,2015,"51,525 km",Petrol,Manual,"EMI ₹5,609/m*",₹2.13 lakh
529,Maruti Swift Dzire,Maruti,2011,"87,436 km",Petrol,Manual,"EMI ₹5,609/m*",₹2.68 lakh
530,Hyundai i20,Hyundai,2011,"1,52,095 km",Diesel,Manual,"EMI ₹5,609/m*",₹1.84 lakh
531,Tata NEXON,Tata,2022,"77,413 km",Petrol,Manual,"EMI ₹14,349/m*",₹8.38 lakh
532,Maruti New Wagon-R,Maruti,2019,"24,997 km",Petrol,Manual,"EMI ₹7,396/m*",₹4.19 lakh
533,Hyundai i10,Hyundai,2012,"34,956 km",Petrol,Manual,"EMI ₹10,573/m*",₹1.19 lakh
534,Hyundai Elite i20,Hyundai,2015,"78,859 km",Diesel,Manual,"EMI ₹12,788/m*",₹3.85 lakh
535,Maruti Vitara Brezza,Maruti,2017,"1,32,858 km",Diesel,Manual,"EMI ₹13,970/m*",₹6.28 lakh
536,Maruti Ritz,Maruti,2016,"1,11,607 km",Diesel,Manual,"EMI ₹4,687/m*",₹1.78 lakh
537,Maruti Swift,Maruti,2016,"96,351 km",Diesel,Manual,"EMI ₹13,720/m*",₹5.21 lakh
538,Maruti S Cross,Maruti,2018,"54,922 km",Diesel,Manual,"EMI ₹12,629/m*",₹6.46 lakh
539,Maruti Swift,Maruti,2013,"1,63,932 km",Diesel,Manual,"EMI ₹25,500/m*",₹2.87 lakh
540,Maruti Swift Dzire,Maruti,2011,"2,86,311 km",Diesel,Manual,"EMI ₹25,500/m*",₹1.96 lakh
541,Maruti Wagon R 1.0,Maruti,2015,"84,178 km",Petrol,Manual,"EMI ₹6,847/m*",₹2.60 lakh
542,Maruti Swift Dzire,Maruti,2013,"1,16,802 km",Diesel,Manual,"EMI ₹31,364/m*",₹3.53 lakh
543,Hyundai Grand i10,Hyundai,2017,"1,06,956 km",Diesel,Manual,"EMI ₹7,875/m*",₹3.54 lakh
544,Renault Pulse,Renault,2016,"39,361 km",Petrol,Manual,"EMI ₹3,782/m*",₹1.70 lakh
545,Maruti Vitara Brezza,Maruti,2017,"1,13,309 km",Diesel,Manual,"EMI ₹13,769/m*",₹6.19 lakh
546,Hyundai i10,Hyundai,2012,"96,670 km",Petrol,Auto,"EMI ₹16,526/m*",₹1.86 lakh
547,Volkswagen Polo,Volkswagen,2013,"1,23,287 km",Diesel,Manual,"EMI ₹19,991/m*",₹2.25 lakh
548,Nissan Kicks,Nissan,2019,"39,467 km",Diesel,Manual,"EMI ₹13,081/m*",₹7.41 lakh
549,Hyundai NEW I20,Hyundai,2021,"1,15,122 km",Petrol,Manual,"EMI ₹11,456/m*",₹5.15 lakh
550,Fiat Grand Punto,Fiat,2013,"74,703 km",Diesel,Manual,"EMI ₹11,995/m*",₹1.35 lakh
551,Hyundai Verna,Hyundai,2010,"1,40,801 km",Diesel,Manual,"EMI ₹11,995/m*",₹1.81 lakh
552,Renault Kwid,Renault,2018,"76,124 km",Petrol,Auto,"EMI ₹4,855/m*",₹2.75 lakh
553,Renault Kwid,Renault,2019,"54,477 km",Petrol,Manual,"EMI ₹4,219/m*",₹2.39 lakh
554,Tata Tiago,Tata,2018,"39,300 km",Petrol,Manual,"EMI ₹5,702/m*",₹3.23 lakh
555,Maruti Celerio,Maruti,2015,"71,886 km",Petrol,Auto,"EMI ₹6,610/m*",₹2.51 lakh
556,Hyundai Creta,Hyundai,2018,"1,02,823 km",Diesel,Manual,"EMI ₹15,682/m*",₹7.05 lakh
557,Maruti Swift Dzire,Maruti,2014,"1,49,673 km",Diesel,Manual,"EMI ₹18,688/m*",₹3.97 lakh
558,Tata Indigo ECS,Tata,2013,"2,44,990 km",Diesel,Manual,"EMI ₹11,550/m*",₹1.30 lakh
559,Maruti Swift,Maruti,2018,"95,427 km",Diesel,Manual,"EMI ₹9,756/m*",₹4.99 lakh
560,Renault Kwid,Renault,2017,"34,152 km",Petrol,Auto,"EMI ₹4,868/m*",₹2.49 lakh
561,Maruti Celerio,Maruti,2017,"46,240 km",Petrol,Auto,"EMI ₹8,934/m*",₹4.57 lakh
562,Tata Bolt,Tata,2017,"1,15,864 km",Diesel,Manual,"EMI ₹4,160/m*",₹1.87 lakh
563,Tata Indica EV2,Tata,2016,"1,47,591 km",Diesel,Manual,"EMI ₹1,712/m*",₹0.65 lakh
564,Maruti Wagon R 1.0,Maruti,2015,"31,693 km",Petrol,Manual,"EMI ₹6,610/m*",₹2.51 lakh
565,Maruti Alto 800,Maruti,2019,"25,853 km",Petrol,Manual,"EMI ₹4,678/m*",₹2.65 lakh
566,Mahindra Scorpio,Mahindra,2016,"1,52,660 km",Diesel,Manual,"EMI ₹14,299/m*",₹5.43 lakh
567,Fiat Linea,Fiat,2014,"2,21,132 km",Diesel,Manual,"EMI ₹6,590/m*",₹1.40 lakh
568,Maruti Swift,Maruti,2015,"62,065 km",Petrol,Manual,"EMI ₹10,139/m*",₹3.85 lakh
569,Volkswagen Vento,Volkswagen,2012,"1,54,714 km",Diesel,Manual,"EMI ₹10,139/m*",₹1.90 lakh
570,Tata Harrier,Tata,2021,"1,13,237 km",Diesel,Manual,"EMI ₹29,352/m*",₹13.50 lakh
571,Ford Ecosport,Ford,2013,"1,16,391 km",Diesel,Manual,"EMI ₹18,295/m*",₹2.06 lakh
572,Hyundai NEW I20,Hyundai,2024,"24,588 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
573,Tata NEXON,Tata,2024,"7,873 km",Petrol,Auto,"EMI ₹20,992/m*",₹12.26 lakh
574,Maruti Ertiga,Maruti,2012,"1,58,455 km",Diesel,Manual,"EMI ₹20,992/m*",₹4.26 lakh
575,Hyundai i10,Hyundai,2011,"74,575 km",Petrol,Manual,"EMI ₹20,992/m*",₹1.10 lakh
576,Mahindra Verito,Mahindra,2012,"1,39,055 km",Diesel,Manual,"EMI ₹20,992/m*",₹1.99 lakh
577,Hyundai i20,Hyundai,2014,"1,49,059 km",Diesel,Manual,"EMI ₹11,815/m*",₹2.51 lakh
578,Renault Pulse,Renault,2016,"93,711 km",Petrol,Manual,"EMI ₹3,626/m*",₹1.63 lakh
579,Maruti Swift,Maruti,2012,"1,47,633 km",Diesel,Manual,"EMI ₹3,626/m*",₹2.56 lakh
580,Maruti Ritz,Maruti,2010,"1,23,456 km",Diesel,Manual,"EMI ₹3,626/m*",₹1.21 lakh
581,Ford Ecosport,Ford,2019,"50,879 km",Petrol,Manual,"EMI ₹9,444/m*",₹5.35 lakh
582,Volkswagen Polo,Volkswagen,2014,"1,22,132 km",Petrol,Manual,"EMI ₹10,861/m*",₹3.27 lakh
583,Maruti Vitara Brezza,Maruti,2017,"1,64,105 km",Diesel,Manual,"EMI ₹13,258/m*",₹5.96 lakh
584,Maruti Swift,Maruti,2023,"21,565 km",Petrol,Manual,"EMI ₹10,839/m*",₹6.14 lakh
585,Datsun Redi Go,Datsun,2018,"72,871 km",Petrol,Auto,"EMI ₹3,884/m*",₹2.20 lakh
586,Maruti Alto 800,Maruti,2018,"67,328 km",Petrol,Manual,"EMI ₹4,307/m*",₹2.44 lakh
587,Honda ELEVATE,Honda,2024,"13,951 km",Petrol,Auto,"EMI ₹26,540/m*",₹15.50 lakh
588,Maruti Wagon R 1.0,Maruti,2012,"1,29,492 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
589,Renault Kwid,Renault,2018,"75,000 km",Petrol,Auto,"EMI ₹4,879/m*",₹2.76 lakh
590,Maruti Wagon R 1.0,Maruti,2016,"84,257 km",Petrol,Manual,"EMI ₹7,140/m*",₹3.21 lakh
591,Hyundai i20,Hyundai,2011,"1,25,489 km",Diesel,Manual,"EMI ₹7,140/m*",₹1.42 lakh
592,Maruti Swift,Maruti,2013,"70,862 km",Petrol,Manual,"EMI ₹14,122/m*",₹3.00 lakh
593,Hyundai Elite i20,Hyundai,2015,"1,26,053 km",Petrol,Manual,"EMI ₹10,060/m*",₹3.82 lakh
594,Volkswagen Polo,Volkswagen,2014,"85,034 km",Petrol,Manual,"EMI ₹9,200/m*",₹2.77 lakh
595,Hyundai Eon,Hyundai,2016,"51,361 km",Petrol,Manual,"EMI ₹4,671/m*",₹2.10 lakh
596,Maruti Baleno,Maruti,2023,"40,500 km",Petrol,Auto,"EMI ₹13,098/m*",₹7.42 lakh
597,Renault Kwid,Renault,2020,"33,028 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
598,Maruti Swift,Maruti,2019,"37,292 km",Petrol,Auto,"EMI ₹8,420/m*",₹4.77 lakh
599,Toyota Innova,Toyota,2011,"19,418 km",Diesel,Manual,"EMI ₹8,420/m*",₹4.35 lakh
600,Maruti A Star,Maruti,2013,"71,308 km",Petrol,Auto,"EMI ₹8,803/m*",₹1.87 lakh
601,Honda Amaze,Honda,2014,"1,46,211 km",Diesel,Manual,"EMI ₹11,957/m*",₹2.54 lakh
602,Honda City,Honda,2014,"41,059 km",Petrol,Manual,"EMI ₹12,455/m*",₹3.75 lakh
603,Hyundai i20,Hyundai,2013,"63,306 km",Petrol,Manual,"EMI ₹9,128/m*",₹1.94 lakh
604,Maruti SX4,Maruti,2010,"62,142 km",Petrol,Manual,"EMI ₹9,128/m*",₹0.45 lakh
605,Toyota Etios Liva,Toyota,2011,"99,729 km",Petrol,Manual,"EMI ₹9,128/m*",₹2.00 lakh
606,Maruti Alto K10,Maruti,2023,"51,745 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
607,Maruti Alto K10,Maruti,2011,"1,20,000 km",Petrol,Manual,"EMI ₹6,178/m*",₹1.17 lakh
608,Tata Harrier,Tata,2019,"1,39,672 km",Diesel,Manual,"EMI ₹19,546/m*",₹8.99 lakh
609,Audi Q7,Audi,2023,"15,983 km",Petrol,Auto,"EMI ₹123,453/m*",₹72.10 lakh
610,Hyundai Verna,Hyundai,2011,"1,30,140 km",Diesel,Manual,"EMI ₹123,453/m*",₹2.06 lakh
611,Nissan Micra,Nissan,2013,"1,14,099 km",Petrol,Auto,"EMI ₹10,121/m*",₹2.15 lakh
612,Hyundai Creta,Hyundai,2018,"85,757 km",Petrol,Auto,"EMI ₹15,410/m*",₹9.00 lakh
613,Maruti Swift Dzire,Maruti,2013,"1,30,513 km",Diesel,Manual,"EMI ₹33,052/m*",₹3.72 lakh
614,Ford Figo,Ford,2013,"38,981 km",Petrol,Manual,"EMI ₹9,415/m*",₹2.00 lakh
615,Hyundai AURA,Hyundai,2021,"82,244 km",Diesel,Manual,"EMI ₹9,091/m*",₹5.15 lakh
616,Volkswagen TAIGUN,Volkswagen,2021,"1,19,962 km",Petrol,Manual,"EMI ₹22,351/m*",₹10.28 lakh
617,Maruti Alto,Maruti,2010,"63,173 km",Petrol,Manual,"EMI ₹22,351/m*",₹0.85 lakh
618,Hyundai Verna,Hyundai,2010,"63,783 km",Petrol,Manual,"EMI ₹22,351/m*",₹1.18 lakh
619,Tata Harrier,Tata,2022,"66,043 km",Diesel,Auto,"EMI ₹27,927/m*",₹16.31 lakh
620,Maruti Baleno,Maruti,2019,"28,082 km",Petrol,Manual,"EMI ₹9,921/m*",₹5.62 lakh
621,Hyundai Grand i10,Hyundai,2014,"44,610 km",Petrol,Manual,"EMI ₹13,286/m*",₹4.00 lakh
622,Maruti Swift,Maruti,2013,"74,365 km",Petrol,Manual,"EMI ₹14,310/m*",₹3.04 lakh
623,Toyota Etios Liva,Toyota,2015,"1,92,836 km",Diesel,Manual,"EMI ₹9,300/m*",₹2.80 lakh
624,Hyundai i20,Hyundai,2013,"2,64,444 km",Diesel,Manual,"EMI ₹19,280/m*",₹2.17 lakh
625,Hyundai i10,Hyundai,2011,"61,021 km",Petrol,Manual,"EMI ₹19,280/m*",₹2.02 lakh
626,Maruti Swift,Maruti,2024,"9,990 km",Petrol,Manual,"EMI ₹11,051/m*",₹6.26 lakh
627,Volkswagen Vento,Volkswagen,2012,"1,38,944 km",Petrol,Auto,"EMI ₹22,212/m*",₹2.50 lakh
628,Tata Indica V2,Tata,2013,"1,55,334 km",Diesel,Manual,"EMI ₹10,129/m*",₹1.14 lakh
629,Maruti Celerio,Maruti,2019,"96,859 km",Petrol,Manual,"EMI ₹4,254/m*",₹2.41 lakh
630,Maruti Swift Dzire,Maruti,2011,"1,32,979 km",Diesel,Manual,"EMI ₹4,254/m*",₹1.99 lakh
631,Maruti Swift,Maruti,2018,"95,189 km",Petrol,Manual,"EMI ₹9,285/m*",₹5.26 lakh
632,Ford Figo Aspire,Ford,2015,"2,38,833 km",Diesel,Manual,"EMI ₹7,905/m*",₹2.38 lakh
633,Hyundai GRAND I10 NIOS,Hyundai,2022,"36,947 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
634,Ford Figo Aspire,Ford,2017,"1,48,074 km",Diesel,Manual,"EMI ₹7,452/m*",₹3.35 lakh
635,Tata Zest,Tata,2019,"1,26,702 km",Diesel,Manual,"EMI ₹6,762/m*",₹3.04 lakh
636,Hyundai i10,Hyundai,2011,"85,194 km",Petrol,Manual,"EMI ₹6,762/m*",₹1.88 lakh
637,Hyundai Eon,Hyundai,2012,"71,159 km",Petrol,Manual,"EMI ₹11,106/m*",₹1.25 lakh
638,Maruti Swift,Maruti,2013,"1,28,620 km",Diesel,Manual,"EMI ₹17,770/m*",₹2.00 lakh
639,Hyundai i20,Hyundai,2012,"75,521 km",Petrol,Manual,"EMI ₹18,747/m*",₹2.11 lakh
640,Ford Figo,Ford,2011,"77,034 km",Petrol,Manual,"EMI ₹18,747/m*",₹1.33 lakh
641,Hyundai Creta,Hyundai,2018,"1,07,709 km",Diesel,Auto,"EMI ₹22,830/m*",₹10.50 lakh
642,Maruti Swift,Maruti,2015,"1,28,103 km",Diesel,Manual,"EMI ₹13,120/m*",₹3.95 lakh
643,Maruti Swift Dzire,Maruti,2015,"57,066 km",Petrol,Manual,"EMI ₹9,428/m*",₹3.58 lakh
644,Maruti Swift Dzire,Maruti,2011,"1,60,770 km",Petrol,Manual,"EMI ₹9,428/m*",₹1.60 lakh
645,Mercedes Benz GLA Class,Mercedes,2015,"57,366 km",Petrol,Auto,"EMI ₹22,563/m*",₹8.73 lakh
646,Maruti Swift Dzire,Maruti,2016,"1,18,103 km",Diesel,Manual,"EMI ₹9,954/m*",₹3.78 lakh
647,Hyundai NEW I20,Hyundai,2021,"1,58,987 km",Petrol,Manual,"EMI ₹11,411/m*",₹5.13 lakh
648,Maruti Swift,Maruti,2014,"1,26,570 km",Petrol,Manual,"EMI ₹12,389/m*",₹3.73 lakh
649,Maruti Swift Dzire,Maruti,2013,"61,257 km",Diesel,Manual,"EMI ₹38,116/m*",₹4.29 lakh
650,Renault Lodgy,Renault,2015,"96,960 km",Diesel,Manual,"EMI ₹11,160/m*",₹3.36 lakh
651,Hyundai Elite i20,Hyundai,2016,"47,947 km",Petrol,Manual,"EMI ₹9,009/m*",₹4.05 lakh
652,Volkswagen Jetta,Volkswagen,2013,"1,59,968 km",Diesel,Auto,"EMI ₹31,097/m*",₹3.50 lakh
653,Tata NEXON,Tata,2022,"43,066 km",Petrol,Auto,"EMI ₹14,366/m*",₹8.39 lakh
654,Maruti Ertiga,Maruti,2022,"88,784 km",Petrol,Manual,"EMI ₹15,290/m*",₹8.93 lakh
655,Maruti Baleno,Maruti,2019,"1,07,067 km",Diesel,Manual,"EMI ₹11,100/m*",₹4.99 lakh
656,Maruti Baleno,Maruti,2016,"1,60,688 km",Petrol,Manual,"EMI ₹8,942/m*",₹4.02 lakh
657,Maruti Celerio,Maruti,2016,"81,072 km",Petrol,Auto,"EMI ₹6,117/m*",₹2.75 lakh
658,Mahindra XUV500,Mahindra,2014,"91,837 km",Diesel,Manual,"EMI ₹20,665/m*",₹4.39 lakh
659,Maruti Dzire,Maruti,2019,"1,30,281 km",Diesel,Manual,"EMI ₹12,857/m*",₹5.78 lakh
660,Hyundai i10,Hyundai,2014,"86,407 km",Petrol,Manual,"EMI ₹7,905/m*",₹2.38 lakh
661,Maruti Dzire,Maruti,2018,"69,823 km",Petrol,Manual,"EMI ₹9,797/m*",₹5.55 lakh
662,Hyundai Verna,Hyundai,2019,"97,001 km",Diesel,Manual,"EMI ₹14,016/m*",₹7.94 lakh
663,Fiat Grand Punto,Fiat,2011,"1,27,887 km",Diesel,Manual,"EMI ₹14,016/m*",₹1.00 lakh
664,Maruti Ciaz,Maruti,2017,"95,848 km",Petrol,Manual,"EMI ₹8,407/m*",₹4.30 lakh
665,Volkswagen Ameo,Volkswagen,2017,"1,46,788 km",Diesel,Manual,"EMI ₹7,719/m*",₹3.47 lakh
666,Hyundai Creta,Hyundai,2018,"39,762 km",Petrol,Manual,"EMI ₹16,283/m*",₹9.51 lakh
667,Hyundai Eon,Hyundai,2017,"95,000 km",Petrol,Manual,"EMI ₹3,910/m*",₹2.00 lakh
668,Tata Bolt,Tata,2016,"1,75,000 km",Diesel,Manual,"EMI ₹4,292/m*",₹1.63 lakh
669,Fiat Grand Punto,Fiat,2012,"1,20,000 km",Diesel,Manual,"EMI ₹4,292/m*",₹1.60 lakh
670,Volkswagen Ameo,Volkswagen,2018,"77,675 km",Diesel,Auto,"EMI ₹9,795/m*",₹5.01 lakh
671,Hyundai Grand i10,Hyundai,2014,"82,300 km",Petrol,Manual,"EMI ₹10,662/m*",₹3.21 lakh
672,Maruti Ciaz,Maruti,2020,"37,882 km",Petrol,Manual,"EMI ₹8,261/m*",₹4.68 lakh
673,Mahindra XUV500,Mahindra,2017,"1,04,238 km",Diesel,Auto,"EMI ₹20,481/m*",₹9.42 lakh
674,Renault Kwid,Renault,2018,"68,430 km",Petrol,Auto,"EMI ₹4,237/m*",₹2.40 lakh
675,Maruti Wagon R Stingray,Maruti,2013,"67,437 km",Petrol,Manual,"EMI ₹12,663/m*",₹2.69 lakh
676,Tata PUNCH,Tata,2023,"32,514 km",Petrol,Manual,"EMI ₹11,757/m*",₹6.66 lakh
677,Renault Kwid,Renault,2017,"27,662 km",Petrol,Auto,"EMI ₹5,357/m*",₹2.74 lakh
678,Maruti Alto K10,Maruti,2018,"14,563 km",Petrol,Auto,"EMI ₹5,437/m*",₹3.08 lakh
679,Volkswagen Vento,Volkswagen,2014,"84,830 km",Petrol,Auto,"EMI ₹11,625/m*",₹3.50 lakh
680,Ford Figo,Ford,2012,"94,150 km",Diesel,Manual,"EMI ₹11,625/m*",₹1.34 lakh
681,Maruti Baleno,Maruti,2022,"34,500 km",Petrol,Manual,"EMI ₹10,486/m*",₹5.94 lakh
682,Ford Figo,Ford,2012,"1,83,570 km",Diesel,Manual,"EMI ₹10,486/m*",₹1.24 lakh
683,Maruti XL6,Maruti,2021,"1,06,331 km",Petrol,Manual,"EMI ₹17,195/m*",₹7.73 lakh
684,Tata Nano,Tata,2012,"87,493 km",Petrol,Manual,"EMI ₹5,064/m*",₹0.57 lakh
685,Honda City,Honda,2018,"93,958 km",Petrol,Manual,"EMI ₹9,621/m*",₹5.45 lakh
686,Renault Duster,Renault,2018,"71,113 km",Diesel,Manual,"EMI ₹13,060/m*",₹6.68 lakh
687,Maruti Swift,Maruti,2020,"76,549 km",Petrol,Auto,"EMI ₹10,256/m*",₹5.81 lakh
688,Maruti Swift,Maruti,2021,"99,441 km",Petrol,Manual,"EMI ₹9,285/m*",₹5.26 lakh
