,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
1793,Maruti Swift,Maruti,2011,"1,33,620 km",Petrol,Manual,"EMI ₹7,763/m*",₹2.50 lakh
1794,Volkswagen Ameo,Volkswagen,2017,"1,10,071 km",Diesel,Manual,"EMI ₹9,521/m*",₹4.28 lakh
1795,Mahindra XUV500,Mahindra,2018,"35,057 km",Diesel,Manual,"EMI ₹19,453/m*",₹10.22 lakh
1796,Tata NEXON,Tata,2021,"45,333 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
1797,KIA SONET,KIA,2021,"45,398 km",Petrol,Manual,"EMI ₹13,416/m*",₹7.60 lakh
1798,Hyundai Grand i10,Hyundai,2017,"38,699 km",Petrol,Manual,"EMI ₹8,172/m*",₹4.18 lakh
1799,Mahindra XUV500,Mahindra,2015,"62,000 km",Diesel,Manual,"EMI ₹26,073/m*",₹7.85 lakh
1800,Mahindra MARAZZO,Mahindra,2019,"92,199 km",Diesel,Manual,"EMI ₹14,246/m*",₹8.32 lakh
1801,Skoda Rapid,Skoda,2012,"2,24,628 km",Diesel,Manual,"EMI ₹14,246/m*",₹2.37 lakh
1802,Hyundai VENUE,Hyundai,2022,"22,257 km",Diesel,Manual,"EMI ₹18,749/m*",₹10.95 lakh
1803,MG ASTOR,MG,2023,"28,600 km",Petrol,Auto,"EMI ₹22,019/m*",₹12.86 lakh
1804,BMW X3,BMW,2012,"94,150 km",Diesel,Auto,"EMI ₹22,019/m*",₹8.67 lakh
1805,Maruti Baleno,Maruti,2023,"48,027 km",Petrol,Manual,"EMI ₹14,040/m*",₹8.20 lakh
1806,Hyundai AURA,Hyundai,2023,"27,438 km",Petrol,Manual,"EMI ₹12,145/m*",₹6.88 lakh
1807,Audi Q3,Audi,2018,"1,09,000 km",Diesel,Auto,"EMI ₹40,658/m*",₹18.70 lakh
1808,BMW 3 Series,BMW,2013,"1,36,031 km",Diesel,Auto,"EMI ₹77,157/m*",₹8.73 lakh
1809,Maruti Baleno,Maruti,2020,"11,269 km",Petrol,Manual,"EMI ₹11,774/m*",₹6.67 lakh
1810,Maruti Dzire,Maruti,2020,"79,286 km",Petrol,Manual,"EMI ₹10,327/m*",₹5.85 lakh
1811,Maruti Celerio,Maruti,2018,"59,912 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
1812,Hyundai i20 Active,Hyundai,2016,"1,22,044 km",Petrol,Manual,"EMI ₹12,613/m*",₹5.67 lakh
1813,Renault Duster,Renault,2017,"1,11,348 km",Diesel,Manual,"EMI ₹11,523/m*",₹5.18 lakh
1814,Tata Harrier,Tata,2019,"1,15,044 km",Diesel,Manual,"EMI ₹21,587/m*",₹9.93 lakh
1815,Mahindra XUV300,Mahindra,2022,"15,101 km",Petrol,Manual,"EMI ₹13,363/m*",₹7.57 lakh
1816,Maruti Swift Dzire,Maruti,2014,"2,09,518 km",Diesel,Manual,"EMI ₹15,723/m*",₹3.34 lakh
1817,Skoda SLAVIA,Skoda,2022,"25,513 km",Petrol,Auto,"EMI ₹25,718/m*",₹15.02 lakh
1818,Mahindra XUV500,Mahindra,2020,"48,268 km",Diesel,Manual,"EMI ₹26,968/m*",₹15.75 lakh
1819,Maruti New Wagon-R,Maruti,2025,"6,834 km",Petrol,Manual,"EMI ₹12,110/m*",₹6.86 lakh
1820,Volkswagen Vento,Volkswagen,2016,"1,32,622 km",Petrol,Manual,"EMI ₹9,053/m*",₹4.07 lakh
1821,MG HECTOR,MG,2021,"53,053 km",Petrol,Auto,"EMI ₹22,550/m*",₹13.17 lakh
1822,Renault Duster,Renault,2019,"45,023 km",Petrol,Manual,"EMI ₹13,434/m*",₹7.61 lakh
1823,Renault Duster,Renault,2017,"1,02,890 km",Diesel,Auto,"EMI ₹11,122/m*",₹5.00 lakh
1824,Mercedes Benz B Class,Mercedes,2012,"89,412 km",Petrol,Auto,"EMI ₹57,574/m*",₹6.48 lakh
1825,Mahindra Thar,Mahindra,2021,"15,089 km",Petrol,Auto,"EMI ₹24,605/m*",₹14.37 lakh
1826,Hyundai Creta,Hyundai,2021,"83,409 km",Diesel,Manual,"EMI ₹19,828/m*",₹11.58 lakh
1827,Hyundai Grand i10,Hyundai,2017,"47,424 km",Petrol,Auto,"EMI ₹7,820/m*",₹4.00 lakh
1828,Audi Q5,Audi,2013,"96,131 km",Diesel,Auto,"EMI ₹88,205/m*",₹9.98 lakh
1829,Ford Ecosport,Ford,2013,"76,011 km",Petrol,Manual,"EMI ₹15,487/m*",₹3.29 lakh
1830,Hyundai Grand i10,Hyundai,2017,"37,316 km",Petrol,Manual,"EMI ₹9,931/m*",₹5.08 lakh
1831,Hyundai Elite i20,Hyundai,2015,"93,050 km",Diesel,Manual,"EMI ₹17,537/m*",₹5.28 lakh
1832,Hyundai AURA,Hyundai,2020,"29,747 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
1833,Toyota Innova Crysta,Toyota,2016,"56,718 km",Diesel,Manual,"EMI ₹46,108/m*",₹17.84 lakh
1834,Renault Kiger,Renault,2021,"52,720 km",Petrol,Auto,"EMI ₹11,916/m*",₹6.75 lakh
1835,Hyundai VENUE,Hyundai,2020,"19,920 km",Petrol,Manual,"EMI ₹12,710/m*",₹7.20 lakh
1836,Mahindra XUV300,Mahindra,2024,"11,983 km",Petrol,Manual,"EMI ₹18,663/m*",₹10.90 lakh
1837,Hyundai Creta,Hyundai,2017,"1,03,149 km",Diesel,Manual,"EMI ₹19,568/m*",₹9.00 lakh
1838,Renault Kwid,Renault,2023,"53,974 km",Petrol,Manual,"EMI ₹7,926/m*",₹4.49 lakh
1839,Hyundai GRAND I10 NIOS,Hyundai,2023,"31,137 km",Petrol,Auto,"EMI ₹12,357/m*",₹7.00 lakh
1840,Hyundai Creta,Hyundai,2015,"1,22,204 km",Diesel,Auto,"EMI ₹21,589/m*",₹6.50 lakh
1841,Renault Duster,Renault,2018,"1,26,631 km",Diesel,Auto,"EMI ₹14,459/m*",₹6.50 lakh
1842,Honda Jazz,Honda,2016,"97,987 km",Petrol,Manual,"EMI ₹9,454/m*",₹4.25 lakh
1843,Maruti Grand Vitara,Maruti,2023,"90,419 km",Petrol,Manual,"EMI ₹16,069/m*",₹9.38 lakh
1844,Honda City,Honda,2019,"54,349 km",Petrol,Auto,"EMI ₹13,749/m*",₹8.03 lakh
1845,Hyundai Elite i20,Hyundai,2018,"38,566 km",Petrol,Manual,"EMI ₹12,533/m*",₹7.10 lakh
1846,Hyundai NEW SANTRO,Hyundai,2019,"65,022 km",Petrol,Manual,"EMI ₹7,414/m*",₹4.20 lakh
1847,Maruti Ciaz,Maruti,2017,"1,04,837 km",Petrol,Manual,"EMI ₹11,100/m*",₹4.99 lakh
1848,Maruti Swift,Maruti,2011,"1,91,299 km",Diesel,Manual,"EMI ₹11,100/m*",₹3.60 lakh
1849,Tata Tiago,Tata,2023,"10,099 km",Petrol,Auto,"EMI ₹12,463/m*",₹7.06 lakh
1850,Maruti Dzire,Maruti,2021,"37,425 km",Petrol,Manual,"EMI ₹10,751/m*",₹6.09 lakh
1851,Maruti Celerio,Maruti,2016,"25,667 km",Petrol,Manual,"EMI ₹10,566/m*",₹4.75 lakh
1852,Mahindra XUV500,Mahindra,2016,"1,01,692 km",Diesel,Auto,"EMI ₹20,409/m*",₹7.75 lakh
1853,Mahindra XUV500,Mahindra,2015,"42,003 km",Diesel,Manual,"EMI ₹26,191/m*",₹8.00 lakh
1854,Renault Duster,Renault,2014,"1,52,038 km",Diesel,Manual,"EMI ₹23,537/m*",₹5.00 lakh
1855,Maruti Vitara Brezza,Maruti,2021,"55,470 km",Petrol,Manual,"EMI ₹13,451/m*",₹7.62 lakh
1856,Maruti S Cross,Maruti,2021,"99,533 km",Petrol,Manual,"EMI ₹12,145/m*",₹6.88 lakh
1857,Maruti Swift,Maruti,2019,"56,143 km",Petrol,Auto,"EMI ₹10,327/m*",₹5.85 lakh
1858,KIA SELTOS,KIA,2020,"84,068 km",Diesel,Auto,"EMI ₹20,016/m*",₹11.69 lakh
1859,Ford Ecosport,Ford,2017,"39,691 km",Petrol,Manual,"EMI ₹12,414/m*",₹6.35 lakh
1860,Renault Kiger,Renault,2022,"87,987 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
1861,Ford Ecosport,Ford,2018,"68,523 km",Petrol,Auto,"EMI ₹13,575/m*",₹7.69 lakh
1862,Maruti Swift,Maruti,2023,"12,777 km",Petrol,Manual,"EMI ₹14,554/m*",₹8.50 lakh
1863,Honda City,Honda,2018,"57,021 km",Petrol,Manual,"EMI ₹13,081/m*",₹7.41 lakh
1864,Hyundai Creta,Hyundai,2016,"58,233 km",Petrol,Manual,"EMI ₹15,015/m*",₹6.75 lakh
1865,Maruti Baleno,Maruti,2023,"39,829 km",Petrol,Auto,"EMI ₹14,383/m*",₹8.40 lakh
1866,Mahindra XUV300,Mahindra,2022,"7,787 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
1867,Tata PUNCH,Tata,2021,"30,857 km",Petrol,Auto,"EMI ₹12,357/m*",₹7.00 lakh
1868,Maruti Vitara Brezza,Maruti,2019,"74,919 km",Diesel,Manual,"EMI ₹13,345/m*",₹7.56 lakh
1869,KIA SELTOS,KIA,2023,"39,241 km",Petrol,Manual,"EMI ₹20,547/m*",₹12.00 lakh
1870,Tata ALTROZ,Tata,2023,"7,717 km",Petrol,Manual,"EMI ₹13,916/m*",₹8.13 lakh
1871,Hyundai Grand i10,Hyundai,2018,"51,849 km",Petrol,Auto,"EMI ₹8,597/m*",₹4.87 lakh
1872,Maruti Baleno,Maruti,2018,"32,419 km",Petrol,Manual,"EMI ₹9,480/m*",₹5.37 lakh
1873,Hyundai Elite i20,Hyundai,2016,"58,008 km",Petrol,Manual,"EMI ₹10,522/m*",₹4.73 lakh
1874,Hyundai GRAND I10 NIOS,Hyundai,2020,"49,925 km",Petrol,Auto,"EMI ₹10,503/m*",₹5.95 lakh
1875,Maruti Swift,Maruti,2014,"83,768 km",Diesel,Manual,"EMI ₹19,112/m*",₹4.06 lakh
1876,Hyundai Creta,Hyundai,2021,"29,293 km",Petrol,Auto,"EMI ₹23,886/m*",₹13.95 lakh
1877,Renault Kwid,Renault,2022,"23,162 km",Petrol,Auto,"EMI ₹8,826/m*",₹5.00 lakh
1878,Renault Duster,Renault,2013,"67,051 km",Petrol,Manual,"EMI ₹15,958/m*",₹3.39 lakh
1879,Mahindra Thar,Mahindra,2021,"51,000 km",Diesel,Auto,"EMI ₹20,615/m*",₹12.04 lakh
1880,Tata NEXON,Tata,2023,"28,219 km",Diesel,Auto,"EMI ₹18,287/m*",₹10.68 lakh
1881,Honda City,Honda,2019,"1,68,538 km",Petrol,Auto,"EMI ₹17,916/m*",₹8.24 lakh
1882,Hyundai Grand i10,Hyundai,2019,"37,590 km",Petrol,Auto,"EMI ₹8,032/m*",₹4.55 lakh
1883,Volkswagen Vento,Volkswagen,2016,"1,01,481 km",Diesel,Auto,"EMI ₹15,458/m*",₹5.87 lakh
1884,Maruti Baleno,Maruti,2016,"64,744 km",Petrol,Manual,"EMI ₹10,566/m*",₹4.75 lakh
1885,Hyundai Grand i10,Hyundai,2017,"64,108 km",Petrol,Auto,"EMI ₹8,309/m*",₹4.25 lakh
1886,KIA SELTOS,KIA,2020,"52,154 km",Petrol,Auto,"EMI ₹18,835/m*",₹11.00 lakh
1887,Ford Figo Aspire,Ford,2015,"1,00,923 km",Petrol,Auto,"EMI ₹9,164/m*",₹3.48 lakh
1888,Maruti Baleno,Maruti,2020,"43,874 km",Petrol,Auto,"EMI ₹11,563/m*",₹6.55 lakh
1889,Ford Ecosport,Ford,2015,"1,16,125 km",Petrol,Manual,"EMI ₹11,060/m*",₹4.20 lakh
1890,KIA SELTOS,KIA,2023,"29,227 km",Petrol,Manual,"EMI ₹23,184/m*",₹13.54 lakh
1891,Hyundai GRAND I10 NIOS,Hyundai,2024,"15,173 km",Petrol,Auto,"EMI ₹14,105/m*",₹7.99 lakh
1892,MG HECTOR,MG,2021,"59,512 km",Petrol,Auto,"EMI ₹21,454/m*",₹12.53 lakh
1893,Honda Jazz,Honda,2015,"37,934 km",Petrol,Manual,"EMI ₹13,009/m*",₹4.94 lakh
1894,Toyota Innova,Toyota,2014,"1,20,288 km",Diesel,Manual,"EMI ₹48,193/m*",₹10.34 lakh
1895,Ford Ecosport,Ford,2014,"68,912 km",Diesel,Manual,"EMI ₹22,595/m*",₹4.80 lakh
1896,Hyundai Creta,Hyundai,2020,"40,362 km",Petrol,Manual,"EMI ₹21,643/m*",₹12.64 lakh
1897,KIA SELTOS,KIA,2022,"1,85,248 km",Diesel,Manual,"EMI ₹25,526/m*",₹11.74 lakh
1898,Hyundai Grand i10,Hyundai,2016,"47,369 km",Petrol,Manual,"EMI ₹9,165/m*",₹4.12 lakh
1899,Renault Kiger,Renault,2023,"23,984 km",Petrol,Auto,"EMI ₹12,233/m*",₹6.93 lakh
1900,Hyundai NEW I20,Hyundai,2022,"30,460 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
1901,Maruti IGNIS,Maruti,2022,"35,985 km",Petrol,Manual,"EMI ₹10,662/m*",₹6.04 lakh
1902,Hyundai Verna,Hyundai,2015,"68,957 km",Petrol,Manual,"EMI ₹14,484/m*",₹5.50 lakh
1903,Honda City,Honda,2014,"1,61,364 km",Diesel,Manual,"EMI ₹19,535/m*",₹4.15 lakh
1904,Renault Duster,Renault,2013,"1,05,761 km",Diesel,Manual,"EMI ₹35,540/m*",₹4.00 lakh
1905,Ford Ecosport,Ford,2015,"92,641 km",Diesel,Manual,"EMI ₹17,471/m*",₹5.26 lakh
1906,Hyundai Grand i10,Hyundai,2019,"32,368 km",Petrol,Manual,"EMI ₹9,074/m*",₹5.14 lakh
1907,KIA SELTOS,KIA,2023,"37,389 km",Petrol,Manual,"EMI ₹19,691/m*",₹11.50 lakh
1908,Hyundai VENUE,Hyundai,2019,"33,047 km",Petrol,Auto,"EMI ₹14,434/m*",₹8.43 lakh
1909,Hyundai NEW I20,Hyundai,2022,"35,379 km",Petrol,Manual,"EMI ₹13,946/m*",₹7.90 lakh
1910,Audi A4,Audi,2011,"1,25,718 km",Diesel,Auto,"EMI ₹13,946/m*",₹6.62 lakh
1911,Maruti Swift,Maruti,2016,"91,993 km",Petrol,Manual,"EMI ₹10,321/m*",₹4.64 lakh
1912,Nissan MAGNITE,Nissan,2024,"18,951 km",Petrol,Auto,"EMI ₹13,963/m*",₹7.91 lakh
1913,Mahindra XUV500,Mahindra,2013,"1,01,654 km",Diesel,Manual,"EMI ₹52,598/m*",₹5.92 lakh
1914,Maruti Baleno,Maruti,2022,"27,691 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
1915,KIA SONET,KIA,2022,"11,026 km",Petrol,Manual,"EMI ₹17,277/m*",₹10.09 lakh
1916,Mahindra E20 Plus,Mahindra,2017,"24,462 km",Electric,Auto,"EMI ₹5,982/m*",₹3.06 lakh
1917,Hyundai Creta,Hyundai,2020,"36,567 km",Diesel,Auto,"EMI ₹26,591/m*",₹15.53 lakh
1918,Jeep Compass,Jeep,2019,"42,854 km",Petrol,Auto,"EMI ₹21,420/m*",₹12.51 lakh
1919,Tata ALTROZ,Tata,2023,"29,900 km",Petrol,Auto,"EMI ₹12,798/m*",₹7.25 lakh
1920,Skoda KUSHAQ,Skoda,2021,"61,488 km",Petrol,Auto,"EMI ₹16,575/m*",₹9.68 lakh
1921,Hyundai Elite i20,Hyundai,2020,"1,70,671 km",Petrol,Manual,"EMI ₹14,014/m*",₹6.30 lakh
1922,Skoda SLAVIA,Skoda,2022,"50,649 km",Petrol,Auto,"EMI ₹19,708/m*",₹11.51 lakh
1923,Volkswagen TAIGUN,Volkswagen,2022,"25,930 km",Petrol,Manual,"EMI ₹16,352/m*",₹9.55 lakh
1924,Hyundai Elite i20,Hyundai,2016,"2,79,019 km",Diesel,Manual,"EMI ₹13,457/m*",₹5.11 lakh
1925,Hyundai NEW I20,Hyundai,2022,"17,181 km",Petrol,Auto,"EMI ₹15,838/m*",₹9.25 lakh
1926,Maruti Ciaz,Maruti,2018,"34,168 km",Petrol,Manual,"EMI ₹12,145/m*",₹6.88 lakh
1927,Skoda Rapid,Skoda,2014,"48,017 km",Diesel,Manual,"EMI ₹20,430/m*",₹4.34 lakh
1928,Hyundai VENUE,Hyundai,2021,"39,800 km",Petrol,Manual,"EMI ₹13,681/m*",₹7.75 lakh
1929,Hyundai VENUE,Hyundai,2021,"54,500 km",Petrol,Auto,"EMI ₹15,753/m*",₹9.20 lakh
1930,Hyundai Creta,Hyundai,2016,"88,678 km",Diesel,Manual,"EMI ₹20,676/m*",₹8.00 lakh
1931,Hyundai Creta,Hyundai,2018,"91,798 km",Diesel,Manual,"EMI ₹16,826/m*",₹8.84 lakh
1932,Hyundai Grand i10,Hyundai,2018,"50,564 km",Petrol,Auto,"EMI ₹8,032/m*",₹4.55 lakh
1933,Hyundai Elite i20,Hyundai,2019,"52,619 km",Petrol,Manual,"EMI ₹10,945/m*",₹6.20 lakh
1934,Mahindra XUV500,Mahindra,2013,"1,09,636 km",Diesel,Manual,"EMI ₹55,086/m*",₹6.20 lakh
1935,KIA SONET,KIA,2022,"32,546 km",Petrol,Auto,"EMI ₹20,667/m*",₹12.07 lakh
1936,Maruti Eeco,Maruti,2022,"75,726 km",Petrol,Manual,"EMI ₹8,544/m*",₹4.84 lakh
1937,Honda Amaze,Honda,2021,"31,650 km",Petrol,Auto,"EMI ₹12,533/m*",₹7.10 lakh
1938,KIA SONET,KIA,2020,"41,413 km",Petrol,Manual,"EMI ₹13,663/m*",₹7.74 lakh
1939,Toyota Fortuner,Toyota,2013,"1,24,600 km",Diesel,Manual,"EMI ₹102,876/m*",₹11.64 lakh
1940,Hyundai VENUE,Hyundai,2021,"52,434 km",Diesel,Manual,"EMI ₹17,037/m*",₹9.95 lakh
1941,Hyundai Santa Fe,Hyundai,2011,"1,05,406 km",Diesel,Manual,"EMI ₹17,037/m*",₹7.20 lakh
1942,KIA SONET,KIA,2021,"66,358 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
1943,Jeep Compass,Jeep,2018,"86,259 km",Diesel,Manual,"EMI ₹17,131/m*",₹9.00 lakh
1944,Tata NEXON EV,Tata,2020,"8,482 km",Electric,Auto,"EMI ₹14,554/m*",₹8.50 lakh
1945,Volkswagen Vento,Volkswagen,2019,"75,104 km",Petrol,Auto,"EMI ₹14,126/m*",₹8.25 lakh
1946,Toyota Urban Cruiser Taisor,Toyota,2024,"6,164 km",Petrol,Auto,"EMI ₹19,348/m*",₹11.30 lakh
1947,Hyundai i20,Hyundai,2013,"66,881 km",Petrol,Manual,"EMI ₹14,122/m*",₹3.00 lakh
1948,KIA SELTOS,KIA,2023,"38,048 km",Petrol,Manual,"EMI ₹20,033/m*",₹11.70 lakh
1949,Honda WR-V,Honda,2019,"54,317 km",Petrol,Manual,"EMI ₹12,357/m*",₹7.00 lakh
1950,KIA SELTOS,KIA,2022,"16,153 km",Diesel,Manual,"EMI ₹19,691/m*",₹11.50 lakh
1951,Hyundai Creta,Hyundai,2017,"55,571 km",Petrol,Manual,"EMI ₹15,227/m*",₹8.00 lakh
1952,Maruti Ertiga,Maruti,2020,"60,556 km",Petrol,Manual,"EMI ₹14,897/m*",₹8.70 lakh
1953,KIA SONET,KIA,2022,"40,932 km",Diesel,Manual,"EMI ₹18,955/m*",₹11.07 lakh
1954,Volkswagen Vento,Volkswagen,2011,"75,100 km",Petrol,Manual,"EMI ₹18,955/m*",₹3.31 lakh
1955,Tata Tiago,Tata,2021,"38,922 km",Petrol,Manual,"EMI ₹9,321/m*",₹5.28 lakh
1956,Renault Kwid,Renault,2022,"54,100 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
1957,Tata Hexa,Tata,2017,"1,98,206 km",Diesel,Auto,"EMI ₹16,528/m*",₹7.43 lakh
1958,KIA SONET,KIA,2022,"71,137 km",Diesel,Manual,"EMI ₹17,979/m*",₹10.50 lakh
1959,KIA SELTOS,KIA,2019,"1,59,774 km",Petrol,Auto,"EMI ₹25,547/m*",₹11.75 lakh
1960,KIA SELTOS,KIA,2019,"29,660 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
1961,Skoda Octavia,Skoda,2021,"31,388 km",Petrol,Auto,"EMI ₹37,875/m*",₹22.12 lakh
1962,KIA SELTOS,KIA,2022,"38,047 km",Petrol,Manual,"EMI ₹24,828/m*",₹14.50 lakh
1963,Maruti IGNIS,Maruti,2022,"46,863 km",Petrol,Manual,"EMI ₹11,209/m*",₹6.35 lakh
1964,Mahindra XUV300,Mahindra,2021,"17,563 km",Petrol,Auto,"EMI ₹13,487/m*",₹7.64 lakh
1965,Skoda KUSHAQ,Skoda,2022,"55,454 km",Petrol,Auto,"EMI ₹21,403/m*",₹12.50 lakh
1966,KIA SONET,KIA,2022,"45,757 km",Diesel,Auto,"EMI ₹17,122/m*",₹10.00 lakh
1967,Maruti Vitara Brezza,Maruti,2018,"2,63,149 km",Diesel,Auto,"EMI ₹17,394/m*",₹8.00 lakh
1968,KIA SELTOS,KIA,2021,"73,729 km",Diesel,Manual,"EMI ₹23,715/m*",₹13.85 lakh
1969,Tata Harrier,Tata,2019,"1,12,278 km",Diesel,Manual,"EMI ₹24,286/m*",₹11.17 lakh
1970,Hyundai Creta,Hyundai,2015,"1,14,687 km",Diesel,Manual,"EMI ₹18,069/m*",₹5.44 lakh
1971,KIA SONET,KIA,2024,"16,105 km",Petrol,Auto,"EMI ₹18,561/m*",₹10.84 lakh
1972,Hyundai VENUE,Hyundai,2022,"37,814 km",Diesel,Manual,"EMI ₹17,910/m*",₹10.46 lakh
1973,KIA SONET,KIA,2022,"43,337 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
1974,KIA SONET,KIA,2020,"26,039 km",Petrol,Manual,"EMI ₹15,410/m*",₹9.00 lakh
1975,MG HECTOR,MG,2021,"53,642 km",Petrol,Manual,"EMI ₹20,770/m*",₹12.13 lakh
1976,MG HECTOR,MG,2023,"18,953 km",Petrol,Auto,"EMI ₹28,766/m*",₹16.80 lakh
1977,Maruti Baleno,Maruti,2024,"13,300 km",Petrol,Auto,"EMI ₹16,489/m*",₹9.63 lakh
1978,Mahindra XUV300,Mahindra,2021,"73,885 km",Diesel,Manual,"EMI ₹17,122/m*",₹10.00 lakh
1979,Hyundai NEW I20,Hyundai,2021,"20,512 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
1980,Maruti Ritz,Maruti,2011,"1,11,146 km",Diesel,Manual,"EMI ₹13,698/m*",₹3.31 lakh
1981,KIA SELTOS,KIA,2022,"15,500 km",Petrol,Auto,"EMI ₹20,872/m*",₹12.19 lakh
1982,Maruti Baleno,Maruti,2022,"6,590 km",Petrol,Manual,"EMI ₹14,931/m*",₹8.72 lakh
1983,Nissan Micra,Nissan,2018,"36,500 km",Petrol,Auto,"EMI ₹8,350/m*",₹4.73 lakh
1984,Hyundai Xcent,Hyundai,2019,"55,142 km",Petrol,Manual,"EMI ₹10,574/m*",₹5.99 lakh
1985,Skoda Yeti,Skoda,2012,"1,53,400 km",Diesel,Manual,"EMI ₹10,574/m*",₹6.13 lakh
1986,Honda Amaze,Honda,2023,"24,343 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
1987,Maruti Eeco,Maruti,2011,"57,432 km",Petrol,Manual,"EMI ₹13,698/m*",₹3.42 lakh
1988,Mahindra XUV300,Mahindra,2019,"46,000 km",Petrol,Manual,"EMI ₹13,981/m*",₹7.92 lakh
1989,Hyundai VENUE,Hyundai,2021,"64,183 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
1990,Maruti Ertiga,Maruti,2021,"50,863 km",Petrol,Manual,"EMI ₹17,259/m*",₹10.08 lakh
1991,KIA SELTOS,KIA,2021,"44,093 km",Petrol,Auto,"EMI ₹22,088/m*",₹12.90 lakh
1992,Maruti New Wagon-R,Maruti,2022,"16,044 km",Petrol,Manual,"EMI ₹10,839/m*",₹6.14 lakh
1993,Hyundai Creta,Hyundai,2018,"78,530 km",Petrol,Manual,"EMI ₹13,769/m*",₹7.80 lakh
1994,Maruti IGNIS,Maruti,2022,"10,641 km",Petrol,Auto,"EMI ₹12,710/m*",₹7.20 lakh
1995,Jeep Compass,Jeep,2019,"60,969 km",Petrol,Auto,"EMI ₹18,835/m*",₹11.00 lakh
1996,Hyundai Creta,Hyundai,2016,"46,911 km",Petrol,Manual,"EMI ₹15,549/m*",₹6.99 lakh
1997,Renault Duster,Renault,2013,"1,56,728 km",Diesel,Manual,"EMI ₹31,008/m*",₹3.49 lakh
1998,KIA SELTOS,KIA,2020,"34,851 km",Diesel,Manual,"EMI ₹17,311/m*",₹10.11 lakh
1999,Maruti Wagon R 1.0,Maruti,2011,"38,568 km",Petrol,Manual,"EMI ₹17,311/m*",₹2.50 lakh
2000,Maruti Dzire,Maruti,2022,"29,592 km",Petrol,Auto,"EMI ₹14,040/m*",₹8.20 lakh
2001,Hyundai Creta,Hyundai,2020,"1,13,026 km",Diesel,Auto,"EMI ₹28,809/m*",₹13.25 lakh
2002,MG HECTOR,MG,2021,"75,851 km",Diesel,Manual,"EMI ₹24,828/m*",₹14.50 lakh
2003,Maruti Ertiga,Maruti,2020,"1,30,631 km",Petrol,Auto,"EMI ₹17,937/m*",₹8.25 lakh
2004,Hyundai Creta,Hyundai,2018,"64,137 km",Petrol,Manual,"EMI ₹16,266/m*",₹9.50 lakh
2005,Toyota Glanza,Toyota,2024,"17,622 km",Petrol,Auto,"EMI ₹13,972/m*",₹8.16 lakh
2006,Tata Hexa,Tata,2017,"64,379 km",Diesel,Auto,"EMI ₹19,025/m*",₹8.75 lakh
2007,Toyota URBAN CRUISER,Toyota,2022,"15,006 km",Petrol,Auto,"EMI ₹15,462/m*",₹9.03 lakh
2008,Mahindra XUV300,Mahindra,2023,"18,441 km",Petrol,Auto,"EMI ₹20,564/m*",₹12.01 lakh
2009,Mahindra Scorpio,Mahindra,2011,"2,26,028 km",Diesel,Manual,"EMI ₹20,564/m*",₹3.44 lakh
2010,Tata Hexa,Tata,2017,"1,96,138 km",Diesel,Auto,"EMI ₹12,234/m*",₹5.50 lakh
2011,Hyundai Creta,Hyundai,2023,"20,917 km",Petrol,Auto,"EMI ₹27,227/m*",₹15.90 lakh
2012,Maruti Ertiga,Maruti,2022,"24,345 km",Petrol,Manual,"EMI ₹16,181/m*",₹9.45 lakh
2013,Maruti Swift,Maruti,2022,"30,008 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
2014,Maruti Ertiga,Maruti,2020,"1,39,742 km",Petrol,Manual,"EMI ₹18,959/m*",₹8.72 lakh
2015,Maruti Swift,Maruti,2011,"1,22,746 km",Diesel,Manual,"EMI ₹18,959/m*",₹3.51 lakh
2016,Hyundai NEW I20,Hyundai,2023,"14,485 km",Petrol,Auto,"EMI ₹15,359/m*",₹8.97 lakh
2017,Mahindra XUV300,Mahindra,2023,"38,986 km",Petrol,Auto,"EMI ₹19,674/m*",₹11.49 lakh
2018,Hyundai EXTER,Hyundai,2023,"14,475 km",Petrol,Manual,"EMI ₹14,366/m*",₹8.39 lakh
2019,Maruti S Cross,Maruti,2015,"1,31,715 km",Diesel,Manual,"EMI ₹18,733/m*",₹5.64 lakh
2020,Mercedes Benz E Class,Mercedes,2010,"98,845 km",Diesel,Auto,"EMI ₹18,733/m*",₹11.30 lakh
2021,Hyundai VENUE,Hyundai,2020,"63,015 km",Petrol,Manual,"EMI ₹12,886/m*",₹7.30 lakh
