,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
333,Mahindra XUV500,Mahindra,2014,"78,613 km",Diesel,Manual,"EMI ₹15,534/m*",₹3.30 lakh
334,Honda City,Honda,2015,"66,255 km",Petrol,Manual,"EMI ₹9,954/m*",₹3.78 lakh
335,Volkswagen Polo,Volkswagen,2019,"76,144 km",Diesel,Manual,"EMI ₹5,702/m*",₹3.23 lakh
336,Maruti New Wagon-R,Maruti,2019,"1,77,632 km",Petrol,Manual,"EMI ₹7,786/m*",₹3.50 lakh
337,Hyundai Creta,Hyundai,2015,"48,332 km",Petrol,Manual,"EMI ₹13,167/m*",₹5.00 lakh
338,Skoda KUSHAQ,Skoda,2021,"4,763 km",Petrol,Auto,"EMI ₹14,948/m*",₹8.73 lakh
339,Ford Ecosport,Ford,2015,"1,82,115 km",Diesel,Manual,"EMI ₹9,964/m*",₹3.00 lakh
340,Volkswagen Polo,Volkswagen,2015,"48,151 km",Petrol,Manual,"EMI ₹5,925/m*",₹2.25 lakh
341,Ford Ecosport,Ford,2015,"25,711 km",Petrol,Auto,"EMI ₹7,110/m*",₹2.70 lakh
342,Mahindra Thar,Mahindra,2023,"24,245 km",Petrol,Auto,"EMI ₹16,540/m*",₹9.66 lakh
343,Hyundai Verna,Hyundai,2011,"78,273 km",Petrol,Auto,"EMI ₹16,540/m*",₹1.37 lakh
344,Maruti Ciaz,Maruti,2016,"95,831 km",Petrol,Manual,"EMI ₹7,741/m*",₹3.48 lakh
345,Mahindra Xylo,Mahindra,2012,"7,50,000 km",Diesel,Manual,"EMI ₹7,741/m*",₹2.27 lakh
346,Mahindra Kuv100,Mahindra,2017,"70,112 km",Petrol,Manual,"EMI ₹4,829/m*",₹2.47 lakh
347,Maruti SX4,Maruti,2012,"1,07,571 km",Diesel,Manual,"EMI ₹4,829/m*",₹1.51 lakh
348,Ford Figo,Ford,2011,"70,446 km",Petrol,Manual,"EMI ₹4,829/m*",₹0.80 lakh
349,Hyundai VENUE,Hyundai,2020,"26,682 km",Petrol,Auto,"EMI ₹11,651/m*",₹6.60 lakh
350,Maruti Swift,Maruti,2011,"96,463 km",Petrol,Manual,"EMI ₹11,651/m*",₹1.33 lakh
351,Maruti Ritz,Maruti,2015,"88,377 km",Petrol,Manual,"EMI ₹5,056/m*",₹1.92 lakh
352,Ford Figo,Ford,2011,"1,01,110 km",Diesel,Manual,"EMI ₹5,056/m*",₹1.02 lakh
353,Ford Figo,Ford,2011,"1,21,930 km",Petrol,Manual,"EMI ₹5,056/m*",₹0.74 lakh
354,Honda City,Honda,2019,"38,977 km",Petrol,Manual,"EMI ₹10,768/m*",₹6.10 lakh
355,Hyundai i20,Hyundai,2011,"1,70,041 km",Petrol,Manual,"EMI ₹10,768/m*",₹1.00 lakh
356,Maruti Dzire,Maruti,2023,"15,656 km",Petrol,Manual,"EMI ₹12,886/m*",₹7.30 lakh
357,Hyundai Creta,Hyundai,2021,"32,695 km",Petrol,Auto,"EMI ₹21,317/m*",₹12.45 lakh
358,Maruti Wagon R 1.0,Maruti,2013,"1,12,244 km",Petrol,Manual,"EMI ₹8,944/m*",₹1.90 lakh
359,Renault TRIBER,Renault,2021,"47,921 km",Petrol,Manual,"EMI ₹6,796/m*",₹3.85 lakh
360,Hyundai Creta,Hyundai,2018,"33,433 km",Petrol,Manual,"EMI ₹11,209/m*",₹6.35 lakh
361,Hyundai Elite i20,Hyundai,2017,"29,173 km",Petrol,Manual,"EMI ₹6,393/m*",₹3.27 lakh
362,Hyundai Grand i10,Hyundai,2016,"65,102 km",Diesel,Manual,"EMI ₹6,215/m*",₹2.36 lakh
363,Hyundai NEW I20,Hyundai,2021,"81,040 km",Diesel,Manual,"EMI ₹8,085/m*",₹4.58 lakh
364,Hyundai Verna,Hyundai,2015,"2,25,169 km",Diesel,Manual,"EMI ₹10,463/m*",₹3.15 lakh
365,Tata ALTROZ,Tata,2021,"9,202 km",Petrol,Manual,"EMI ₹7,588/m*",₹4.30 lakh
366,Maruti Alto 800,Maruti,2012,"41,878 km",Petrol,Manual,"EMI ₹11,550/m*",₹1.30 lakh
367,Maruti Swift,Maruti,2012,"99,878 km",Petrol,Manual,"EMI ₹15,815/m*",₹1.78 lakh
368,Volkswagen Vento,Volkswagen,2015,"44,839 km",Petrol,Manual,"EMI ₹6,504/m*",₹2.47 lakh
369,Maruti Wagon R 1.0,Maruti,2014,"1,92,373 km",Petrol,Manual,"EMI ₹7,739/m*",₹2.33 lakh
370,Nissan MAGNITE,Nissan,2022,"35,808 km",Petrol,Manual,"EMI ₹8,791/m*",₹4.98 lakh
371,Maruti Ritz,Maruti,2014,"53,553 km",Petrol,Manual,"EMI ₹7,340/m*",₹2.21 lakh
372,KIA CARENS,KIA,2024,"14,374 km",Petrol,Manual,"EMI ₹17,003/m*",₹9.93 lakh
373,Hyundai Eon,Hyundai,2015,"47,528 km",Petrol,Manual,"EMI ₹3,502/m*",₹1.33 lakh
374,Tata NEXON,Tata,2025,"1,087 km",Petrol,Auto,"EMI ₹20,752/m*",₹12.12 lakh
375,Maruti Wagon R 1.0,Maruti,2013,"1,14,262 km",Petrol,Manual,"EMI ₹9,085/m*",₹1.93 lakh
376,Maruti Swift,Maruti,2012,"1,05,696 km",Petrol,Manual,"EMI ₹21,146/m*",₹2.38 lakh
377,Maruti Swift Dzire,Maruti,2012,"1,28,469 km",Petrol,Manual,"EMI ₹20,258/m*",₹2.28 lakh
378,Maruti Swift Dzire,Maruti,2013,"1,08,473 km",Petrol,Manual,"EMI ₹11,910/m*",₹2.53 lakh
379,Maruti Baleno,Maruti,2021,"22,214 km",Petrol,Auto,"EMI ₹9,532/m*",₹5.40 lakh
380,Chevrolet Beat,Chevrolet,2014,"13,701 km",Petrol,Manual,"EMI ₹4,550/m*",₹1.37 lakh
381,Tata Tiago,Tata,2017,"63,699 km",Petrol,Auto,"EMI ₹5,132/m*",₹2.63 lakh
382,Maruti Celerio,Maruti,2014,"35,885 km",Petrol,Manual,"EMI ₹5,945/m*",₹1.79 lakh
383,Hyundai i10,Hyundai,2012,"67,444 km",Petrol,Manual,"EMI ₹12,172/m*",₹1.37 lakh
384,Tata Harrier,Tata,2020,"96,500 km",Diesel,Auto,"EMI ₹18,389/m*",₹10.74 lakh
385,Tata ALTROZ,Tata,2023,"25,407 km",Diesel,Manual,"EMI ₹14,122/m*",₹8.00 lakh
386,Maruti Swift,Maruti,2012,"77,318 km",Petrol,Manual,"EMI ₹17,681/m*",₹1.99 lakh
387,Mahindra XUV500,Mahindra,2019,"83,192 km",Diesel,Manual,"EMI ₹13,504/m*",₹7.65 lakh
388,Tata NEXON,Tata,2019,"42,151 km",Petrol,Manual,"EMI ₹8,332/m*",₹4.72 lakh
389,Maruti Swift,Maruti,2012,"85,605 km",Petrol,Manual,"EMI ₹19,991/m*",₹2.25 lakh
390,Volkswagen Passat,Volkswagen,2011,"91,312 km",Diesel,Auto,"EMI ₹19,991/m*",₹5.62 lakh
391,Maruti Alto 800,Maruti,2013,"50,693 km",Petrol,Manual,"EMI ₹7,485/m*",₹1.59 lakh
392,Tata Tiago,Tata,2016,"1,01,432 km",Diesel,Manual,"EMI ₹3,924/m*",₹1.49 lakh
393,Hyundai Eon,Hyundai,2012,"32,406 km",Petrol,Manual,"EMI ₹11,728/m*",₹1.32 lakh
394,Hyundai Verna,Hyundai,2012,"70,812 km",Petrol,Manual,"EMI ₹17,681/m*",₹1.99 lakh
395,Volkswagen Vento,Volkswagen,2012,"57,580 km",Petrol,Manual,"EMI ₹15,549/m*",₹1.75 lakh
396,Honda Amaze,Honda,2014,"92,589 km",Petrol,Manual,"EMI ₹7,008/m*",₹2.11 lakh
397,Maruti Wagon R 1.0,Maruti,2013,"83,518 km",Petrol,Manual,"EMI ₹10,733/m*",₹2.28 lakh
398,Maruti Wagon R 1.0,Maruti,2013,"1,04,657 km",Petrol,Manual,"EMI ₹9,038/m*",₹1.92 lakh
399,Hyundai i20 Active,Hyundai,2015,"55,243 km",Petrol,Manual,"EMI ₹7,373/m*",₹2.80 lakh
400,Honda Jazz,Honda,2015,"61,044 km",Petrol,Manual,"EMI ₹6,136/m*",₹2.33 lakh
401,Maruti Wagon R 1.0,Maruti,2015,"1,20,476 km",Petrol,Manual,"EMI ₹6,320/m*",₹2.40 lakh
402,Maruti Wagon R 1.0,Maruti,2015,"1,00,465 km",Petrol,Manual,"EMI ₹6,768/m*",₹2.57 lakh
403,Tata Zest,Tata,2015,"55,442 km",Petrol,Manual,"EMI ₹5,188/m*",₹1.97 lakh
404,Maruti Ertiga,Maruti,2021,"90,917 km",Petrol,Manual,"EMI ₹14,069/m*",₹7.97 lakh
405,Hyundai Verna,Hyundai,2018,"78,603 km",Diesel,Auto,"EMI ₹12,669/m*",₹6.48 lakh
406,Maruti Swift,Maruti,2018,"35,065 km",Petrol,Manual,"EMI ₹7,661/m*",₹4.34 lakh
407,Hyundai Xcent,Hyundai,2015,"1,40,566 km",Diesel,Manual,"EMI ₹6,643/m*",₹2.00 lakh
408,Maruti Wagon R 1.0,Maruti,2013,"50,466 km",Petrol,Manual,"EMI ₹8,379/m*",₹1.78 lakh
409,Volkswagen Vento,Volkswagen,2012,"1,93,325 km",Diesel,Manual,"EMI ₹8,379/m*",₹1.51 lakh
410,Maruti Swift,Maruti,2013,"36,046 km",Petrol,Manual,"EMI ₹10,874/m*",₹2.31 lakh
411,Hyundai Verna,Hyundai,2013,"60,494 km",Petrol,Manual,"EMI ₹10,592/m*",₹2.25 lakh
412,Maruti Ertiga,Maruti,2018,"1,01,860 km",Petrol,Manual,"EMI ₹14,459/m*",₹6.50 lakh
413,Tata Tiago,Tata,2018,"87,970 km",Petrol,Manual,"EMI ₹4,643/m*",₹2.63 lakh
414,Maruti FRONX,Maruti,2023,"25,000 km",Petrol,Auto,"EMI ₹12,763/m*",₹7.23 lakh
415,Maruti Ciaz,Maruti,2015,"62,960 km",Diesel,Manual,"EMI ₹13,253/m*",₹3.99 lakh
416,Mahindra Scorpio,Mahindra,2011,"1,15,802 km",Diesel,Manual,"EMI ₹13,253/m*",₹2.22 lakh
417,Maruti Wagon R 1.0,Maruti,2013,"72,258 km",Petrol,Manual,"EMI ₹9,980/m*",₹2.12 lakh
418,Maruti Alto 800,Maruti,2014,"85,913 km",Petrol,Manual,"EMI ₹4,119/m*",₹1.24 lakh
419,Renault Kwid,Renault,2016,"37,331 km",Petrol,Manual,"EMI ₹4,115/m*",₹1.85 lakh
420,Maruti Wagon R 1.0,Maruti,2013,"1,42,149 km",Petrol,Manual,"EMI ₹10,309/m*",₹2.19 lakh
421,Maruti Swift,Maruti,2012,"60,825 km",Petrol,Manual,"EMI ₹21,235/m*",₹2.39 lakh
422,Maruti Swift Dzire,Maruti,2012,"1,45,306 km",Diesel,Manual,"EMI ₹21,235/m*",₹2.15 lakh
423,Hyundai i10,Hyundai,2012,"1,33,101 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
424,Volkswagen Vento,Volkswagen,2012,"67,125 km",Petrol,Auto,"EMI ₹18,214/m*",₹2.05 lakh
425,Tata PUNCH,Tata,2022,"40,574 km",Petrol,Manual,"EMI ₹8,297/m*",₹4.70 lakh
426,Volkswagen Passat,Volkswagen,2011,"1,70,935 km",Diesel,Auto,"EMI ₹8,297/m*",₹3.50 lakh
427,Maruti Alto,Maruti,2012,"97,198 km",Petrol,Manual,"EMI ₹8,174/m*",₹0.92 lakh
428,Hyundai AURA,Hyundai,2021,"44,786 km",Petrol,Manual,"EMI ₹8,473/m*",₹4.80 lakh
429,KIA SELTOS,KIA,2021,"45,883 km",Petrol,Manual,"EMI ₹14,605/m*",₹8.53 lakh
430,Hyundai i20,Hyundai,2012,"51,500 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
431,Maruti Alto 800,Maruti,2013,"1,06,817 km",Petrol,Manual,"EMI ₹5,461/m*",₹1.16 lakh
432,Hyundai i10,Hyundai,2011,"16,807 km",Petrol,Manual,"EMI ₹5,461/m*",₹1.36 lakh
433,Maruti Ciaz,Maruti,2016,"72,196 km",Petrol,Auto,"EMI ₹8,253/m*",₹3.71 lakh
434,Mahindra XUV500,Mahindra,2014,"1,05,227 km",Diesel,Manual,"EMI ₹14,310/m*",₹3.04 lakh
435,Mahindra XUV500,Mahindra,2019,"92,913 km",Diesel,Manual,"EMI ₹13,646/m*",₹7.73 lakh
436,Maruti Baleno,Maruti,2022,"38,417 km",Petrol,Manual,"EMI ₹10,327/m*",₹5.85 lakh
437,Maruti Eeco,Maruti,2018,"1,36,605 km",Petrol,Manual,"EMI ₹8,119/m*",₹3.65 lakh
438,Ford Figo Aspire,Ford,2015,"51,212 km",Petrol,Manual,"EMI ₹5,741/m*",₹2.18 lakh
439,Maruti Wagon R 1.0,Maruti,2014,"98,300 km",Petrol,Manual,"EMI ₹6,942/m*",₹2.09 lakh
440,Renault Kwid,Renault,2017,"45,298 km",Petrol,Manual,"EMI ₹4,907/m*",₹2.51 lakh
441,Maruti Vitara Brezza,Maruti,2021,"49,517 km",Petrol,Auto,"EMI ₹11,969/m*",₹6.78 lakh
442,Maruti Wagon R 1.0,Maruti,2013,"1,13,600 km",Petrol,Manual,"EMI ₹10,027/m*",₹2.13 lakh
443,Honda City,Honda,2014,"30,595 km",Petrol,Manual,"EMI ₹10,961/m*",₹3.30 lakh
444,Hyundai i10,Hyundai,2012,"1,43,092 km",Petrol,Manual,"EMI ₹11,995/m*",₹1.35 lakh
445,Honda Amaze,Honda,2014,"40,998 km",Petrol,Manual,"EMI ₹8,005/m*",₹2.41 lakh
446,Hyundai NEW I20,Hyundai,2021,"19,568 km",Petrol,Auto,"EMI ₹12,269/m*",₹6.95 lakh
447,Maruti Swift,Maruti,2012,"48,120 km",Petrol,Manual,"EMI ₹22,923/m*",₹2.58 lakh
448,Hyundai i20,Hyundai,2012,"94,324 km",Petrol,Manual,"EMI ₹15,637/m*",₹1.76 lakh
449,Hyundai Xcent,Hyundai,2014,"84,155 km",Petrol,Manual,"EMI ₹7,340/m*",₹2.21 lakh
450,Hyundai i10,Hyundai,2013,"1,55,868 km",Petrol,Manual,"EMI ₹8,191/m*",₹1.74 lakh
451,Maruti FRONX,Maruti,2023,"13,000 km",Petrol,Manual,"EMI ₹13,328/m*",₹7.55 lakh
452,Maruti New Wagon-R,Maruti,2019,"32,225 km",Petrol,Manual,"EMI ₹6,549/m*",₹3.71 lakh
453,Ford Figo Aspire,Ford,2016,"76,189 km",Diesel,Manual,"EMI ₹6,030/m*",₹2.29 lakh
454,Maruti Wagon R 1.0,Maruti,2016,"58,892 km",Petrol,Manual,"EMI ₹5,784/m*",₹2.60 lakh
455,Maruti Swift,Maruti,2013,"74,119 km",Petrol,Manual,"EMI ₹9,415/m*",₹2.00 lakh
456,Maruti Celerio,Maruti,2014,"59,035 km",Petrol,Auto,"EMI ₹7,141/m*",₹2.15 lakh
457,Maruti Swift Dzire,Maruti,2012,"1,35,708 km",Petrol,Manual,"EMI ₹19,547/m*",₹2.20 lakh
458,Nissan Sunny,Nissan,2013,"52,069 km",Petrol,Auto,"EMI ₹8,002/m*",₹1.70 lakh
459,Datsun Go,Datsun,2015,"61,533 km",Petrol,Manual,"EMI ₹3,371/m*",₹1.28 lakh
460,Maruti Wagon R 1.0,Maruti,2012,"50,586 km",Petrol,Manual,"EMI ₹15,637/m*",₹1.76 lakh
461,Mahindra XUV500,Mahindra,2014,"70,767 km",Diesel,Manual,"EMI ₹14,122/m*",₹3.00 lakh
462,Honda Brio,Honda,2013,"87,069 km",Petrol,Manual,"EMI ₹6,967/m*",₹1.48 lakh
463,Maruti Wagon R 1.0,Maruti,2015,"1,15,389 km",Petrol,Manual,"EMI ₹6,162/m*",₹2.34 lakh
464,Maruti Swift Dzire,Maruti,2013,"24,338 km",Petrol,Manual,"EMI ₹14,499/m*",₹3.08 lakh
465,Maruti Wagon R 1.0,Maruti,2013,"1,54,941 km",Petrol,Manual,"EMI ₹9,321/m*",₹1.98 lakh
466,Hyundai i10,Hyundai,2011,"96,395 km",Petrol,Manual,"EMI ₹9,321/m*",₹1.12 lakh
467,Maruti Wagon R 1.0,Maruti,2014,"1,09,743 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
468,KIA CARENS,KIA,2024,"11,643 km",Petrol,Auto,"EMI ₹31,077/m*",₹18.15 lakh
469,Volkswagen Vento,Volkswagen,2016,"43,202 km",Petrol,Manual,"EMI ₹7,964/m*",₹3.58 lakh
470,Hyundai Santro Xing,Hyundai,2012,"42,690 km",Petrol,Manual,"EMI ₹10,751/m*",₹1.21 lakh
471,Renault Duster,Renault,2014,"70,779 km",Petrol,Manual,"EMI ₹7,739/m*",₹2.33 lakh
472,Toyota Corolla Altis,Toyota,2015,"79,271 km",Petrol,Manual,"EMI ₹9,533/m*",₹3.62 lakh
473,Tata Zest,Tata,2015,"53,725 km",Petrol,Manual,"EMI ₹4,898/m*",₹1.86 lakh
474,Hyundai i10,Hyundai,2012,"46,886 km",Petrol,Manual,"EMI ₹12,617/m*",₹1.42 lakh
475,Maruti Celerio,Maruti,2015,"68,622 km",Petrol,Auto,"EMI ₹7,716/m*",₹2.93 lakh
476,Maruti Swift Dzire,Maruti,2013,"56,674 km",Petrol,Manual,"EMI ₹12,616/m*",₹2.68 lakh
477,Maruti Alto K10,Maruti,2015,"60,000 km",Petrol,Manual,"EMI ₹4,477/m*",₹1.70 lakh
478,Maruti Wagon R 1.0,Maruti,2012,"61,361 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
479,Honda Jazz,Honda,2016,"57,727 km",Petrol,Auto,"EMI ₹7,096/m*",₹3.19 lakh
480,Hyundai Xcent,Hyundai,2015,"92,486 km",Petrol,Manual,"EMI ₹5,741/m*",₹2.18 lakh
481,Maruti Wagon R 1.0,Maruti,2013,"99,571 km",Petrol,Manual,"EMI ₹11,392/m*",₹2.42 lakh
482,Tata TIGOR,Tata,2017,"37,812 km",Petrol,Manual,"EMI ₹6,530/m*",₹3.34 lakh
483,Maruti Swift Dzire,Maruti,2012,"76,952 km",Petrol,Manual,"EMI ₹19,547/m*",₹2.20 lakh
484,Maruti Celerio,Maruti,2022,"49,015 km",Petrol,Manual,"EMI ₹6,267/m*",₹3.55 lakh
485,Maruti XL6,Maruti,2020,"27,892 km",Petrol,Manual,"EMI ₹13,363/m*",₹7.57 lakh
486,Mercedes Benz C Class,Mercedes,2012,"92,590 km",Diesel,Auto,"EMI ₹13,363/m*",₹3.29 lakh
487,Renault Kwid,Renault,2018,"48,028 km",Petrol,Auto,"EMI ₹4,484/m*",₹2.54 lakh
488,Chevrolet Spark,Chevrolet,2011,"67,983 km",Petrol,Manual,"EMI ₹4,484/m*",₹0.60 lakh
489,Maruti Wagon R 1.0,Maruti,2017,"61,059 km",Petrol,Manual,"EMI ₹4,594/m*",₹2.35 lakh
490,Honda Brio,Honda,2013,"69,544 km",Petrol,Manual,"EMI ₹6,826/m*",₹1.45 lakh
491,Renault Kwid,Renault,2016,"12,878 km",Petrol,Manual,"EMI ₹4,293/m*",₹1.93 lakh
492,Maruti Wagon R 1.0,Maruti,2017,"1,53,485 km",Petrol,Manual,"EMI ₹4,938/m*",₹2.22 lakh
493,Maruti Wagon R 1.0,Maruti,2015,"1,15,337 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
494,Maruti Celerio,Maruti,2015,"82,787 km",Petrol,Manual,"EMI ₹7,505/m*",₹2.85 lakh
495,Renault TRIBER,Renault,2021,"42,973 km",Petrol,Manual,"EMI ₹7,502/m*",₹4.25 lakh
496,Maruti New Wagon-R,Maruti,2019,"52,378 km",Petrol,Manual,"EMI ₹6,655/m*",₹3.77 lakh
497,Datsun Go,Datsun,2015,"68,395 km",Petrol,Manual,"EMI ₹3,502/m*",₹1.33 lakh
498,Hyundai Verna,Hyundai,2013,"52,788 km",Diesel,Manual,"EMI ₹22,123/m*",₹2.49 lakh
499,Tata NEXON,Tata,2022,"22,917 km",Petrol,Manual,"EMI ₹9,709/m*",₹5.50 lakh
500,Maruti Swift,Maruti,2012,"1,93,104 km",Diesel,Manual,"EMI ₹9,709/m*",₹2.79 lakh
501,Maruti Celerio,Maruti,2014,"1,08,154 km",Petrol,Manual,"EMI ₹7,440/m*",₹2.24 lakh
502,Maruti Wagon R 1.0,Maruti,2013,"38,595 km",Petrol,Manual,"EMI ₹8,756/m*",₹1.86 lakh
503,Hyundai i10,Hyundai,2012,"56,998 km",Petrol,Manual,"EMI ₹11,550/m*",₹1.30 lakh
504,Volkswagen Vento,Volkswagen,2013,"78,293 km",Petrol,Manual,"EMI ₹9,744/m*",₹2.07 lakh
505,Toyota Camry,Toyota,2014,"1,24,622 km",Petrol,Auto,"EMI ₹23,815/m*",₹7.17 lakh
506,Maruti Wagon R 1.0,Maruti,2015,"1,04,495 km",Petrol,Manual,"EMI ₹7,110/m*",₹2.70 lakh
507,Maruti Swift,Maruti,2012,"74,097 km",Petrol,Manual,"EMI ₹19,991/m*",₹2.25 lakh
508,Hyundai Eon,Hyundai,2015,"63,466 km",Petrol,Manual,"EMI ₹4,345/m*",₹1.65 lakh
509,Ford Figo,Ford,2011,"72,120 km",Petrol,Manual,"EMI ₹4,345/m*",₹0.78 lakh
510,Tata PUNCH,Tata,2023,"7,260 km",Petrol,Manual,"EMI ₹9,162/m*",₹5.19 lakh
511,Maruti Baleno,Maruti,2018,"97,991 km",Petrol,Manual,"EMI ₹6,584/m*",₹3.73 lakh
512,Hyundai Grand i10,Hyundai,2016,"69,395 km",Petrol,Manual,"EMI ₹6,117/m*",₹2.75 lakh
513,Maruti Ciaz,Maruti,2015,"83,561 km",Petrol,Manual,"EMI ₹9,217/m*",₹3.50 lakh
514,Maruti Ciaz,Maruti,2018,"1,31,058 km",Diesel,Manual,"EMI ₹11,389/m*",₹5.12 lakh
515,Hyundai Eon,Hyundai,2013,"89,417 km",Petrol,Manual,"EMI ₹5,413/m*",₹1.15 lakh
516,Maruti Swift,Maruti,2016,"51,449 km",Petrol,Manual,"EMI ₹7,363/m*",₹3.31 lakh
517,Maruti SX4,Maruti,2013,"1,23,019 km",Petrol,Manual,"EMI ₹8,238/m*",₹1.75 lakh
518,Skoda Rapid,Skoda,2019,"19,598 km",Petrol,Auto,"EMI ₹10,009/m*",₹5.67 lakh
519,Honda Amaze,Honda,2018,"22,029 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
520,Ford FREESTYLE,Ford,2020,"35,930 km",Petrol,Manual,"EMI ₹7,114/m*",₹4.03 lakh
521,Volkswagen Polo,Volkswagen,2017,"70,091 km",Petrol,Auto,"EMI ₹9,169/m*",₹4.69 lakh
522,Hyundai i20,Hyundai,2012,"69,711 km",Petrol,Manual,"EMI ₹8,885/m*",₹1.00 lakh
523,Renault Kwid,Renault,2016,"48,305 km",Petrol,Manual,"EMI ₹3,915/m*",₹1.76 lakh
524,Hyundai Verna,Hyundai,2012,"1,02,951 km",Petrol,Manual,"EMI ₹17,681/m*",₹1.99 lakh
525,Honda Brio,Honda,2012,"36,155 km",Petrol,Manual,"EMI ₹11,284/m*",₹1.27 lakh
526,Skoda SLAVIA,Skoda,2023,"41,884 km",Petrol,Auto,"EMI ₹17,619/m*",₹10.29 lakh
527,Tata TIGOR,Tata,2018,"19,518 km",Petrol,Manual,"EMI ₹5,931/m*",₹3.36 lakh
528,Hyundai Verna,Hyundai,2014,"69,686 km",Petrol,Manual,"EMI ₹9,931/m*",₹2.99 lakh
529,Maruti Wagon R 1.0,Maruti,2014,"27,300 km",Petrol,Manual,"EMI ₹7,473/m*",₹2.25 lakh
530,Ford Ecosport,Ford,2013,"85,172 km",Petrol,Manual,"EMI ₹10,356/m*",₹2.20 lakh
531,Datsun Redi Go,Datsun,2016,"32,585 km",Petrol,Manual,"EMI ₹3,025/m*",₹1.36 lakh
532,Maruti Alto,Maruti,2020,"17,732 km",Petrol,Manual,"EMI ₹4,731/m*",₹2.68 lakh
533,Maruti Baleno,Maruti,2020,"31,720 km",Petrol,Manual,"EMI ₹7,449/m*",₹4.22 lakh
534,Honda Amaze,Honda,2014,"49,881 km",Petrol,Manual,"EMI ₹6,145/m*",₹1.85 lakh
535,Volkswagen Polo,Volkswagen,2013,"38,613 km",Petrol,Manual,"EMI ₹9,038/m*",₹1.92 lakh
536,Hyundai GRAND I10 NIOS,Hyundai,2020,"47,816 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
537,Renault Kwid,Renault,2016,"86,663 km",Petrol,Auto,"EMI ₹3,314/m*",₹1.49 lakh
538,Maruti Wagon R 1.0,Maruti,2014,"61,049 km",Petrol,Manual,"EMI ₹6,841/m*",₹2.06 lakh
539,Hyundai Verna,Hyundai,2017,"74,532 km",Petrol,Auto,"EMI ₹7,370/m*",₹3.77 lakh
540,Hyundai i10,Hyundai,2014,"28,500 km",Petrol,Manual,"EMI ₹8,304/m*",₹2.50 lakh
541,Maruti Baleno,Maruti,2017,"28,611 km",Petrol,Manual,"EMI ₹7,136/m*",₹3.65 lakh
542,Hyundai i20,Hyundai,2013,"1,02,776 km",Petrol,Manual,"EMI ₹12,051/m*",₹2.56 lakh
543,Maruti Wagon R 1.0,Maruti,2014,"83,000 km",Petrol,Manual,"EMI ₹7,274/m*",₹2.19 lakh
544,Maruti Celerio X,Maruti,2019,"67,705 km",Petrol,Auto,"EMI ₹4,272/m*",₹2.42 lakh
545,Maruti Celerio,Maruti,2014,"75,270 km",Petrol,Manual,"EMI ₹7,673/m*",₹2.31 lakh
546,Volkswagen Vento,Volkswagen,2010,"91,283 km",Diesel,Manual,"EMI ₹7,673/m*",₹1.77 lakh
547,Nissan Micra Active,Nissan,2016,"51,834 km",Petrol,Manual,"EMI ₹3,648/m*",₹1.64 lakh
548,Renault Duster,Renault,2012,"58,792 km",Diesel,Manual,"EMI ₹3,648/m*",₹1.80 lakh
549,Honda Amaze,Honda,2023,"23,626 km",Petrol,Auto,"EMI ₹11,739/m*",₹6.65 lakh
550,Honda Amaze,Honda,2018,"33,038 km",Petrol,Auto,"EMI ₹5,684/m*",₹3.22 lakh
551,Hyundai Creta,Hyundai,2018,"1,11,903 km",Diesel,Manual,"EMI ₹12,279/m*",₹5.52 lakh
552,Mahindra XUV700,Mahindra,2021,"83,938 km",Petrol,Auto,"EMI ₹22,584/m*",₹13.19 lakh
553,Maruti Wagon R 1.0,Maruti,2015,"43,345 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
554,Mahindra Kuv100,Mahindra,2016,"57,149 km",Petrol,Manual,"EMI ₹5,227/m*",₹2.35 lakh
555,Maruti Swift Dzire,Maruti,2014,"41,500 km",Petrol,Manual,"EMI ₹9,300/m*",₹2.80 lakh
556,Tata ALTROZ,Tata,2022,"10,533 km",Petrol,Manual,"EMI ₹8,120/m*",₹4.60 lakh
557,Maruti Celerio,Maruti,2017,"57,186 km",Petrol,Auto,"EMI ₹5,415/m*",₹2.77 lakh
558,Ford Figo,Ford,2011,"1,17,727 km",Petrol,Manual,"EMI ₹5,415/m*",₹1.02 lakh
559,Hyundai Eon,Hyundai,2013,"48,871 km",Petrol,Manual,"EMI ₹4,660/m*",₹0.99 lakh
560,Volkswagen Vento,Volkswagen,2011,"81,056 km",Petrol,Manual,"EMI ₹4,660/m*",₹1.33 lakh
561,Ford Ecosport,Ford,2014,"26,606 km",Petrol,Manual,"EMI ₹8,935/m*",₹2.69 lakh
562,Hyundai Verna,Hyundai,2012,"90,637 km",Petrol,Manual,"EMI ₹19,991/m*",₹2.25 lakh
563,Tata TIGOR,Tata,2022,"48,332 km",Petrol,Manual,"EMI ₹9,850/m*",₹5.58 lakh
