car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
KIA SONET,KIA,2024,6896,Petrol,Auto,18578,1085000.0
Maruti IGNIS,Maruti,2017,74559,Petrol,Manual,7194,368000.0
Maruti IGNIS,Maruti,2020,30363,Petrol,Auto,9550,541000.0
Hyundai VENUE,Hyundai,2019,30035,Petrol,Auto,13116,743000.0
Volkswagen Polo,Volkswagen,2014,86989,Diesel,Manual,20785,442000.0
Toyota Innova Crysta,Toyota,2020,74069,Diesel,Manual,35957,2100000.0
Maruti Swift,Maruti,2016,102156,Petrol,Manual,8075,363000.0
Renault Duster,Renault,2018,88316,Diesel,Manual,11691,598000.0
Maruti Ertiga,Maruti,2017,35639,Petrol,Manual,12708,650000.0
Tata NEXON,Tata,2018,25476,Diesel,Manual,13861,709000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,14118,Petrol,Auto,10256,581000.0
Ford Ecosport,Ford,2021,24455,Petrol,Manual,13646,773000.0
Renault Kwid,Renault,2016,88138,Petrol,Manual,5021,225999.99999999997
Honda Amaze,Honda,2013,67212,Diesel,Manual,26832,302000.0
KIA SELTOS,KIA,2020,40936,Diesel,Manual,18489,1080000.0
KIA SELTOS,KIA,2020,66607,Diesel,Auto,18800,1098000.0
Hyundai Elite i20,Hyundai,2016,46386,Petrol,Manual,10344,465000.00000000006
Hyundai Elite i20,Hyundai,2018,66903,Petrol,Manual,7940,450000.0
Maruti Vitara Brezza,Maruti,2022,77009,Petrol,Auto,13398,759000.0
Maruti Alto K10,Maruti,2012,70350,Petrol,Manual,16082,181000.0
Hyundai i10,Hyundai,2014,50067,Petrol,Manual,9267,279000.0
Mahindra XUV500,Mahindra,2017,90285,Diesel,Auto,17894,823000.0
Tata ALTROZ,Tata,2021,79407,Diesel,Manual,10856,615000.0
Tata TIGOR,Tata,2018,83165,Petrol,Auto,7202,408000.0
Maruti Swift Dzire,Maruti,2014,60786,Diesel,Manual,20901,444000.00000000006
Maruti Celerio,Maruti,2015,62090,Petrol,Auto,8927,339000.0
Maruti Swift Dzire,Maruti,2013,65833,Diesel,Manual,33940,382000.0
Hyundai Verna,Hyundai,2019,49754,Petrol,Manual,12498,708000.0
Tata NEXON,Tata,2021,41837,Petrol,Auto,12710,720000.0
Honda Jazz,Honda,2016,61368,Petrol,Manual,9146,411000.00000000006
Maruti Celerio,Maruti,2021,37247,Petrol,Manual,7220,409000.0
Tata Nano,Tata,2016,17041,Petrol,Auto,4071,183000.0
Hyundai Xcent,Hyundai,2015,80603,Petrol,Auto,9138,347000.0
Toyota Glanza,Toyota,2022,35951,Petrol,Auto,12480,707000.0
Ford Ecosport,Ford,2017,117230,Diesel,Manual,9854,443000.0
Hyundai Elite i20,Hyundai,2018,41039,Petrol,Auto,9091,515000.00000000006
Volkswagen Ameo,Volkswagen,2016,66761,Petrol,Manual,8475,381000.0
Maruti Swift,Maruti,2012,78442,Diesel,Manual,8475,399000.0
Maruti Swift,Maruti,2019,36267,Petrol,Auto,9709,550000.0
KIA SONET,KIA,2021,62086,Petrol,Manual,12710,720000.0
Tata NEXON,Tata,2021,25273,Petrol,Manual,12675,718000.0
Hyundai Grand i10,Hyundai,2013,61294,Petrol,Manual,13195,280000.0
Hyundai Verna,Hyundai,2014,97400,Diesel,Manual,20919,444000.00000000006
Hyundai Grand i10,Hyundai,2016,54873,Petrol,Manual,8764,394000.0
Renault Kwid,Renault,2017,75780,Petrol,Auto,5248,268000.0
Maruti S PRESSO,Maruti,2023,10940,Petrol,Manual,6973,395000.0
KIA SELTOS,KIA,2022,41191,Petrol,Auto,22002,1285000.0
Tata Hexa,Tata,2018,90902,Diesel,Auto,15627,821000.0000000001
Skoda KUSHAQ,Skoda,2021,45878,Petrol,Manual,18321,1070000.0
Hyundai Xcent,Hyundai,2015,71654,Petrol,Manual,9217,350000.0
Hyundai Grand i10,Hyundai,2014,63419,Petrol,Manual,9798,295000.0
Tata TIGOR,Tata,2021,51686,Petrol,Manual,8393,475000.0
Tata NEXON,Tata,2018,76932,Petrol,Auto,10945,620000.0
Maruti Swift,Maruti,2023,13554,Petrol,Auto,13173,746000.0
Hyundai Elite i20,Hyundai,2018,71713,Petrol,Manual,9003,509999.99999999994
Tata NEXON,Tata,2021,44589,Petrol,Manual,12110,686000.0
Maruti Baleno,Maruti,2018,105302,Petrol,Manual,10016,450000.0
Honda Jazz,Honda,2017,22707,Petrol,Auto,10093,516000.0
Jeep Compass,Jeep,2021,18138,Petrol,Auto,28321,1654000.0
KIA SELTOS,KIA,2019,35942,Petrol,Auto,18064,1055000.0
Volkswagen Ameo,Volkswagen,2016,64561,Petrol,Manual,8453,380000.0
Hyundai NEW I20,Hyundai,2022,26568,Petrol,Manual,12604,714000.0
Hyundai Creta,Hyundai,2017,108638,Petrol,Auto,16016,720000.0
Mahindra XUV500,Mahindra,2014,83252,Diesel,Manual,25192,535000.0
Hyundai Elite i20,Hyundai,2017,81441,Petrol,Manual,9677,495000.0
Ford Figo,Ford,2014,51337,Petrol,Manual,8304,250000.0
Maruti Baleno,Maruti,2016,72365,Petrol,Manual,9298,418000.0
Honda Brio,Honda,2018,62024,Petrol,Manual,6479,367000.0
Hyundai Creta,Hyundai,2021,67254,Diesel,Manual,23937,1398000.0
KIA SELTOS,KIA,2019,89791,Diesel,Auto,17431,1018000.0
Tata NEXON,Tata,2022,96854,Petrol,Auto,13045,739000.0
Tata NEXON,Tata,2019,27633,Petrol,Manual,10397,589000.0
Maruti A Star,Maruti,2012,60822,Petrol,Auto,17237,194000.0
Maruti Baleno,Maruti,2020,36850,Petrol,Auto,11298,640000.0
Hyundai i20 Active,Hyundai,2016,79914,Petrol,Manual,10655,479000.0
Maruti Wagon R 1.0,Maruti,2016,109211,Petrol,Auto,6562,295000.0
Renault TRIBER,Renault,2020,33241,Petrol,Auto,8950,507000.0
Volkswagen Polo,Volkswagen,2013,73040,Diesel,Manual,27365,308000.0
Ford Figo,Ford,2012,63222,Petrol,Manual,18658,210000.0
Mahindra XUV300,Mahindra,2021,80378,Petrol,Manual,13063,740000.0
Hyundai Elite i20,Hyundai,2020,61932,Petrol,Manual,8844,501000.0
Maruti Ertiga,Maruti,2014,67372,Petrol,Manual,18766,565000.0
KIA SONET,KIA,2022,21481,Petrol,Manual,15393,899000.0
Tata NEXON,Tata,2019,37426,Petrol,Auto,11457,649000.0
KIA SELTOS,KIA,2021,30505,Petrol,Auto,19948,1165000.0
Hyundai i20,Hyundai,2012,94844,Diesel,Manual,19948,310000.0
Maruti Ertiga,Maruti,2015,71844,Petrol,Manual,14224,540000.0
Hyundai i10,Hyundai,2013,45425,Petrol,Manual,9226,196000.0
Tata Tiago,Tata,2023,24278,Petrol,Auto,10574,599000.0
Ford Ecosport,Ford,2020,59041,Diesel,Manual,12022,681000.0
Maruti Wagon R Stingray,Maruti,2013,52037,Petrol,Manual,13681,291000.0
Maruti Baleno,Maruti,2018,29492,Petrol,Manual,9356,530000.0
Renault Kwid,Renault,2020,119976,Petrol,Auto,7914,356000.0
Maruti Wagon R 1.0,Maruti,2016,85608,Petrol,Auto,6874,309000.0
Maruti Wagon R 1.0,Maruti,2014,55241,Petrol,Manual,10122,305000.0
Renault Kwid,Renault,2018,40966,Petrol,Manual,6090,345000.0
Tata Tiago,Tata,2023,1390,Petrol,Manual,9462,536000.0
Maruti Swift,Maruti,2014,107171,Diesel,Manual,16429,349000.0
Renault Kwid,Renault,2016,74479,Petrol,Manual,4916,221000.0
Tata Tiago,Tata,2019,43152,Petrol,Manual,7326,415000.00000000006
Maruti S Cross,Maruti,2016,83840,Diesel,Manual,12772,484999.99999999994
Maruti Baleno,Maruti,2018,78999,Petrol,Manual,8968,508000.0
Hyundai Verna,Hyundai,2012,79823,Petrol,Manual,27543,310000.0
Maruti Swift,Maruti,2013,83014,Diesel,Manual,32746,369000.0
Maruti XL6,Maruti,2020,11644,Petrol,Auto,15753,919999.9999999999
Volkswagen Vento,Volkswagen,2012,131892,Diesel,Manual,15753,266000.0
Tata TIAGO NRG,Tata,2021,34041,Petrol,Auto,8985,509000.0
Hyundai Elite i20,Hyundai,2016,108138,Petrol,Manual,9565,430000.0
Datsun Redi Go,Datsun,2021,21289,Petrol,Manual,6055,343000.0
Maruti Ertiga,Maruti,2017,141312,Diesel,Manual,15415,693000.0
Chevrolet Sail UVA,Chevrolet,2013,85778,Diesel,Manual,17414,196000.0
Maruti Baleno,Maruti,2019,111531,Petrol,Manual,12012,540000.0
Maruti Baleno,Maruti,2020,48405,Petrol,Manual,9744,552000.0
Renault Kwid,Renault,2016,53382,Petrol,Manual,5072,227999.99999999997
Hyundai VENUE,Hyundai,2019,67564,Petrol,Auto,12533,710000.0
Honda Jazz,Honda,2016,83306,Petrol,Manual,8435,379000.0
Hyundai NEW SANTRO,Hyundai,2019,88198,Petrol,Auto,6832,387000.0
Skoda Rapid,Skoda,2012,110617,Diesel,Manual,6832,280000.0
Ford FREESTYLE,Ford,2021,42627,Petrol,Manual,9868,559000.0
Hyundai GRAND I10 NIOS,Hyundai,2021,25793,Petrol,Auto,10239,580000.0
Honda Brio,Honda,2015,101243,Petrol,Auto,8954,340000.0
KIA SELTOS,KIA,2020,57595,Petrol,Auto,16814,982000.0
Ford Ecosport,Ford,2015,92380,Diesel,Manual,13855,417000.0
Maruti Alto K10,Maruti,2015,35233,Petrol,Manual,7005,266000.0
Hyundai VENUE,Hyundai,2020,37133,Petrol,Manual,12163,689000.0
Maruti Alto K10,Maruti,2015,37287,Petrol,Auto,7266,276000.0
Nissan Micra,Nissan,2014,102607,Petrol,Auto,7639,229999.99999999997
Honda Brio,Honda,2014,103862,Petrol,Auto,8669,261000.0
Hyundai Grand i10,Hyundai,2019,78244,Petrol,Manual,7767,440000.00000000006
Maruti Swift,Maruti,2013,129666,Diesel,Manual,31986,360000.0
Hyundai Grand i10,Hyundai,2015,59367,Petrol,Manual,9875,375000.0
Maruti Dzire,Maruti,2017,118585,Diesel,Auto,9565,430000.0
Honda Amaze,Honda,2014,144908,Petrol,Manual,9001,271000.0
Maruti Swift,Maruti,2020,75747,Petrol,Auto,10433,591000.0
Hyundai Creta,Hyundai,2020,61144,Diesel,Auto,22156,1294000.0
Hyundai Xcent,Hyundai,2015,39050,Petrol,Manual,8506,323000.0
Tata NEXON,Tata,2022,61053,Petrol,Manual,12763,723000.0
Nissan Sunny,Nissan,2012,117959,Diesel,Manual,12763,223000.0
Maruti Ciaz,Maruti,2015,58073,Petrol,Manual,12351,469000.00000000006
MG HECTOR,MG,2020,45740,Petrol,Auto,19208,1122000.0
Tata Tiago,Tata,2017,56990,Petrol,Auto,7696,394000.0
Ford Ecosport,Ford,2015,86543,Petrol,Manual,11850,450000.0
Hyundai i10,Hyundai,2013,72934,Petrol,Manual,11627,247000.00000000003
Maruti Baleno,Maruti,2019,12750,Petrol,Manual,10239,580000.0
Honda City,Honda,2018,147229,Diesel,Manual,13680,615000.0
Maruti Swift,Maruti,2017,108722,Diesel,Manual,10299,463000.0
Hyundai NEW SANTRO,Hyundai,2019,15889,Petrol,Manual,6037,342000.0
Maruti Vitara Brezza,Maruti,2019,69559,Diesel,Manual,15153,885000.0
Honda Amaze,Honda,2014,48418,Petrol,Manual,11586,349000.0
Tata NEXON,Tata,2022,20462,Petrol,Manual,13972,816000.0
Honda Jazz,Honda,2016,72685,Petrol,Auto,9788,440000.00000000006
Hyundai VENUE,Hyundai,2019,80802,Petrol,Auto,10856,615000.0
Tata Zest,Tata,2016,73552,Diesel,Manual,10613,403000.0
Hyundai Xcent,Hyundai,2014,109221,Petrol,Manual,9632,290000.0
Maruti Alto K10,Maruti,2015,35900,Petrol,Manual,6583,250000.0
Honda Jazz,Honda,2017,56139,Petrol,Auto,9149,468000.0
Hyundai Creta,Hyundai,2016,48769,Petrol,Manual,14036,631000.0
Maruti Ertiga,Maruti,2016,86019,Petrol,Manual,14236,640000.0
Maruti Celerio,Maruti,2016,56789,Petrol,Auto,7559,340000.0
Honda City,Honda,2014,75390,Petrol,Manual,14780,445000.0
Hyundai Creta,Hyundai,2017,93076,Petrol,Manual,14194,726000.0
Maruti Baleno,Maruti,2019,56774,Petrol,Manual,9582,543000.0
Renault Kwid,Renault,2018,44455,Petrol,Auto,5102,289000.0
Maruti Baleno,Maruti,2018,110979,Diesel,Manual,12012,540000.0
Maruti S PRESSO,Maruti,2022,8373,Petrol,Manual,7137,404000.0
Tata NEXON,Tata,2020,32463,Petrol,Manual,13451,762000.0
Hyundai VENUE,Hyundai,2019,19029,Petrol,Auto,13774,780000.0
Hyundai Grand i10,Hyundai,2016,39911,Petrol,Manual,8733,393000.0
Volkswagen Vento,Volkswagen,2014,113524,Petrol,Auto,12655,381000.0
Honda Brio,Honda,2016,54165,Petrol,Manual,7096,319000.0
Honda City,Honda,2015,68157,Petrol,Manual,13319,505999.99999999994
Hyundai Creta,Hyundai,2016,75687,Petrol,Manual,14503,652000.0
Renault Kwid,Renault,2016,51135,Petrol,Manual,4872,219000.0
Maruti Ciaz,Maruti,2018,122682,Petrol,Manual,11122,500000.0
Maruti Wagon R 1.0,Maruti,2017,27997,Petrol,Auto,7181,367000.0
Hyundai Elite i20,Hyundai,2017,90554,Petrol,Manual,9716,497000.0
Hyundai GRAND I10 NIOS,Hyundai,2020,45393,Petrol,Auto,9466,536000.0
Ford Ecosport,Ford,2016,74404,Petrol,Auto,11367,511000.00000000006
Skoda Rapid,Skoda,2013,81588,Diesel,Manual,27987,315000.0
Maruti Celerio,Maruti,2016,62424,Petrol,Auto,6651,299000.0
Hyundai Creta,Hyundai,2016,87878,Petrol,Auto,15794,710000.0
Honda City,Honda,2016,74454,CNG,Auto,20759,625000.0
Maruti Alto 800,Maruti,2016,50117,Petrol,Manual,5383,242000.0
Maruti Celerio,Maruti,2014,65860,Petrol,Auto,10629,320000.0
KIA SONET,KIA,2020,31277,Petrol,Manual,13632,772000.0
Mahindra XUV500,Mahindra,2016,99877,Diesel,Auto,21555,834000.0
Ford Ecosport,Ford,2014,98086,Diesel,Manual,18782,399000.0
Maruti XL6,Maruti,2020,74374,Petrol,Auto,14811,865000.0
Hyundai Creta,Hyundai,2017,74253,Petrol,Auto,14467,740000.0
KIA SONET,KIA,2021,36731,Petrol,Auto,14229,831000.0
Hyundai i10,Hyundai,2013,40837,Petrol,Manual,13323,283000.0
Renault Kiger,Renault,2023,19721,Petrol,Auto,13234,750000.0
Maruti Ciaz,Maruti,2018,75843,Petrol,Manual,9815,556000.0
Hyundai NEW SANTRO,Hyundai,2021,59142,Petrol,Manual,7043,399000.0
Hyundai Eon,Hyundai,2018,109456,Petrol,Manual,5806,261000.0
Hyundai i20 Active,Hyundai,2016,101527,Petrol,Manual,9743,438000.0
KIA SONET,KIA,2021,51600,Diesel,Manual,14023,819000.0
Hyundai Grand i10,Hyundai,2018,61118,Petrol,Auto,8209,465000.00000000006
Tata Tiago,Tata,2018,10694,Petrol,Auto,7965,451000.0
Hyundai Eon,Hyundai,2014,29859,Petrol,Manual,7141,215000.0
Hyundai NEW I20,Hyundai,2024,42640,Petrol,Manual,14157,827000.0
Hyundai Elite i20,Hyundai,2016,100088,Petrol,Manual,10210,459000.0
Volkswagen Vento,Volkswagen,2014,48605,Petrol,Auto,13461,405000.0
Tata TIGOR,Tata,2018,43225,Petrol,Auto,8297,470000.0
Honda Amaze,Honda,2014,31379,Petrol,Manual,10598,319000.0
Honda City,Honda,2014,103840,Petrol,Manual,13723,413000.0
Mahindra XUV500,Mahindra,2016,115749,Diesel,Auto,20962,796000.0
Tata NEXON,Tata,2021,48463,Diesel,Auto,15941,931000.0
Hyundai AURA,Hyundai,2021,93864,Petrol,Auto,9215,522000.0
Hyundai Elite i20,Hyundai,2019,34545,Petrol,Manual,10972,622000.0
Hyundai Xcent,Hyundai,2015,89931,Petrol,Auto,8927,339000.0
Maruti S Cross,Maruti,2021,88075,Petrol,Auto,12975,735000.0
Tata NEXON,Tata,2018,54652,Petrol,Auto,10450,592000.0
Renault TRIBER,Renault,2024,51144,Petrol,Manual,10415,590000.0
Hyundai GRAND I10 NIOS,Hyundai,2020,70161,Petrol,Auto,9091,515000.00000000006
Hyundai Elite i20,Hyundai,2017,67173,Petrol,Manual,10166,520000.0
Ford Ecosport,Ford,2013,136524,Diesel,Manual,27721,312000.0
Tata NEXON,Tata,2019,63470,Petrol,Auto,11245,637000.0
Tata NEXON,Tata,2022,27912,Diesel,Manual,16677,974000.0
Ford Ecosport,Ford,2015,148543,Petrol,Auto,10586,401999.99999999994
Hyundai Verna,Hyundai,2018,110135,Diesel,Manual,14637,658000.0
Maruti Ertiga,Maruti,2016,76179,Petrol,Manual,13814,621000.0
Tata ALTROZ,Tata,2023,30753,Petrol,Auto,12710,720000.0
Maruti Wagon R 1.0,Maruti,2017,79888,Petrol,Auto,6940,355000.0
Hyundai Grand i10,Hyundai,2017,29408,Petrol,Auto,9756,499000.0
Mahindra Bolero,Mahindra,2012,107666,Diesel,Manual,9756,445000.0
KIA SONET,KIA,2022,24322,Diesel,Manual,16780,980000.0000000001
Honda Jazz,Honda,2018,81452,Petrol,Auto,8226,466000.0
Maruti Ertiga,Maruti,2016,97853,Diesel,Manual,18065,686000.0
Hyundai Grand i10,Hyundai,2015,68680,Petrol,Manual,9164,348000.0
KIA SELTOS,KIA,2021,81929,Diesel,Auto,18813,1099000.0
Mahindra XUV500,Mahindra,2015,77461,Diesel,Manual,27435,838000.0000000001
Hyundai Verna,Hyundai,2014,85241,Petrol,Auto,13612,409999.99999999994
KIA SONET,KIA,2020,46976,Diesel,Manual,13716,777000.0
Mahindra Kuv100,Mahindra,2016,73673,Diesel,Manual,8558,325000.0
Hyundai Elite i20,Hyundai,2018,49656,Petrol,Auto,10062,570000.0
Maruti Ertiga,Maruti,2016,71956,Diesel,Manual,19750,750000.0
KIA SONET,KIA,2023,18163,Diesel,Manual,16403,958000.0
Honda City,Honda,2015,107354,Petrol,Auto,11429,434000.0
Hyundai Verna,Hyundai,2014,101092,Petrol,Manual,14282,430000.0
Hyundai NEW SANTRO,Hyundai,2019,31054,Petrol,Manual,6885,390000.0
Renault TRIBER,Renault,2023,39158,Petrol,Manual,10856,615000.0
KIA SONET,KIA,2021,46663,Diesel,Auto,15342,896000.0000000001
Maruti Ertiga,Maruti,2016,121290,Petrol,Manual,13569,610000.0
Mahindra XUV500,Mahindra,2015,116382,Diesel,Manual,22652,682000.0
Tata Tiago,Tata,2022,39779,Petrol,Manual,9691,549000.0
Hyundai i10,Hyundai,2013,32151,Petrol,Manual,12618,268000.0
Maruti Ciaz,Maruti,2018,59584,Petrol,Auto,11141,631000.0
Renault Duster,Renault,2015,99005,Diesel,Manual,15007,451999.99999999994
KIA SONET,KIA,2021,98661,Diesel,Manual,13804,782000.0
KIA SONET,KIA,2020,41767,Petrol,Manual,13275,752000.0
Maruti Ciaz,Maruti,2017,104416,Petrol,Auto,10321,463999.99999999994
Maruti Swift,Maruti,2013,128567,Diesel,Manual,33763,380000.0
Hyundai Xcent,Hyundai,2014,109489,Petrol,Auto,10650,321000.0
Hyundai Grand i10,Hyundai,2017,77325,Petrol,Auto,7976,408000.0
Maruti IGNIS,Maruti,2018,75397,Petrol,Auto,8579,486000.00000000006
KIA SONET,KIA,2021,55527,Diesel,Auto,15239,890000.0
KIA SONET,KIA,2021,67346,Diesel,Auto,13972,816000.0
Ford Ecosport,Ford,2013,73821,Diesel,Manual,33779,380000.0
Maruti Ertiga,Maruti,2018,95323,Petrol,Manual,12166,689000.0
Skoda Rapid,Skoda,2014,115272,Diesel,Manual,15534,330000.0
KIA SONET,KIA,2022,82623,Diesel,Auto,15410,900000.0
Ford FREESTYLE,Ford,2021,52791,Petrol,Manual,9656,547000.0
Hyundai i10,Hyundai,2013,79492,Petrol,Manual,13146,279000.0
Tata NEXON,Tata,2023,15288,Petrol,Auto,17567,1026000.0
Maruti Vitara Brezza,Maruti,2019,153338,Diesel,Auto,14450,650000.0
Ford Ecosport,Ford,2018,30377,Petrol,Auto,12954,734000.0
KIA SELTOS,KIA,2019,59139,Petrol,Auto,16570,968000.0
Volkswagen Vento,Volkswagen,2016,79037,Petrol,Manual,10542,474000.0
Maruti Wagon R 1.0,Maruti,2016,51228,Petrol,Auto,8284,372000.0
Honda Amaze,Honda,2016,77809,Petrol,Manual,8919,401000.0
Datsun Redi Go,Datsun,2018,61404,Petrol,Auto,4423,250999.99999999997
Maruti S Cross,Maruti,2015,124371,Diesel,Manual,16538,498000.00000000006
Nissan MAGNITE,Nissan,2021,46785,Petrol,Manual,9023,511000.00000000006
Datsun Redi Go,Datsun,2018,18994,Petrol,Manual,3959,224000.00000000003
Toyota Etios Liva,Toyota,2015,38768,Petrol,Manual,10036,381000.0
Maruti Ciaz,Maruti,2015,51463,Petrol,Manual,13677,519000.00000000006
Mahindra XUV300,Mahindra,2019,123093,Diesel,Auto,15396,692000.0
Maruti BREZZA,Maruti,2023,65858,Petrol,Manual,16798,981000.0
Hyundai GRAND I10 NIOS,Hyundai,2021,20693,Petrol,Manual,9328,528000.0
Maruti Baleno,Maruti,2016,83182,Petrol,Manual,10525,473000.00000000006
Ford Ecosport,Ford,2017,83122,Diesel,Manual,12731,572000.0
Maruti Swift,Maruti,2018,46412,Petrol,Auto,7884,447000.0
Hyundai Creta,Hyundai,2019,76513,Petrol,Auto,15829,924000.0
Renault Kwid,Renault,2021,24931,Petrol,Manual,6898,391000.0
Tata Tiago,Tata,2016,68731,Petrol,Manual,7257,326000.0
Tata Hexa,Tata,2017,95880,Diesel,Auto,17879,822000.0000000001
Maruti Swift,Maruti,2014,84501,Diesel,Manual,17856,379000.0
Ford Ecosport,Ford,2017,42467,Petrol,Auto,11676,597000.0
Maruti Swift,Maruti,2019,8396,Petrol,Auto,10106,572000.0
Maruti Ciaz,Maruti,2017,75373,Petrol,Manual,10758,550000.0
Maruti IGNIS,Maruti,2018,72879,Petrol,Auto,8162,462000.0
Maruti Dzire,Maruti,2018,41032,Petrol,Auto,9279,526000.0
Hyundai NEW I20,Hyundai,2022,51522,Petrol,Manual,12357,700000.0
Maruti Swift,Maruti,2019,65898,Petrol,Auto,9498,538000.0
MG HECTOR,MG,2020,39286,Petrol,Manual,17604,1027999.9999999999
Maruti IGNIS,Maruti,2017,79590,Petrol,Auto,9283,475000.0
Ford Ecosport,Ford,2014,118961,Petrol,Manual,13483,405999.99999999994
Renault Kwid,Renault,2019,72066,Petrol,Manual,5179,293000.0
KIA SELTOS,KIA,2019,39597,Petrol,Auto,19735,1153000.0
Tata NEXON,Tata,2023,40612,Petrol,Auto,14345,838000.0000000001
Hyundai Elite i20,Hyundai,2014,122146,Petrol,Manual,10816,326000.0
Skoda Rapid,Skoda,2020,38988,Petrol,Manual,10265,582000.0
Maruti Swift,Maruti,2012,147682,Diesel,Manual,10265,403000.0
Maruti Ertiga,Maruti,2015,96863,Diesel,Manual,22011,663000.0
Mahindra XUV300,Mahindra,2021,55687,Petrol,Manual,13722,777000.0
Mahindra Thar,Mahindra,2023,12332,Petrol,Auto,21836,1275000.0
Tata Curvv,Tata,2025,13302,Petrol,Manual,20759,1212000.0
Maruti Dzire,Maruti,2020,41988,Petrol,Manual,8978,509000.0
Maruti Alto K10,Maruti,2013,97628,Petrol,Manual,9548,202999.99999999997
Mahindra Thar,Mahindra,2021,40490,Petrol,Auto,17122,1000000.0
Ford FREESTYLE,Ford,2021,21759,Petrol,Manual,10227,579000.0
Skoda KUSHAQ,Skoda,2022,27752,Petrol,Auto,22293,1302000.0
Maruti Swift,Maruti,2013,99768,Petrol,Manual,15216,323000.0
Maruti Celerio,Maruti,2017,73344,Petrol,Manual,7843,401000.0
Renault Kwid,Renault,2017,29536,Petrol,Auto,6367,326000.0
Maruti Eeco,Maruti,2023,28694,Petrol,Manual,10556,598000.0
Mahindra KUV 100 NXT,Mahindra,2018,95755,Diesel,Manual,6237,319000.0
Ford Figo,Ford,2012,73961,Diesel,Manual,6237,204999.99999999997
Hyundai Elite i20,Hyundai,2014,49596,Petrol,Manual,13784,415000.00000000006
Ford Figo,Ford,2012,75786,Petrol,Manual,12883,145000.0
Tata NEXON,Tata,2020,70295,Petrol,Manual,12880,579000.0
Tata Tiago,Tata,2017,71255,Petrol,Manual,7625,390000.0
Volkswagen Vento,Volkswagen,2011,104743,Petrol,Auto,7625,264000.0
Maruti Swift,Maruti,2024,13562,Petrol,Manual,13240,750000.0
Hyundai i10,Hyundai,2016,72868,Petrol,Manual,4866,219000.0
Maruti Swift,Maruti,2015,53879,Petrol,Manual,11850,450000.0
Maruti Swift,Maruti,2015,66105,Petrol,Manual,12114,459999.99999999994
Mahindra XUV500,Mahindra,2014,145048,Diesel,Manual,28856,613000.0
Maruti Swift,Maruti,2013,111443,Petrol,Manual,14122,300000.0
Honda Amaze,Honda,2016,69607,Petrol,Manual,8453,380000.0
Honda Amaze,Honda,2014,50209,Petrol,Auto,11957,360000.0
Maruti Alto K10,Maruti,2023,27590,Petrol,Manual,8297,470000.0
Maruti Celerio,Maruti,2015,73007,Petrol,Auto,9981,379000.0
Maruti Dzire,Maruti,2018,121971,Diesel,Manual,13502,607000.0
Honda Amaze,Honda,2013,50344,Diesel,Manual,33496,377000.0
Tata Tiago,Tata,2019,22573,Petrol,Manual,8297,470000.0
Volkswagen Polo,Volkswagen,2013,121617,Diesel,Manual,28432,320000.0
Hyundai i20,Hyundai,2013,54154,Petrol,Manual,18829,400000.0
Maruti Alto K10,Maruti,2024,15255,Petrol,Manual,8791,498000.00000000006
Maruti Swift,Maruti,2014,121492,Petrol,Manual,15212,458000.0
Maruti Baleno,Maruti,2018,78365,Petrol,Auto,9797,555000.0
Hyundai i10,Hyundai,2011,58357,Petrol,Manual,9797,210000.0
Hyundai i10,Hyundai,2011,31217,Petrol,Manual,9797,195000.0
Volkswagen Polo,Volkswagen,2016,75015,Petrol,Auto,12924,581000.0
Renault Pulse,Renault,2012,106000,Diesel,Manual,12924,234000.0
Hyundai Verna,Hyundai,2013,155587,Diesel,Manual,20346,229000.0
Maruti SX4,Maruti,2012,86804,Diesel,Manual,20346,185000.0
Renault Fluence,Renault,2013,94942,Diesel,Manual,24522,276000.0
Maruti Swift,Maruti,2019,55114,Petrol,Manual,11192,634000.0
Hyundai i20,Hyundai,2014,74096,Petrol,Manual,15279,459999.99999999994
Hyundai Verna,Hyundai,2012,58165,Petrol,Manual,22212,250000.0
Hyundai GRAND I10 NIOS,Hyundai,2021,38115,Petrol,Manual,8473,480000.0
Maruti Swift,Maruti,2023,9873,Petrol,Auto,12339,699000.0
Nissan Micra,Nissan,2017,73852,Petrol,Auto,9971,509999.99999999994
Hyundai Grand i10,Hyundai,2014,65218,Petrol,Auto,9831,296000.0
Hyundai Grand i10,Hyundai,2016,57776,Petrol,Manual,8453,380000.0
Maruti A Star,Maruti,2012,75000,Petrol,Manual,14428,162000.0
Ford Ecosport,Ford,2014,102140,Diesel,Manual,9885,210000.0
Maruti Eeco,Maruti,2011,59830,Petrol,Manual,9885,200000.0
Tata TIGOR,Tata,2017,51534,Petrol,Manual,6197,317000.0
Hyundai Grand i10,Hyundai,2017,77252,Petrol,Manual,6340,285000.0
Hyundai Grand i10,Hyundai,2016,32141,Petrol,Auto,10010,450000.0
Volkswagen Polo,Volkswagen,2012,87820,Diesel,Manual,10010,220000.00000000003
Tata Nano,Tata,2015,31170,Petrol,Auto,4345,165000.0
Chevrolet Aveo U VA,Chevrolet,2011,36015,Petrol,Manual,4345,130000.0
Maruti Baleno,Maruti,2019,72422,Petrol,Manual,7767,440000.00000000006
Hyundai Grand i10,Hyundai,2017,36087,Petrol,Manual,5865,300000.0
Honda City,Honda,2015,186027,Diesel,Manual,14349,432000.0
