car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Hyundai Grand i10,Hyundai,2015,71429,Petrol,Manual,7874,299000.0
Hyundai i10,Hyundai,2014,75832,Petrol,Manual,6603,199000.0
Mahindra TUV300,Mahindra,2016,66861,Diesel,Manual,12337,468000.0
Maruti Baleno,Maruti,2018,90486,Diesel,Manual,11802,604000.0
Hyundai i10,Hyundai,2013,119983,Petrol,Manual,7861,167000.0
Hyundai Tucson,Hyundai,2019,78927,Petrol,Auto,15364,897000.0000000001
Maruti Wagon R 1.0,Maruti,2016,46454,Petrol,Auto,6002,270000.0
Maruti Baleno,Maruti,2017,84169,Petrol,Auto,7976,408000.0
KIA SONET,KIA,2022,73279,Diesel,Manual,14520,848000.0
Hyundai Grand i10,Hyundai,2015,42243,Petrol,Manual,8166,310000.0
Tata PUNCH,Tata,2024,10180,Petrol,Auto,13501,765000.0
Hyundai Grand i10,Hyundai,2017,103882,Petrol,Manual,7047,317000.0
Datsun Redi Go,Datsun,2018,43373,Petrol,Manual,3068,174000.0
Maruti Baleno,Maruti,2021,49890,Petrol,Auto,10140,574000.0
Honda City,Honda,2016,66621,Petrol,Manual,10037,451000.0
Honda City,Honda,2014,105375,Petrol,Manual,10522,317000.0
Hyundai NEW SANTRO,Hyundai,2019,50094,CNG,Manual,6569,336000.0
Maruti Baleno,Maruti,2018,81912,Petrol,Manual,8019,454000.0
Jeep Compass,Jeep,2018,98806,Diesel,Manual,14523,743000.0
Honda City,Honda,2016,44977,Petrol,Manual,9140,411000.00000000006
Tata NEXON,Tata,2019,98780,Diesel,Auto,11397,646000.0
Maruti Baleno,Maruti,2017,29055,Petrol,Auto,9048,463000.0
Maruti Ciaz,Maruti,2018,81188,Diesel,Manual,11650,596000.0
Volkswagen Ameo,Volkswagen,2017,84816,Petrol,Manual,7031,360000.0
Maruti Wagon R 1.0,Maruti,2013,64513,Petrol,Manual,9763,206999.99999999997
Hyundai Grand i10,Hyundai,2015,124952,Petrol,Manual,7510,285000.0
Hyundai Xcent,Hyundai,2014,108127,Petrol,Manual,7108,214000.0
Ford Ecosport,Ford,2018,79460,Diesel,Manual,11582,592000.0
Maruti Baleno,Maruti,2017,97724,Petrol,Manual,8199,419000.00000000006
Hyundai Grand i10,Hyundai,2015,71774,Petrol,Manual,7189,273000.0
Hyundai Grand i10,Hyundai,2016,107079,CNG,Manual,9300,280000.0
Tata NEXON,Tata,2022,58990,Diesel,Auto,13715,801000.0
Hyundai Grand i10,Hyundai,2019,68723,CNG,Manual,7845,401000.0
Hyundai New Elantra,Hyundai,2013,34857,Petrol,Manual,16363,348000.0
Ford Ecosport,Ford,2013,129718,Diesel,Manual,31986,360000.0
Renault Duster,Renault,2019,118148,Diesel,Manual,11638,523000.00000000006
Tata TIGOR,Tata,2017,100517,Petrol,Manual,7697,346000.0
Hyundai Grand i10,Hyundai,2013,74592,Petrol,Auto,12385,263000.0
Hyundai i10,Hyundai,2014,99114,CNG,Manual,22177,250000.0
Maruti Celerio,Maruti,2018,67855,CNG,Manual,6963,313000.0
Tata NEXON,Tata,2018,68843,Diesel,Manual,11437,585000.0
Honda City,Honda,2015,65266,Petrol,Manual,9507,361000.0
Volkswagen Vento,Volkswagen,2014,31816,Petrol,Auto,10778,325000.0
Maruti Alto K10,Maruti,2016,77388,Petrol,Manual,4912,221000.0
Renault Kwid,Renault,2019,14060,Petrol,Auto,5300,300000.0
Hyundai i20 Active,Hyundai,2015,100416,Petrol,Manual,9051,344000.0
Maruti Ciaz,Maruti,2019,94150,Petrol,Auto,9047,513000.0
Hyundai Elite i20,Hyundai,2018,123416,Petrol,Manual,9334,420000.0
Tata Tiago,Tata,2022,82167,CNG,Manual,7803,442000.0
Hyundai Grand i10,Hyundai,2015,82447,CNG,Manual,14593,310000.0
KIA SONET,KIA,2022,65187,Diesel,Manual,14751,861999.9999999999
Maruti Wagon R 1.0,Maruti,2012,64643,CNG,Manual,14751,202000.0
Honda Amaze,Honda,2021,38422,Petrol,Auto,11504,652000.0
Maruti Celerio,Maruti,2022,38810,CNG,Manual,8755,496000.0
Maruti Alto K10,Maruti,2017,37032,Petrol,Manual,5220,267000.0
Volkswagen Jetta,Volkswagen,2014,111587,Petrol,Manual,10841,326000.0
Maruti Alto 800,Maruti,2015,57992,Petrol,Manual,5419,206000.0
Tata TIGOR,Tata,2017,116950,Petrol,Manual,7642,344000.0
Volkswagen TAIGUN,Volkswagen,2023,28732,Petrol,Auto,20824,1216000.0
Honda Jazz,Honda,2017,78115,Petrol,Auto,6588,337000.0
Maruti Ciaz,Maruti,2016,53124,Diesel,Manual,14010,532000.0
Hyundai Grand i10,Hyundai,2015,109122,Petrol,Manual,7531,286000.0
Maruti Swift,Maruti,2014,77393,Petrol,Manual,9151,275000.0
Tata TIGOR,Tata,2019,49058,CNG,Auto,10323,528000.0
Tata ALTROZ,Tata,2022,22527,Petrol,Manual,10846,614000.0
Maruti Ertiga,Maruti,2014,47925,CNG,Manual,44016,495000.0
Maruti Celerio,Maruti,2022,22924,Petrol,Auto,8707,493000.0
Hyundai Elite i20,Hyundai,2016,29742,Petrol,Manual,9587,430999.99999999994
Skoda Rapid,Skoda,2020,78364,Petrol,Manual,8857,501999.99999999994
Maruti Wagon R 1.0,Maruti,2015,82833,CNG,Manual,12695,270000.0
Renault Kwid,Renault,2019,93218,Petrol,Manual,4830,274000.0
Hyundai Elite i20,Hyundai,2019,114911,Petrol,Manual,10806,486000.00000000006
Renault Kwid,Renault,2021,28242,Petrol,Auto,6408,363000.0
Volkswagen Ameo,Volkswagen,2016,59833,Petrol,Manual,8159,367000.0
Maruti Wagon R 1.0,Maruti,2016,56549,CNG,Manual,10908,328000.0
Maruti Swift,Maruti,2013,70013,Petrol,Manual,14357,305000.0
Hyundai i20,Hyundai,2013,93402,Petrol,Manual,10620,225999.99999999997
Hyundai Grand i10,Hyundai,2015,42040,Petrol,Manual,8074,307000.0
Toyota Glanza,Toyota,2020,70840,Petrol,Auto,10337,586000.0
MG HECTOR,MG,2021,65599,Petrol,Auto,18441,1077000.0
Renault Kwid,Renault,2017,78922,Petrol,Manual,4018,206000.0
Mahindra XUV700,Mahindra,2022,76554,Petrol,Auto,28998,1694000.0000000002
Toyota Etios,Toyota,2014,115924,Petrol,Manual,8483,254999.99999999997
Hyundai Elite i20,Hyundai,2016,44861,Petrol,Manual,9654,434000.0
Maruti Baleno,Maruti,2021,71449,Petrol,Manual,9186,520000.0
Maruti Celerio,Maruti,2018,69161,Petrol,Auto,6419,364000.0
Honda City,Honda,2015,63934,Petrol,Auto,13146,499000.0
Tata TIGOR,Tata,2022,39569,CNG,Manual,10016,567000.0
Maruti Wagon R 1.0,Maruti,2016,111583,Petrol,Auto,5276,237000.0
Hyundai Grand i10,Hyundai,2016,86615,Petrol,Auto,8028,361000.0
Maruti Ritz,Maruti,2013,57961,Petrol,Manual,10070,214000.0
Honda City,Honda,2015,120942,Petrol,Manual,9992,379000.0
Honda City,Honda,2015,65375,CNG,Auto,23546,500000.0
Tata ALTROZ,Tata,2023,18984,Petrol,Manual,11100,629000.0
Honda Jazz,Honda,2015,97501,Petrol,Manual,9510,361000.0
Maruti Swift Dzire,Maruti,2015,61222,Petrol,Manual,9759,371000.0
