car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Maruti S Cross,Maruti,2018,129489,Diesel,Manual,11322,509000.0
Skoda Rapid,Skoda,2019,128442,Diesel,Manual,12435,559000.0
MG HECTOR,MG,2019,84873,Diesel,Manual,14263,833000.0
Maruti Dzire,Maruti,2018,176403,Petrol,Manual,9521,428000.0
Ford Ecosport,Ford,2015,21347,Petrol,Manual,8690,330000.0
Hyundai Xcent,Hyundai,2016,133847,Petrol,Manual,6896,310000.0
Tata TIGOR,Tata,2022,105000,Petrol,Manual,12651,569000.0
Hyundai NEW I20,Hyundai,2022,89200,Petrol,Manual,9744,552000.0
Nissan MAGNITE,Nissan,2021,19267,Petrol,Manual,8826,500000.0
Maruti Swift,Maruti,2015,104668,Petrol,Manual,8321,316000.0
Maruti Swift Dzire,Maruti,2014,298384,Diesel,Manual,15440,328000.0
Maruti Wagon R 1.0,Maruti,2018,55678,Petrol,Manual,5702,323000.0
Maruti Celerio,Maruti,2019,44080,Petrol,Manual,6655,377000.0
Honda City,Honda,2014,92319,Petrol,Auto,13518,407000.0
Maruti FRONX,Maruti,2024,13426,Petrol,Auto,14160,827000.0
Toyota YARIS,Toyota,2020,62121,Petrol,Auto,11510,652000.0
Maruti Ertiga,Maruti,2016,84751,Diesel,Manual,17775,675000.0
Renault Kwid,Renault,2024,55992,Petrol,Auto,7449,422000.0
Volkswagen Ameo,Volkswagen,2019,11457,Petrol,Manual,7891,447000.0
Hyundai VENUE,Hyundai,2022,105062,Petrol,Manual,14904,670000.0
Volkswagen Ameo,Volkswagen,2018,100403,Petrol,Manual,7519,338000.0
Maruti Ciaz,Maruti,2015,104264,Diesel,Manual,13651,411000.00000000006
Hyundai GRAND I10 NIOS,Hyundai,2021,17403,Petrol,Manual,8085,458000.0
Volkswagen Ameo,Volkswagen,2017,44448,Petrol,Manual,7742,396000.0
Skoda Rapid,Skoda,2018,189968,Diesel,Auto,10010,450000.0
Hyundai GRAND I10 NIOS,Hyundai,2020,33473,Petrol,Manual,7573,429000.0
Tata Harrier,Tata,2019,15436,Diesel,Manual,15410,900000.0
Maruti XL6,Maruti,2023,17206,Petrol,Manual,15753,919999.9999999999
Maruti Swift,Maruti,2019,37145,Petrol,Auto,9250,524000.0
Skoda SLAVIA,Skoda,2022,37329,Petrol,Auto,18644,1089000.0
Hyundai Creta,Hyundai,2015,109900,Petrol,Manual,15563,591000.0
Hyundai GRAND I10 NIOS,Hyundai,2024,27341,Petrol,Manual,10592,600000.0
Renault Duster,Renault,2017,101087,Diesel,Manual,9966,448000.00000000006
Hyundai Elite i20,Hyundai,2018,33896,Petrol,Manual,9109,516000.0
Honda City,Honda,2021,13676,Petrol,Manual,12639,716000.0
Tata NEXON,Tata,2023,9360,Petrol,Manual,19400,1133000.0
Hyundai Creta,Hyundai,2019,95691,Diesel,Manual,13715,801000.0
Maruti Baleno,Maruti,2021,75331,Petrol,Manual,8438,478000.0
Skoda Rapid,Skoda,2019,149813,Diesel,Auto,15037,676000.0
Maruti Baleno,Maruti,2018,101926,Petrol,Manual,9120,409999.99999999994
Maruti XL6,Maruti,2021,96284,Petrol,Manual,12834,727000.0
Renault TRIBER,Renault,2025,2853,Petrol,Manual,13801,806000.0
Ssangyong Rexton,Ssangyong,2015,160226,Diesel,Auto,13850,417000.0
Hyundai Elite i20,Hyundai,2020,94500,Petrol,Manual,8826,500000.0
Hyundai Creta,Hyundai,2021,103430,Petrol,Manual,17698,814000.0
Volkswagen Ameo,Volkswagen,2016,97979,Petrol,Manual,7096,319000.0
KIA SONET,KIA,2020,54355,Petrol,Manual,11474,650000.0
Tata NEXON,Tata,2020,77433,Petrol,Manual,9921,562000.0
Hyundai Creta,Hyundai,2016,65384,Petrol,Manual,13814,621000.0
Renault Kiger,Renault,2023,23770,Petrol,Manual,10239,580000.0
Volkswagen Ameo,Volkswagen,2018,88207,Petrol,Manual,6373,361000.0
Honda City,Honda,2013,105465,Petrol,Manual,13934,296000.0
Ford Ecosport,Ford,2017,54547,Petrol,Manual,7488,383000.0
Honda City,Honda,2016,154551,Diesel,Manual,11640,442000.0
Honda Amaze,Honda,2023,16148,Petrol,Auto,13769,780000.0
Tata NEXON,Tata,2021,75781,Petrol,Auto,13240,750000.0
Hyundai Creta,Hyundai,2015,143041,Diesel,Auto,17836,537000.0
Hyundai NEW I20,Hyundai,2023,71643,Petrol,Manual,12904,731000.0
Renault Kiger,Renault,2023,32851,Petrol,Auto,12357,700000.0
Hyundai VENUE,Hyundai,2023,31172,Diesel,Manual,19794,1156000.0
Maruti Ertiga,Maruti,2016,123655,Diesel,Manual,16722,635000.0
Tata TIAGO EV,Tata,2025,10753,Electric,Auto,11792,668000.0
MG HECTOR,MG,2019,101289,Diesel,Manual,20721,952999.9999999999
Mahindra XUV300,Mahindra,2019,84673,Diesel,Manual,11492,651000.0
KIA SONET,KIA,2024,8502,Petrol,Manual,15410,900000.0
Skoda Fabia,Skoda,2011,63570,Petrol,Manual,15410,350000.0
Mahindra XUV300,Mahindra,2019,84295,Diesel,Manual,12357,700000.0
Honda City,Honda,2015,36860,Petrol,Auto,11956,454000.0
Maruti Alto,Maruti,2020,52896,Petrol,Manual,5349,303000.0
Toyota Fortuner,Toyota,2013,214793,Diesel,Auto,72031,815000.0
Maruti BREZZA,Maruti,2025,16460,Petrol,Auto,15410,900000.0
Tata NEXON,Tata,2021,74610,Petrol,Manual,11474,650000.0
Hyundai Creta,Hyundai,2020,205814,Diesel,Manual,22460,1033000.0
Tata ALTROZ,Tata,2024,25169,Petrol,Manual,16215,947000.0000000001
Hyundai GRAND I10 NIOS,Hyundai,2021,67391,Petrol,Auto,8050,455999.99999999994
Tata Hexa,Tata,2017,87571,Diesel,Manual,15504,697000.0
Ford Endeavour,Ford,2012,112050,Diesel,Manual,15504,567000.0
KIA SONET,KIA,2023,45230,Petrol,Manual,13698,800000.0
Mahindra XUV500,Mahindra,2015,42473,Diesel,Manual,21589,650000.0
Toyota Innova,Toyota,2014,72000,Diesel,Manual,27256,579000.0
Jeep Compass,Jeep,2018,106260,Diesel,Manual,19851,913000.0000000001
Maruti Eeco,Maruti,2021,65133,Petrol,Manual,8526,483000.0
Maruti Dzire,Maruti,2019,114000,Petrol,Manual,11701,526000.0
Hyundai VENUE,Hyundai,2022,131318,Petrol,Manual,14882,669000.0
Mahindra XUV500,Mahindra,2014,155144,Diesel,Manual,18076,384000.0
Maruti Ertiga,Maruti,2012,213060,Diesel,Manual,18076,349000.0
Hyundai GRAND I10 NIOS,Hyundai,2024,10188,Petrol,Manual,12269,695000.0
Hyundai VENUE,Hyundai,2024,34865,Petrol,Manual,16609,969999.9999999999
Maruti Baleno,Maruti,2015,78643,Petrol,Manual,9691,368000.0
Hyundai Creta,Hyundai,2019,83605,Petrol,Manual,12357,700000.0
KIA SONET,KIA,2022,80335,Diesel,Auto,14554,850000.0
Maruti XL6,Maruti,2019,97131,Petrol,Manual,12586,713000.0
Mahindra TUV 300 PLUS,Mahindra,2018,77220,Diesel,Manual,10518,538000.0
Skoda Superb,Skoda,2017,191861,Diesel,Auto,25004,1150000.0
Hyundai GRAND I10 NIOS,Hyundai,2023,77405,Petrol,Manual,7944,450000.0
KIA SONET,KIA,2023,95381,Petrol,Manual,13698,800000.0
Tata Hexa,Tata,2017,168751,Diesel,Auto,11500,517000.0
Tata TIAGO EV,Tata,2024,43048,Electric,Auto,13732,802000.0
Maruti BREZZA,Maruti,2022,84951,Petrol,Manual,15410,900000.0
Toyota Glanza,Toyota,2023,24173,Petrol,Manual,13698,800000.0
MG HECTOR,MG,2019,113483,Petrol,Auto,20438,940000.0
Tata PUNCH EV,Tata,2025,6833,Electric,Auto,19006,1110000.0
KIA SELTOS,KIA,2019,58987,Diesel,Manual,18287,1068000.0
CITROEN E C3,CITROEN,2023,43170,Electric,Auto,15479,903999.9999999999
Tata NEXON EV,Tata,2021,168552,Electric,Auto,24156,1111000.0
Mahindra XUV300,Mahindra,2020,99016,Diesel,Manual,15838,925000.0
Hyundai Creta,Hyundai,2018,110789,Diesel,Manual,19590,901000.0
Hyundai Creta,Hyundai,2018,86452,Diesel,Auto,15912,836000.0
Tata NEXON EV,Tata,2022,72977,Electric,Auto,18835,1100000.0
Tata NEXON EV,Tata,2023,58658,Electric,Auto,20530,1199000.0
Tata Hexa,Tata,2019,93545,Diesel,Auto,17824,1041000.0
Tata NEXON EV,Tata,2022,59462,Electric,Auto,16609,969999.9999999999
Tata NEXON EV,Tata,2022,78803,Electric,Auto,19006,1110000.0
Maruti Celerio,Maruti,2019,45608,Petrol,Auto,6055,343000.0
Hyundai Eon,Hyundai,2012,113194,Petrol,Manual,8263,93000.0
Maruti Ciaz,Maruti,2016,222813,Diesel,Manual,10007,380000.0
Hyundai i20,Hyundai,2013,93507,Diesel,Manual,19547,220000.00000000003
Maruti Swift,Maruti,2014,163890,Petrol,Manual,7839,236000.0
KIA SONET,KIA,2020,82433,Diesel,Auto,15170,886000.0
Ford FREESTYLE,Ford,2018,130602,Diesel,Manual,7118,320000.0
Hyundai Verna,Hyundai,2021,45311,Petrol,Auto,15410,900000.0
Hyundai Grand i10,Hyundai,2015,15108,Petrol,Manual,7446,283000.0
Hyundai NEW I20,Hyundai,2021,49298,Petrol,Manual,9179,520000.0
Toyota Glanza,Toyota,2022,44836,Petrol,Manual,10768,610000.0
Hyundai GRAND I10 NIOS,Hyundai,2022,21269,Petrol,Manual,8793,498000.00000000006
