car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Ford Ecosport,Ford,2020,61666,Petrol,Manual,10751,609000.0
KIA SELTOS,KIA,2020,106297,Diesel,Auto,26678,1227000.0
Hyundai Creta,Hyundai,2024,25365,Petrol,Manual,18835,1100000.0
Hyundai Creta,Hyundai,2016,57664,Petrol,Manual,12257,551000.0
BMW 3 Series,BMW,2016,155692,Diesel,Auto,28430,1100000.0
Maruti Ciaz,Maruti,2020,60436,Petrol,Manual,10150,575000.0
Honda Amaze,Honda,2020,92787,Diesel,Manual,9179,520000.0
MG HECTOR PLUS,MG,2021,76702,Diesel,Manual,27242,1591000.0
Landrover Range Rover Evoque,Landrover,2020,30833,Petrol,Auto,43988,2569000.0
Maruti IGNIS,Maruti,2025,4030,Petrol,Manual,9497,538000.0
Mahindra Thar,Mahindra,2024,20822,Diesel,Manual,23389,1366000.0
Toyota Innova Crysta,Toyota,2022,70036,Diesel,Manual,28286,1652000.0
Mahindra XUV300,Mahindra,2023,40219,Diesel,Manual,15410,900000.0
Toyota Innova Crysta,Toyota,2017,122976,Diesel,Manual,20460,941000.0
Toyota Innova,Toyota,2015,157784,Diesel,Manual,18567,559000.0
Toyota Innova,Toyota,2015,56554,Diesel,Manual,17183,517000.0
Hyundai XCENT PRIME,Hyundai,2021,60726,Petrol,Manual,7061,400000.0
Maruti Vitara Brezza,Maruti,2021,60717,Petrol,Manual,10009,567000.0
KIA SONET,KIA,2024,10765,Petrol,Auto,20016,1169000.0
BMW X5,BMW,2016,67324,Diesel,Auto,55697,2155000.0
Mahindra Scorpio,Mahindra,2020,97808,Diesel,Manual,16266,950000.0
Tata Harrier,Tata,2019,70624,Diesel,Manual,14982,875000.0
Hyundai Creta,Hyundai,2022,100001,Petrol,Manual,19568,900000.0
Maruti S Cross,Maruti,2018,86810,Diesel,Manual,10811,553000.0
Mahindra XUV300,Mahindra,2020,48728,Petrol,Manual,13928,789000.0
Jeep MERIDIAN,Jeep,2022,64489,Diesel,Auto,35207,2055999.9999999998
KIA SONET,KIA,2022,35709,Diesel,Manual,15393,899000.0
Tata NEXON,Tata,2022,30316,Petrol,Manual,12745,722000.0
Toyota Etios,Toyota,2018,221769,Diesel,Manual,7852,353000.0
Audi Q3,Audi,2012,240658,Diesel,Auto,7852,484000.0
Toyota Innova Crysta,Toyota,2018,116207,Diesel,Manual,21742,1000000.0
BMW X1,BMW,2024,34566,Petrol,Auto,76315,4457000.0
MG HECTOR,MG,2020,165080,Diesel,Manual,23917,1100000.0
Mahindra SCORPIO-N,Mahindra,2023,25796,Diesel,Manual,27687,1617000.0000000002
Tata Harrier,Tata,2021,62117,Diesel,Auto,28457,1662000.0
Honda Mobilio,Honda,2015,155533,Diesel,Manual,11891,358000.0
Mahindra XUV300,Mahindra,2024,79778,Diesel,Manual,20975,1225000.0
Hyundai VENUE,Hyundai,2023,25345,Petrol,Auto,17893,1044999.9999999999
MG HECTOR,MG,2019,76778,Diesel,Manual,19263,1125000.0
Hyundai Creta,Hyundai,2023,24142,Diesel,Manual,26095,1524000.0
Mahindra XUV300,Mahindra,2022,102667,Diesel,Manual,17394,800000.0
KIA SELTOS,KIA,2022,27841,Petrol,Manual,18681,1091000.0
Mercedes Benz E Class,Mercedes,2012,82597,Diesel,Auto,18681,902999.9999999999
Tata TIAGO EV,Tata,2023,105000,Electric,Auto,13324,599000.0
MG HECTOR PLUS,MG,2022,79435,Diesel,Manual,23971,1400000.0
Mercedes Benz E Class,Mercedes,2019,61866,Diesel,Auto,51367,3000000.0
MG HECTOR,MG,2024,5935,Diesel,Manual,31677,1850000.0
Mahindra XUV300,Mahindra,2023,31889,Petrol,Manual,13963,791000.0
Audi A3,Audi,2014,121578,Diesel,Auto,43951,943000.0
Tata Harrier,Tata,2023,82259,Diesel,Auto,27396,1600000.0
Toyota Fortuner,Toyota,2017,256000,Diesel,Auto,41311,1900000.0
Tata Curvv EV,Tata,2024,39154,Electric,Auto,32224,1882000.0
Tata Safari,Tata,2023,77542,Diesel,Auto,34245,2000000.0
Mercedes Benz GLA Class,Mercedes,2018,106214,Diesel,Auto,33983,1563000.0
Tata Safari,Tata,2024,22188,Diesel,Manual,38902,2272000.0
MG HECTOR,MG,2023,62000,Diesel,Manual,25684,1500000.0
Tata Safari,Tata,2024,49793,Diesel,Manual,35957,2100000.0
Mahindra XUV700,Mahindra,2022,67280,Diesel,Auto,27345,1597000.0
Mahindra XUV300,Mahindra,2023,41245,Diesel,Manual,20530,1199000.0
Jeep Compass,Jeep,2020,126854,Diesel,Manual,33483,1540000.0
Mahindra Scorpio,Mahindra,2018,79144,Diesel,Manual,20328,1068000.0
Hyundai i20 Active,Hyundai,2019,61467,Petrol,Manual,8014,454000.0
Toyota Innova Crysta,Toyota,2021,113526,Diesel,Manual,39549,1819000.0000000002
Tata NEXON EV,Tata,2023,48860,Electric,Auto,21780,1272000.0
KIA CARNIVAL,KIA,2020,252681,Diesel,Auto,47616,2190000.0
Mercedes Benz Ml Class,Mercedes,2014,246866,Diesel,Auto,48612,1043000.0
Hyundai i10,Hyundai,2013,43288,Petrol,Manual,6684,142000.0
Maruti Ciaz,Maruti,2018,48864,Petrol,Manual,8915,505000.0
Honda Brio,Honda,2013,83134,Petrol,Manual,5418,114999.99999999999
Toyota Innova,Toyota,2012,195979,Diesel,Manual,5418,409999.99999999994
Honda City,Honda,2015,127787,Diesel,Manual,9665,291000.0
Volkswagen Jetta,Volkswagen,2014,165444,Diesel,Auto,20147,428000.0
Maruti New Wagon-R,Maruti,2019,58372,Petrol,Manual,5066,287000.0
KIA SELTOS,KIA,2023,40514,Diesel,Manual,19982,1167000.0
Mahindra XUV700,Mahindra,2021,111228,Petrol,Auto,30613,1408000.0
Maruti Swift,Maruti,2014,75496,Diesel,Manual,12004,254999.99999999997
Maruti Ritz,Maruti,2013,78840,Diesel,Manual,14127,159000.0
Maruti Alto K10,Maruti,2014,94403,Petrol,Manual,5414,163000.0
MG HECTOR,MG,2019,84802,Diesel,Manual,17550,1025000.0
