car_name,brand,year_of_manufacture,distance_driven,fuel_type,transmission_type,emi,price
Honda WR-V,Honda,2017,140444,Diesel,Manual,10578,476000.0
Ford New Figo,Ford,2020,71297,Petrol,Manual,6593,373000.0
Jeep MERIDIAN,Jeep,2022,39739,Diesel,Auto,40221,2349000.0
Renault Duster,Renault,2012,99303,Diesel,Manual,40221,267000.0
Maruti Ciaz,Maruti,2019,69792,Petrol,Auto,11236,637000.0
Tata NEXON,Tata,2022,46142,Diesel,Manual,13945,814000.0
Tata NEXON,Tata,2018,94704,Petrol,Auto,9017,511000.00000000006
Tata NEXON,Tata,2018,45315,Petrol,Auto,10253,581000.0
Nissan Terrano,Nissan,2016,109757,Petrol,Manual,7065,318000.0
MG HECTOR,MG,2020,38957,Petrol,Auto,18681,1091000.0
Maruti Ertiga,Maruti,2013,33718,Petrol,Manual,18265,388000.0
MG HECTOR,MG,2024,9214,Petrol,Auto,28081,1639999.9999999998
Honda City,Honda,2019,110700,Petrol,Auto,14074,633000.0
KIA SELTOS,KIA,2020,90284,Petrol,Auto,17105,999000.0
Renault Kwid,Renault,2017,54483,Petrol,Auto,4729,242000.0
Hyundai Creta,Hyundai,2019,26734,Petrol,Auto,13974,816000.0
Hyundai Verna,Hyundai,2014,58980,CNG,Manual,22557,254000.0
Tata ALTROZ,Tata,2020,15509,Petrol,Manual,9081,513999.99999999994
Maruti Wagon R 1.0,Maruti,2014,50310,Petrol,Manual,6805,204999.99999999997
Tata Zest,Tata,2014,36411,Petrol,Manual,6674,200999.99999999997
Maruti Swift,Maruti,2016,42492,Petrol,Manual,8081,363000.0
Volkswagen Polo,Volkswagen,2013,83632,Petrol,Auto,17238,366000.0
Maruti Ciaz,Maruti,2016,70315,Petrol,Auto,9444,425000.0
Maruti Dzire,Maruti,2017,74653,Diesel,Manual,11147,501000.0
Maruti Baleno,Maruti,2018,47330,Petrol,Auto,9087,515000.00000000006
Tata Tiago,Tata,2022,35556,CNG,Manual,8438,478000.0
Lexus ES,Lexus,2020,43930,Hybrid,Auto,58644,3425000.0
Honda Jazz,Honda,2018,50520,Petrol,Auto,7417,420000.0
Honda Amaze,Honda,2015,123085,Petrol,Manual,7354,279000.0
Maruti Vitara Brezza,Maruti,2020,57310,Petrol,Manual,11805,669000.0
Tata NEXON,Tata,2018,93457,Diesel,Manual,12009,614000.0
Honda Jazz,Honda,2017,25408,Petrol,Manual,6400,327000.0
Maruti Dzire,Maruti,2018,30696,Petrol,Auto,8840,501000.0
Hyundai i10,Hyundai,2013,60028,CNG,Manual,8840,219000.0
Tata Tiago,Tata,2016,73887,Petrol,Manual,6098,274000.0
Honda Jazz,Honda,2016,49345,Petrol,Auto,8638,388000.0
Datsun Go,Datsun,2015,94989,Petrol,Manual,2449,93000.0
Chevrolet Beat,Chevrolet,2014,98578,Petrol,Manual,4152,125000.0
KIA CARENS,KIA,2024,19873,Petrol,Manual,16420,959000.0
Renault Kwid,Renault,2016,72545,Petrol,Manual,3759,169000.0
Maruti Ritz,Maruti,2014,45760,Petrol,Manual,6244,188000.0
Maruti Swift,Maruti,2013,37430,Petrol,Manual,11674,248000.0
Maruti Swift Dzire,Maruti,2012,67069,Petrol,Manual,23545,265000.0
Maruti Alto 800,Maruti,2016,52588,Petrol,Manual,4182,188000.0
Tata TIGOR,Tata,2022,21901,Petrol,Manual,10009,567000.0
Maruti Celerio,Maruti,2015,109229,Petrol,Manual,6531,248000.0
Hyundai Verna,Hyundai,2016,14179,Petrol,Auto,6495,292000.0
Maruti Alto K10,Maruti,2015,44379,Petrol,Auto,5101,194000.0
Honda Amaze,Honda,2013,134341,Diesel,Manual,19280,217000.0
Maruti Celerio,Maruti,2015,68453,Petrol,Auto,6583,250000.0
Hyundai i10,Hyundai,2013,31057,Petrol,Manual,5837,124000.0
Maruti Swift Dzire,Maruti,2014,240109,Diesel,Manual,9273,197000.0
Mahindra TUV300,Mahindra,2017,82550,Diesel,Manual,8520,383000.0
Maruti Celerio,Maruti,2017,53872,Petrol,Auto,5200,266000.0
Maruti Wagon R 1.0,Maruti,2016,152358,Petrol,Manual,5048,227000.0
Tata Tiago,Tata,2018,42172,Petrol,Auto,5455,309000.0
Tata NEXON,Tata,2021,32610,Petrol,Manual,8826,500000.0
Hyundai Verna,Hyundai,2017,69644,Petrol,Auto,12023,615000.0
Skoda Superb,Skoda,2012,62567,Petrol,Manual,19458,219000.0
Maruti Ertiga,Maruti,2012,32,Diesel,Manual,19458,420000.0
Volkswagen Vento,Volkswagen,2016,53339,Petrol,Auto,8408,378000.0
Skoda SLAVIA,Skoda,2023,27915,Petrol,Manual,13893,787000.0
Mahindra XUV500,Mahindra,2014,78613,Diesel,Manual,15534,330000.0
Honda City,Honda,2015,66255,Petrol,Manual,9954,378000.0
Volkswagen Polo,Volkswagen,2019,76144,Diesel,Manual,5702,323000.0
Maruti New Wagon-R,Maruti,2019,177632,Petrol,Manual,7786,350000.0
Hyundai Creta,Hyundai,2015,48332,Petrol,Manual,13167,500000.0
Skoda KUSHAQ,Skoda,2021,4763,Petrol,Auto,14948,873000.0
Ford Ecosport,Ford,2015,182115,Diesel,Manual,9964,300000.0
Volkswagen Polo,Volkswagen,2015,48151,Petrol,Manual,5925,225000.0
Ford Ecosport,Ford,2015,25711,Petrol,Auto,7110,270000.0
Mahindra Thar,Mahindra,2023,24245,Petrol,Auto,16540,966000.0
Hyundai Verna,Hyundai,2011,78273,Petrol,Auto,16540,137000.0
Maruti Ciaz,Maruti,2016,95831,Petrol,Manual,7741,348000.0
Mahindra Kuv100,Mahindra,2017,70112,Petrol,Manual,4829,247000.00000000003
Maruti SX4,Maruti,2012,107571,Diesel,Manual,4829,151000.0
Ford Figo,Ford,2011,70446,Petrol,Manual,4829,80000.0
Hyundai VENUE,Hyundai,2020,26682,Petrol,Auto,11651,660000.0
Maruti Swift,Maruti,2011,96463,Petrol,Manual,11651,133000.0
Maruti Ritz,Maruti,2015,88377,Petrol,Manual,5056,192000.0
Ford Figo,Ford,2011,101110,Diesel,Manual,5056,102000.0
Ford Figo,Ford,2011,121930,Petrol,Manual,5056,74000.0
Honda City,Honda,2019,38977,Petrol,Manual,10768,610000.0
Hyundai i20,Hyundai,2011,170041,Petrol,Manual,10768,100000.0
Maruti Dzire,Maruti,2023,15656,Petrol,Manual,12886,730000.0
Hyundai Creta,Hyundai,2021,32695,Petrol,Auto,21317,1245000.0
Maruti Wagon R 1.0,Maruti,2013,112244,Petrol,Manual,8944,190000.0
Renault TRIBER,Renault,2021,47921,Petrol,Manual,6796,385000.0
Hyundai Creta,Hyundai,2018,33433,Petrol,Manual,11209,635000.0
Hyundai Elite i20,Hyundai,2017,29173,Petrol,Manual,6393,327000.0
Hyundai Grand i10,Hyundai,2016,65102,Diesel,Manual,6215,236000.0
Hyundai NEW I20,Hyundai,2021,81040,Diesel,Manual,8085,458000.0
Hyundai Verna,Hyundai,2015,225169,Diesel,Manual,10463,315000.0
Tata ALTROZ,Tata,2021,9202,Petrol,Manual,7588,430000.0
Maruti Alto 800,Maruti,2012,41878,Petrol,Manual,11550,130000.0
Maruti Swift,Maruti,2012,99878,Petrol,Manual,15815,178000.0
Volkswagen Vento,Volkswagen,2015,44839,Petrol,Manual,6504,247000.00000000003
Maruti Wagon R 1.0,Maruti,2014,192373,Petrol,Manual,7739,233000.0
Nissan MAGNITE,Nissan,2022,35808,Petrol,Manual,8791,498000.00000000006
